timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-20 00:25:38,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0
2023-09-20 00:25:39,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0
2023-09-20 00:25:40,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0
2023-09-20 00:25:41,4.755,0.792,4.73,0.704,10.981000000000002,3.3,1.0,0
2023-09-20 00:25:42,4.755,0.792,4.73,0.704,10.981000000000002,3.3,1.0,0
2023-09-20 00:25:43,4.755,0.792,4.73,0.704,10.981000000000002,3.2525,,0
2023-09-20 00:25:44,4.755,0.792,4.73,0.704,10.981000000000002,3.205,,0
2023-09-20 00:25:45,4.755,0.792,4.73,0.704,10.981000000000002,3.1574999999999998,,0
2023-09-20 00:25:46,4.755,0.792,4.73,0.704,10.981000000000002,3.11,0.0,0
2023-09-20 00:25:47,4.755,0.792,4.73,0.704,10.981000000000002,3.11,0.0,0
2023-09-20 00:25:48,4.755,0.792,4.73,0.704,10.981000000000002,3.0533333333333332,,0
2023-09-20 00:25:50,4.755,0.792,4.73,0.704,10.981000000000002,2.9966666666666666,,0
2023-09-20 00:25:51,4.755,0.792,4.73,0.704,10.981000000000002,2.94,0.0,0
2023-09-20 00:25:52,4.755,0.792,4.73,0.704,10.981000000000002,2.94,0.0,0
2023-09-20 00:25:53,4.755,0.792,4.73,0.704,10.981000000000002,2.9025,,0
2023-09-20 00:25:54,4.755,0.792,4.73,0.704,10.981000000000002,2.865,,0
2023-09-20 00:25:55,4.755,0.792,4.73,0.704,10.981000000000002,2.8275,,0
2023-09-20 00:25:56,4.755,0.792,4.73,0.704,10.981000000000002,2.79,0.0,0
2023-09-20 00:25:57,4.755,0.792,4.73,0.704,10.981000000000002,2.79,0.0,0
2023-09-20 00:25:58,4.755,0.792,4.73,0.704,10.981000000000002,2.755,,0
2023-09-20 00:25:59,4.755,0.792,4.73,0.704,10.981000000000002,2.7199999999999998,,0
2023-09-20 00:26:00,4.755,0.792,4.73,0.704,10.981000000000002,2.685,,0
2023-09-20 00:26:01,4.755,0.792,4.73,0.704,10.981000000000002,2.65,0.0,0
2023-09-20 00:26:02,4.755,0.792,4.73,0.704,10.981000000000002,2.65,0.0,0
2023-09-20 00:26:03,4.755,0.792,4.73,0.704,10.981000000000002,2.635,,0
2023-09-20 00:26:04,4.755,0.792,5.241,0.805,11.164617237032026,2.62,,0
2023-09-20 00:26:05,4.755,0.792,5.132,0.704,11.230136371339512,2.605,,0
2023-09-20 00:26:06,4.755,0.792,5.132,0.704,11.275997569491027,2.59,0.0,0
2023-09-20 00:26:07,4.755,0.792,5.132,0.704,11.308099332290228,2.59,0.0,0
