seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
1538,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0.0
1539,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0.0
1540,4.755,0.792,4.73,0.704,10.981000000000002,3.3,,0.0
1541,4.755,0.792,4.73,0.704,10.981000000000002,3.3,1.0,0.0
1542,4.755,0.792,4.73,0.704,10.981000000000002,3.3,1.0,0.0
1543,4.755,0.792,4.73,0.704,10.981000000000002,3.2525,,0.0
1544,4.755,0.792,4.73,0.704,10.981000000000002,3.205,,0.0
1545,4.755,0.792,4.73,0.704,10.981000000000002,3.1574999999999998,,0.0
1546,4.755,0.792,4.73,0.704,10.981000000000002,3.11,0.0,0.0
1547,4.755,0.792,4.73,0.704,10.981000000000002,3.11,0.0,0.0
1548,4.755,0.792,4.73,0.704,10.981000000000002,3.0533333333333332,,0.0
1550,4.755,0.792,4.73,0.704,10.981000000000002,2.9966666666666666,,0.0
1551,4.755,0.792,4.73,0.704,10.981000000000002,2.94,0.0,0.0
1552,4.755,0.792,4.73,0.704,10.981000000000002,2.94,0.0,0.0
1553,4.755,0.792,4.73,0.704,10.981000000000002,2.9025,,0.0
1554,4.755,0.792,4.73,0.704,10.981000000000002,2.865,,0.0
1555,4.755,0.792,4.73,0.704,10.981000000000002,2.8275,,0.0
1556,4.755,0.792,4.73,0.704,10.981000000000002,2.79,0.0,0.0
1557,4.755,0.792,4.73,0.704,10.981000000000002,2.79,0.0,0.0
1558,4.755,0.792,4.73,0.704,10.981000000000002,2.755,,0.0
1559,4.755,0.792,4.73,0.704,10.981000000000002,2.7199999999999998,,0.0
1560,4.755,0.792,4.73,0.704,10.981000000000002,2.685,,0.0
1561,4.755,0.792,4.73,0.704,10.981000000000002,2.65,0.0,0.0
1562,4.755,0.792,4.73,0.704,10.981000000000002,2.65,0.0,0.0
1563,4.755,0.792,4.73,0.704,10.981000000000002,2.635,,0.0
1564,4.755,0.792,5.241,0.805,11.164617237032026,2.62,,0.0
1565,4.755,0.792,5.132,0.704,11.230136371339512,2.605,,0.0
1566,4.755,0.792,5.132,0.704,11.275997569491027,2.59,0.0,0.0
1567,4.755,0.792,5.132,0.704,11.308099332290228,2.59,0.0,0.0
1568,4.755,0.792,5.132,0.704,11.330570039078067,2.63,,0.0
1569,4.755,0.792,5.032,0.704,11.316298802189662,2.67,,0.0
1571,4.755,0.792,5.032,0.704,11.306309051203192,2.71,0.0,0.0
1572,4.755,0.792,4.83,0.704,11.238715813279336,2.71,0.0,0.0
1573,4.755,0.792,4.73,0.704,11.161400650889412,2.675,,0.0
1574,4.755,0.792,4.73,0.704,11.107280250604397,2.6399999999999997,,0.0
1575,4.755,0.792,4.73,0.704,11.069396074964443,2.605,,0.0
1576,4.755,0.792,4.73,0.704,11.042877203250473,2.57,0.0,0.0
1577,4.755,0.792,4.73,0.704,11.024314018155293,2.57,0.0,0.0
1578,4.755,0.792,4.73,0.704,11.011319800889897,2.5374999999999996,,0.0
1579,4.755,0.792,4.73,0.704,11.002223854831715,2.505,,0.0
1580,4.755,0.792,4.73,0.704,10.995856695544509,2.4725,,0.0
1581,4.757,0.792,4.73,0.704,10.991999685677872,2.44,0.0,0.0
1582,4.755,0.792,4.73,0.704,10.988699779253873,2.44,0.0,0.0
1583,4.755,0.792,4.73,0.704,10.986389845124599,2.4725,,0.0
1584,4.755,0.792,4.73,0.704,10.984772891414195,2.505,,0.0
1585,4.755,0.792,4.73,0.704,10.983641023905156,2.5374999999999996,,0.0
1586,4.755,0.792,4.73,0.704,10.982848716692066,2.57,0.0,0.0
1587,4.755,0.792,4.73,0.704,10.982294101664092,2.57,0.0,0.0
1588,4.755,0.792,4.73,0.704,10.98190587115489,2.5374999999999996,,0.0
1589,4.757,0.792,4.73,0.704,10.982234109814327,2.505,,0.0
1590,4.755,0.792,4.73,0.704,10.981863876865368,2.4725,,0.0
