# started on Sat Aug  5 19:50:59 2023

     1.001079961,3.66,Joules,power/energy-pkg/,1001108459,100.00,,
     2.002317145,3.32,Joules,power/energy-pkg/,1001232844,100.00,,
     3.003597567,3.65,Joules,power/energy-pkg/,1001273949,100.00,,
     4.004748401,4.05,Joules,power/energy-pkg/,1001136823,100.00,,
     5.005982886,6.66,Joules,power/energy-pkg/,1001237154,100.00,,
     6.007201374,5.08,Joules,power/energy-pkg/,1001212280,100.00,,
     7.008440261,3.86,Joules,power/energy-pkg/,1001231768,100.00,,
     8.009723804,3.46,Joules,power/energy-pkg/,1001282686,100.00,,
     9.010999744,3.63,Joules,power/energy-pkg/,1001267770,100.00,,
    10.012298305,3.36,Joules,power/energy-pkg/,1001295531,100.00,,
    11.013596609,3.68,Joules,power/energy-pkg/,1001291223,100.00,,
    12.014902743,3.30,Joules,power/energy-pkg/,1001300379,100.00,,
    13.016210414,3.34,Joules,power/energy-pkg/,1001300533,100.00,,
    14.017533415,3.47,Joules,power/energy-pkg/,1001321559,100.00,,
    15.018861791,3.24,Joules,power/energy-pkg/,1001322342,100.00,,
    16.020193486,3.76,Joules,power/energy-pkg/,1001326502,100.00,,
    17.021528649,3.28,Joules,power/energy-pkg/,1001328114,100.00,,
    18.022860561,3.15,Joules,power/energy-pkg/,1001332449,100.00,,
    19.024219756,3.26,Joules,power/energy-pkg/,1001353282,100.00,,
    20.025611289,4.04,Joules,power/energy-pkg/,1001382617,100.00,,
    21.026915810,3.40,Joules,power/energy-pkg/,1001299981,100.00,,
    22.028243589,3.17,Joules,power/energy-pkg/,1001322090,100.00,,
    23.029555581,3.27,Joules,power/energy-pkg/,1001310939,100.00,,
    24.030557617,5.80,Joules,power/energy-pkg/,1000990855,100.00,,
    25.031898904,3.57,Joules,power/energy-pkg/,1001337633,100.00,,
    26.033216931,3.75,Joules,power/energy-pkg/,1001312975,100.00,,
    27.034556918,3.56,Joules,power/energy-pkg/,1001332882,100.00,,
    28.035921051,3.39,Joules,power/energy-pkg/,1001359702,100.00,,
    29.037248088,3.37,Joules,power/energy-pkg/,1001324994,100.00,,
    30.038528946,4.10,Joules,power/energy-pkg/,1001271059,100.00,,
    31.039909668,3.32,Joules,power/energy-pkg/,1001380454,100.00,,
    32.041279485,3.31,Joules,power/energy-pkg/,1001360853,100.00,,
    33.042579081,3.32,Joules,power/energy-pkg/,1001293108,100.00,,
    34.044040178,3.88,Joules,power/energy-pkg/,1001462659,100.00,,
    35.045394740,3.59,Joules,power/energy-pkg/,1001347061,100.00,,
    36.046672016,3.56,Joules,power/energy-pkg/,1001271249,100.00,,
    37.048055903,3.23,Joules,power/energy-pkg/,1001380689,100.00,,
    38.049409042,3.21,Joules,power/energy-pkg/,1001344913,100.00,,
    39.050364838,3.18,Joules,power/energy-pkg/,1000952239,100.00,,
    40.051729935,3.24,Joules,power/energy-pkg/,1001357858,100.00,,
    41.053048478,3.45,Joules,power/energy-pkg/,1001312419,100.00,,
    42.054373038,3.09,Joules,power/energy-pkg/,1001318938,100.00,,
    43.055725360,3.59,Joules,power/energy-pkg/,1001346862,100.00,,
    44.057048603,3.38,Joules,power/energy-pkg/,1001316860,100.00,,
    45.058366784,3.27,Joules,power/energy-pkg/,1001314408,100.00,,
    46.059729525,3.78,Joules,power/energy-pkg/,1001351413,100.00,,
    47.061041750,4.24,Joules,power/energy-pkg/,1001400592,100.00,,
    48.062486362,3.31,Joules,power/energy-pkg/,1001348694,100.00,,
