09-20-2023 00:25:38 RAM 5053/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@726,0%@730,0%@729,0%@709,0%@732,0%@730,0%@729,0%@729,0%@757,0%@729,0%@717,0%@729] EMC_FREQ 9%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.125C Tdiode@35.25C SOC2@42.406C SOC0@43.25C CV1@-256C GPU@40.562C SOC1@44.312C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:39 RAM 5053/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [1%@915,0%@729,0%@731,0%@729,0%@737,0%@729,0%@729,0%@729,0%@761,0%@730,0%@728,0%@743] EMC_FREQ 4%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.156C Tdiode@35.25C SOC2@42.375C SOC0@43.312C CV1@-256C GPU@40.687C SOC1@44.437C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:40 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@1055,0%@729,0%@729,0%@733,0%@729,1%@729,0%@728,0%@729,1%@731,0%@729,0%@730,0%@735] EMC_FREQ 2%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.062C Tdiode@35.25C SOC2@42.312C SOC0@43.281C CV1@-256C GPU@40.687C SOC1@44.25C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:41 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@2194,0%@728,0%@729,0%@729,0%@729,1%@729,0%@729,0%@731,0%@729,0%@729,0%@729,0%@727] EMC_FREQ 1%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.343C Tdiode@35.25C SOC2@42.281C SOC0@43.218C CV1@-256C GPU@40.406C SOC1@44.25C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:42 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [4%@2193,0%@729,0%@727,0%@727,0%@729,0%@728,0%@729,0%@718,0%@729,0%@735,0%@725,0%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.031C Tdiode@35.25C SOC2@42.343C SOC0@43.25C CV1@-256C GPU@40.75C SOC1@44.25C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:43 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@2194,0%@729,0%@729,0%@729,0%@731,0%@729,0%@727,0%@729,0%@729,0%@728,0%@730,0%@760] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.125C Tdiode@35.25C SOC2@42.406C SOC0@43.375C CV1@-256C GPU@40.656C SOC1@44.406C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:44 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@729,0%@730,0%@731,0%@729,0%@729,0%@725,0%@729,0%@728,0%@729,0%@746,0%@729,0%@722] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46C Tdiode@35.25C SOC2@42.343C SOC0@43.281C CV1@-256C GPU@40.656C SOC1@44.343C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:45 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@2220,0%@732,0%@729,0%@752,0%@730,0%@731,0%@729,0%@706,0%@729,0%@729,0%@721,0%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.093C Tdiode@35.25C SOC2@42.406C SOC0@43.312C CV1@-256C GPU@40.531C SOC1@44.343C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:46 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@2193,0%@730,0%@729,0%@729,0%@721,1%@730,1%@730,0%@729,0%@729,0%@728,0%@729,0%@731] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.156C Tdiode@35.25C SOC2@42.343C SOC0@43.437C CV1@-256C GPU@40.656C SOC1@44.343C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:47 RAM 5047/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [1%@731,0%@730,0%@729,0%@729,0%@729,0%@729,0%@688,0%@731,0%@717,1%@729,0%@729,0%@729] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.25C Tdiode@35.25C SOC2@42.406C SOC0@43.437C CV1@-256C GPU@41C SOC1@44.25C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
09-20-2023 00:25:48 RAM 5048/30623MB (lfb 546x4MB) SWAP 612/15311MB (cached 4MB) CPU [0%@2164,0%@728,0%@721,0%@729,0%@729,0%@729,0%@728,0%@729,0%@729,0%@698,0%@728,0%@719] EMC_FREQ 0%@204 GR3D_FREQ 0%@114 GR3D2_FREQ 0%@114 NVJPG1 729 VIC_FREQ 729 APE 233 CV0@-256C CPU@46.25C Tdiode@35.25C SOC2@42.468C SOC0@43.468C CV1@-256C GPU@40.75C SOC1@44.5C CV2@-256C VDD_GPU_SOC 4755mW/4755mW VDD_CPU_CV 792mW/792mW VIN_SYS_5V0 4730mW/4730mW NC 0mW/0mW VDDQ_VDD2_1V8AO 704mW/704mW NC 0mW/0mW
