minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1193,1.418162116666667,0.8584327500000001,1.3092740833333332,1.1457457
1194,2.1667287833333337,1.5351462166666667,2.372486549999999,1.198420066666667
1195,1.5767431999999995,1.0247425000000001,2.3812031999999994,1.6782704833333335
1196,1.1959084166666663,0.8071592499999999,1.9547757166666666,0.9441925666666665
1197,1.8445739166666661,1.3254353,3.161810866666666,1.3381609666666663
1198,1.5301084166666665,0.9611743499999998,1.6416973999999995,1.788650733333333
1199,1.413730366666666,0.7232371166666666,2.6728274,1.4852742833333337
1200,1.7386974666666661,0.6532874166666666,2.672279016666666,1.700935333333333
1201,1.1718811833333334,0.8147088000000002,2.003883,1.3593149999999996
1202,1.4535993999999997,0.9438691,3.2072807666666665,1.3082540666666664
1203,1.5507635,1.2688258666666667,3.577481600000001,1.3445475500000006
1204,0.3816022333333333,0.19048205000000004,0.32512065,0.25512583333333333
