minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1193,12.98622357543532,6.8570399179713375,12.88305119260194,19.312141508548898
1194,15.157771577858226,9.114114919946287,18.000951275329584,22.95460480791727
1195,13.299477341128888,6.82081329540917,16.960007251343168,22.018009810910783
1196,11.788999795920088,6.283487484899297,15.381953496316576,19.655688822526418
1197,13.794474842991333,8.832776464793792,22.334066769616705,22.3457504070414
1198,11.411938732128473,5.7646492795202695,16.465896571158154,20.068747328671122
1199,12.42093831092782,6.900791015651383,18.94108694748228,21.295374739412537
1200,13.978129858613201,7.328491553173026,18.005591830439954,20.10068022668202
1201,13.249415399387095,6.52490199116285,20.351157238899795,18.2207394494203
1202,14.89100746405586,7.420491459342716,27.13724206566131,21.256614147535075
1203,14.845564863575358,7.261610285312851,32.86824297310044,21.385804074894004
1204,11.694971835537599,5.461943951636913,24.116810759169514,15.273742699397692
