minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1193,5.7580800291441525,3.5329366550483625,13.213365947361549,4.099892499783834
1194,8.02513486631696,5.47270365860106,16.767227743022733,4.367491719613125
1195,6.69552953997139,5.532173739757374,14.975795854205945,4.168447803144327
1196,6.300011900074733,5.396146746111945,12.889410241163747,3.399176087550761
1197,7.0210975122394235,8.861039192679875,17.420938959842676,4.503788678131091
1198,5.808379412622235,5.533642810938368,12.146975068989944,3.7990825487885216
1199,6.600375198691325,6.982509841311373,15.701848657753724,3.7113881098442176
1200,6.494667683871506,7.234516953194549,14.908366106249222,3.329105114500968
1201,6.534129032675643,6.9649405456948745,14.832342687114645,4.253051000259126
1202,7.814500233488602,7.711273008058399,18.98872979293938,5.802298512794305
1203,7.484909705008906,7.705715986805698,23.286790097587467,5.278017450227583
1204,6.2602135406139485,7.144312391793269,15.389042028416927,3.247983355595879
