minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1123,12.63921009652092,5.691436045259187,19.901927010229176
1124,12.97265622058412,6.003841724230265,20.09182209669403
1125,13.212461545140544,5.670817107632189,19.35688759937256
1126,12.497403070062589,5.782872305348852,19.99396373585162
1127,13.0791903739043,6.263576953839594,19.33628859176721
1128,12.80756692596303,6.66238178567826,19.867217686372737
1129,12.564129348747473,7.07714598566593,19.972687846320557
1130,12.604912734030897,7.099583429236472,18.691429420390094
1131,13.58708008011649,7.00799748159074,19.482391767143167
1132,13.928208535022621,6.822789240251438,18.957009214822328
1133,14.537267952085244,7.074129148318994,19.50046124682289
