minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1123,1.1587878166666667,0.6473610500000001,1.0510118000000002
1124,1.51035825,0.8691884166666666,0.9294133833333331
1125,1.1694530333333335,0.7039006833333332,1.31530025
1126,1.032111916666667,0.6100674333333332,0.8088105166666668
1127,1.1904311166666666,0.6723092833333333,1.0119223666666666
1128,1.2572439499999999,0.6343587833333335,1.4590787833333336
1129,1.15270685,0.5415716,1.1895130833333334
1130,1.2872188666666666,0.4070883833333333,1.2488900333333335
1131,0.9468570000000001,0.5945645,1.1999858500000007
1132,1.0749954666666668,0.5270748333333333,0.9912326666666667
1133,0.9557306833333334,0.6332610166666668,0.8574121666666668
