seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
82914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82915,11.52,,,14.234,,,,,121394429553.0,9605188.0,0.033241683333333334,1.0,8.457333,0.42,8.0,3.0,2.7140000000000004
82916,13.01,,,14.234,,,,,121394429553.0,9605188.0,0.033241683333333334,1.0,8.457333,0.47,9.0,2.5,1.2240000000000002
82917,7.0,,,14.234,,,,,121404034741.0,4995061.0,0.04993221666666667,2.0,9.605188,0.47,9.0,2.2,7.234
82918,8.19,,,14.234,,,,,121409029802.0,6125980.0,0.0665978,3.0,4.995061,0.47,2.0,2.0,6.0440000000000005
82919,5.56,,,14.234,,,,,121415155782.0,4083132.0,0.0832856,4.0,6.12598,0.47,2.0,2.0,8.674
82920,5.45,,,14.234,122.13,0.20118,0.5794,0.0,121419238914.0,4007544.0,0.09996105000000001,5.0,4.083132,0.43,2.0,2.1,8.783999999999999
82921,4.74,,,16.387659692064744,122.12,0.24445,0.5753,0.0,121423246458.0,3482865.0,0.1166338,6.0,4.007544,0.43,2.0,2.1,11.647659692064744
82922,4.78,,,14.171406962551224,122.13,0.17858,0.4724,0.0,121426729323.0,3507900.0,0.1332999,7.0,3.482865,0.43,0.0,2.0,9.391406962551223
82923,5.49,,,14.183193654699728,122.14,0.22195,0.5343,0.0,121430237223.0,4040386.0,0.14999146666666666,8.0,3.5079,0.43,0.0,2.0,8.693193654699728
82924,4.83,,,14.682562344994725,122.11,0.23717,0.608,0.0,121434277609.0,3551479.0,0.16666675,10.0,4.040386,0.43,1.0,2.0,9.852562344994725
82925,4.77,,,15.975400704059497,122.12,0.18001,0.7429,0.0,121437829088.0,3554568.0,0.18334129999999998,11.0,3.551479,0.43,1.0,1.9,11.205400704059498
82926,4.44,,,16.104074660559718,122.1,0.16624,0.8117,0.0,121441383656.0,3211141.0,0.20001701666666666,12.0,3.554568,0.39,1.0,1.9,11.664074660559717
82927,4.77,,,14.765376147671144,122.13,0.23317,0.5737,0.0,121444594797.0,3520635.0,0.21669108333333334,13.0,3.211141,0.39,1.0,1.8,9.995376147671145
82928,4.17,,,15.293628347219324,122.12,0.13293,0.744,0.0,121448115432.0,3060176.0,0.23336553333333335,14.0,3.520635,0.39,0.0,1.8,11.123628347219324
82929,4.17,,,14.018690245374668,122.11,0.20061,0.5228,0.0,121451175608.0,3053244.0,0.25004160000000003,15.0,3.060176,0.39,0.0,1.8,9.848690245374668
82930,4.43,,,14.312360614888677,122.1,0.14241,0.795,0.0,121454228852.0,3263908.0,0.2667172666666667,16.0,3.053244,0.36,0.0,1.8,9.882360614888677
82931,4.8,,,14.390790395624098,122.07,0.23845,0.6088,0.0,121457492760.0,3531780.0,0.28338223333333334,17.0,3.263908,0.36,0.0,1.8,9.590790395624097
82932,4.4,,,13.823488253167445,122.12,0.1754,0.4639,0.0,121461024540.0,3246100.0,0.3000717666666667,18.0,3.53178,0.36,0.0,1.8,9.423488253167445
82933,4.89,,,13.215314224225981,122.09,0.20416,0.5006,0.0,121464270640.0,3576753.0,0.3167462833333333,19.0,3.2461,0.36,0.0,1.8,8.32531422422598
82934,4.7,,,13.433766445698879,122.11,0.17712,0.4791,0.0,121467847393.0,3464247.0,0.33342018333333334,20.0,3.576753,0.36,0.0,1.8,8.73376644569888
82935,4.35,,,13.255813523521896,122.14,0.1783,0.4561,0.0,121471311640.0,3195620.0,0.3500950333333333,21.0,3.464247,0.36,0.0,1.7,8.905813523521896
82936,4.46,,,13.601870527039818,122.12,0.23164,0.5598,0.0,121474507260.0,3281640.0,0.3667663,22.0,3.19562,0.33,0.0,1.7,9.141870527039817
82937,4.37,,,13.146493313528923,122.16,0.17507,0.4596,0.0,121477788900.0,3204821.0,0.3834388,23.0,3.28164,0.33,0.0,1.8,8.776493313528924
82938,4.18,,,14.575772044588346,122.08,0.27755,0.5868,0.0,121480993721.0,3079302.0,0.40010578333333335,24.0,3.204821,0.33,0.0,1.7,10.395772044588346
82939,4.8,,,13.16516856790328,122.17,0.18372,0.4661,0.0,121484073023.0,3525817.0,0.4167938666666667,25.0,3.079302,0.33,0.0,1.7,8.365168567903279
82940,4.67,,,15.498577273154526,122.14,0.16282,0.7697,0.0,121487598840.0,3433464.0,0.4334682833333333,26.0,3.525817,0.31,0.0,1.7,10.828577273154526
82941,4.59,,,14.011715703284256,122.16,0.18357,0.5155,0.0,121491032304.0,3402783.0,0.4501441,27.0,3.433464,0.31,0.0,1.7,9.421715703284256
82942,4.79,,,13.043829640358528,122.17,0.19616,0.4658,0.0,121494435087.0,3487737.0,0.4668167833333333,28.0,3.402783,0.31,0.0,1.7,8.253829640358529
82943,4.59,,,14.600143996650091,122.15,0.25966,0.5908,0.0,121497922824.0,3375432.0,0.4834895833333333,29.0,3.487737,0.31,0.0,1.7,10.010143996650092
82944,4.45,,,13.680450273595685,122.14,0.21857,0.5726,0.0,121501298256.0,3276763.0,0.5001637333333333,30.0,3.375432,0.31,0.0,1.7,9.230450273595686
82945,4.61,,,14.794173710690325,122.15,0.18093,0.7218,0.0,121504575019.0,3383821.0,0.5168375166666667,31.0,3.276763,0.31,0.0,1.7,10.184173710690324
82946,5.0,,,14.878438607936745,122.17,0.15299,0.8065,0.0,121507958840.0,3674185.0,0.5335143666666667,32.0,3.383821,0.28,0.0,1.7,9.878438607936745
82947,4.32,,,15.713677609765611,122.15,0.16529,0.831,0.0,121511633025.0,3168519.0,0.5501894166666667,33.0,3.674185,0.28,0.0,1.7,11.39367760976561
82948,4.6,,,14.008344294104722,122.17,0.16763,0.7151,0.0,121514801544.0,3383712.0,0.5668650833333333,34.0,3.168519,0.28,0.0,1.7,9.408344294104722
82949,4.26,,,13.610085025014543,122.21,0.20708,0.4239,0.0,121518185256.0,3126830.0,0.5835400333333334,35.0,3.383712,0.28,0.0,1.7,9.350085025014543
82950,4.19,,,14.044606414505992,122.17,0.23094,0.5983,0.0,121521312086.0,3087118.0,0.6002171500000001,36.0,3.12683,0.26,0.0,1.7,9.85460641450599
82951,4.93,,,14.328016700122888,122.18,0.2344,0.5887,0.0,121524399204.0,3620648.0,0.6168892166666667,37.0,3.087118,0.26,0.0,1.7,9.398016700122888
82952,4.54,,,13.656889909699505,122.24,0.15991,0.4821,0.0,121528019852.0,3340252.0,0.6335631833333333,38.0,3.620648,0.26,0.0,1.7,9.116889909699506
82953,4.48,,,14.074649767318853,122.2,0.25611,0.5414,0.0,121531360104.0,3286362.0,0.6502312,39.0,3.340252,0.26,0.0,1.7,9.594649767318852
82954,4.66,,,13.435371409133255,122.25,0.17321,0.4266,0.0,121534646466.0,3428442.0,0.6669213333333333,40.0,3.286362,0.26,0.0,1.7,8.775371409133255
82955,4.26,,,15.690244975332897,122.16,0.27945,0.6068,0.0,121538074908.0,3122832.0,0.6835971666666667,41.0,3.428442,0.26,0.0,1.7,11.430244975332897
82956,4.67,,,14.469295308577427,122.18,0.24157,0.6179,0.0,121541197740.0,3445967.0,0.7002644833333334,42.0,3.122832,0.24,0.0,1.7,9.799295308577427
82957,4.84,,,14.88295810358944,122.17,0.23895,0.6016,0.0,121544643707.0,3567127.0,0.7169549333333334,43.0,3.445967,0.24,0.0,1.7,10.04295810358944
82958,4.25,,,14.977871240671826,122.15,0.26027,0.5953,0.0,121548210834.0,2969064.0,0.7336321833333332,44.0,3.567127,0.24,0.0,1.6,10.727871240671826
82959,4.32,,,14.250147484885305,122.15,0.23226,0.5992,0.0,121551179898.0,3314802.0,0.7503048166666667,45.0,2.969064,0.24,0.0,1.7,9.930147484885305
82960,4.55,,,13.645073711120963,122.16,0.2306,0.5506,0.0,121554494700.0,3349620.0,0.76697485,46.0,3.314802,0.22,0.0,1.7,9.095073711120964
82961,4.53,,,15.331069298040141,122.13,0.25136,0.5882,0.0,121557844320.0,3191097.0,0.7836567666666666,47.0,3.34962,0.22,0.0,1.6,10.80106929804014
82962,4.52,,,15.480825478459439,122.19,0.15768,0.7949,0.0,121561035417.0,3466463.0,0.8003470166666666,48.0,3.191097,0.22,0.0,1.7,10.960825478459439
82963,4.57,,,14.064821597378112,122.18,0.23193,0.5361,0.0,121564501880.0,3210464.0,0.8170216166666666,49.0,3.466463,0.22,0.0,1.6,9.494821597378111
82964,3.96,,,12.884035365530483,122.25,0.16261,0.4092,0.0,121567712344.0,3068882.0,0.83369875,50.0,3.210464,0.22,0.0,1.6,8.924035365530482
82965,4.48,,,13.738500591263868,122.18,0.2323,0.5876,0.0,121570781226.0,3292077.0,0.8503742833333334,51.0,3.068882,0.22,0.0,1.6,9.258500591263868
82966,4.64,,,13.019680491962456,122.21,0.2084,0.4837,0.0,121574073303.0,3397389.0,0.8670473,52.0,3.292077,0.2,0.0,1.6,8.379680491962457
82967,4.14,,,12.564762686120186,122.24,0.17609,0.4195,0.0,121577470692.0,3053834.0,0.8837178333333333,53.0,3.397389,0.2,0.0,1.6,8.424762686120186
82968,4.41,,,12.986027220937457,122.23,0.19036,0.5108,0.0,121580524526.0,3249605.0,0.9003904833333334,54.0,3.053834,0.2,0.0,1.6,8.576027220937457
82969,4.06,,,12.521815335747082,122.19,0.17231,0.4187,0.0,121583774131.0,2982677.0,0.9170652833333333,55.0,3.249605,0.2,0.0,1.6,8.461815335747083
82970,4.21,,,13.802671862112872,122.17,0.16195,0.7157,0.0,121586756808.0,3094534.0,0.9337399833333334,56.0,2.982677,0.18,0.0,1.6,9.592671862112873
82971,4.65,,,12.5999395140933,122.19,0.17652,0.4521,0.0,121589851342.0,3407366.0,0.9504153,57.0,3.094534,0.18,0.0,1.6,7.9499395140933
82972,4.21,,,13.404099177333801,122.19,0.20831,0.4892,0.0,121593258708.0,3113832.0,0.9670895,58.0,3.407366,0.18,0.0,1.6,9.1940991773338
82973,4.59,,,14.801046412477849,122.12,0.23763,0.5912,0.0,121596372540.0,3341080.0,0.9837635666666666,59.0,3.113832,0.18,0.0,1.6,10.211046412477849
82974,4.46,,,13.349124843635932,122.18,0.17296,0.4349,0.0,121599713620.0,3303575.0,1.0004359166666668,60.0,3.34108,0.18,0.0,1.6,8.889124843635933
82975,4.16,,,14.334432774956987,122.17,0.23091,0.5557,0.0,121603017195.0,3047789.0,1.01710835,61.0,3.303575,0.18,0.0,1.6,10.174432774956987
82976,5.53,,,13.529249809267172,122.21,0.1957,0.5174,0.0,121606064984.0,3993272.0,1.0337839166666667,62.0,3.047789,0.17,0.0,1.6,7.999249809267172
82977,6.68,,,17.39153267920505,122.16,0.18023,0.793,0.0,121610058256.0,4913800.0,1.0504602166666668,63.0,3.993272,0.17,0.0,1.6,10.71153267920505
82978,7.17,,,19.698176796277135,122.08,0.20398,0.8598,0.0,121614972056.0,5258460.0,1.0671330833333335,64.0,4.9138,0.17,0.0,1.6,12.528176796277135
82979,6.5,,,19.098853948786147,122.16,0.16413,0.7363,0.0,121620230516.0,4784395.0,1.0838072333333335,65.0,5.25846,0.17,0.0,1.6,12.598853948786147
82980,6.65,,,20.549677933103553,122.12,0.22549,0.7381,0.0,121625014911.0,4909365.0,1.1004804666666668,66.0,4.784395,0.16,0.0,1.6,13.899677933103552
82981,7.36,,,20.326947371738164,122.12,0.18256,0.8746,0.0,121629924276.0,4931304.0,1.1171543,67.0,4.909365,0.16,0.0,1.6,12.966947371738165
82982,18.96,,,25.160259463954336,121.98,0.37279,0.8273,0.0,121634855580.0,14420412.0,1.1338107166666667,68.0,4.931304,0.16,11.0,1.7,6.200259463954335
82983,23.36,,,31.645854997295437,121.99,0.35008,0.8598,0.0,121649275992.0,17075668.0,1.15050445,69.0,14.420412,0.16,11.0,1.7,8.285854997295438
82984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82985,50.62,,,62.921259605082646,121.69,0.68064,0.9779,0.0,121689768966.0,37762002.0,1.1838476166666667,71.0,23.417306,0.16,18.0,1.8,12.301259605082649
82986,46.6,,,70.40893183118035,121.79,0.57001,0.9464,0.0,121727530968.0,33925284.0,1.2005175333333333,72.0,37.762002,0.46,34.0,1.8,23.808931831180352
82987,42.24,,,67.84968363266641,121.8,0.51841,0.9636,0.0,121761456252.0,30917124.0,1.2171881,73.0,33.925284,0.46,34.0,1.8,25.60968363266641
82988,29.79,,,66.3152272402032,121.77,0.52638,0.9705,0.0,121792373376.0,22265121.0,1.2338607166666666,74.0,30.917124,0.46,17.0,1.8,36.5252272402032
82989,33.24,,,55.877011460372785,121.79,0.51158,0.9795,0.0,121814638497.0,25020444.0,1.250539,75.0,22.265121,0.46,17.0,1.8,22.637011460372783
82990,32.7,,,51.2415065516355,121.88,0.41682,0.9617,0.0,121839658941.0,23535201.0,1.2672218499999999,76.0,25.020444,0.51,13.0,1.8,18.5415065516355
82991,50.62,,,55.71936922304769,121.72,0.53939,0.9749,0.0,121863194142.0,35065554.0,1.28390165,77.0,23.535201,0.51,13.0,1.8,5.099369223047695
82992,45.18,,,75.88660845045375,121.6,0.78055,0.9319,0.0,121898259696.0,35226036.0,1.3005727666666667,78.0,35.065554,0.51,30.0,1.8,30.70660845045375
82993,43.58,,,66.47589518895394,121.77,0.47939,0.9657,0.0,121933485732.0,31976640.0,1.3172462166666667,79.0,35.226036,0.51,30.0,1.8,22.895895188953943
82994,46.41,,,69.43359173486785,121.71,0.58265,0.9789,0.0,121965462372.0,33897288.0,1.3339211833333333,80.0,31.97664,0.51,28.0,1.8,23.02359173486785
82995,53.06,,,70.66008987554177,121.7,0.58065,0.9759,0.0,121999359660.0,38322408.0,1.3505998833333335,81.0,33.897288,0.51,28.0,1.8,17.60008987554177
82996,65.98,,,80.80102417911759,121.56,0.72385,0.98,0.0,122037682068.0,48156120.0,1.3672703666666666,82.0,38.322408,0.79,47.0,1.8,14.821024179117586
