minutes,dd-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1
1267,4.718914851734822,4.567824932347645,10.676228961193745
1268,6.566834778839602,10.095553928097392,7.876620290937102
1269,8.503849496646856,10.430592274603598,7.107297060156821
1270,3.643525527409802,5.4013691620522675,5.270046040845801
