timestamp,load_avg_1minute,cpu_pct
2023-07-24 15:33:04.866901286,3.13,100
2023-07-24 15:33:06.869281559,3.13,1
2023-07-24 15:33:08.869785673,3.13,0
2023-07-24 15:33:10.870485302,2.88,2
2023-07-24 15:33:12.871310753,2.88,0
2023-07-24 15:33:14.87209218,2.65,0
2023-07-24 15:33:16.872615811,2.65,0
2023-07-24 15:33:18.873260392,2.65,0
2023-07-24 15:33:20.873927892,2.44,0
2023-07-24 15:33:22.874634039,2.44,0
2023-07-24 15:33:24.875188688,2.24,0
2023-07-24 15:33:26.875960161,2.24,0
2023-07-24 15:33:28.875176213,2.24,0
2023-07-24 15:33:30.877703979,2.22,0
2023-07-24 15:33:32.878260959,2.22,0
2023-07-24 15:33:34.879077267,2.04,0
2023-07-24 15:33:36.879750674,2.04,0
2023-07-24 15:33:38.880345019,2.04,0
2023-07-24 15:33:40.880817747,1.88,0
2023-07-24 15:33:42.881481478,1.88,0
2023-07-24 15:33:44.882088259,1.89,0
2023-07-24 15:33:46.882759665,1.89,3
2023-07-24 15:33:48.883393436,1.89,0
2023-07-24 15:33:50.884039143,1.74,0
2023-07-24 15:33:52.884801109,1.74,0
2023-07-24 15:33:54.885452927,1.68,0
2023-07-24 15:33:56.886025972,1.68,0
2023-07-24 15:33:58.886654454,1.68,0
2023-07-24 15:34:00.887148346,1.54,0
2023-07-24 15:34:02.887849669,1.54,0
2023-07-24 15:34:04.888628207,1.58,1
2023-07-24 15:34:06.889224051,1.58,0
2023-07-24 15:34:08.889986853,1.58,0
2023-07-24 15:34:10.890562535,1.45,0
2023-07-24 15:34:12.889736262,1.45,0
2023-07-24 15:34:14.890621045,1.42,4
2023-07-24 15:34:16.892951621,1.42,13
2023-07-24 15:34:18.892012166,1.42,12
2023-07-24 15:34:20.894365376,1.38,11
2023-07-24 15:34:22.893896217,1.38,15
2023-07-24 15:34:24.89375679,1.27,3
2023-07-24 15:34:26.894641342,1.27,22
2023-07-24 15:34:28.895674784,1.27,25
2023-07-24 15:34:30.896808964,1.25,14
2023-07-24 15:34:32.896847492,1.25,23
2023-07-24 15:34:34.897725948,1.47,25
2023-07-24 15:34:36.8986714,1.47,22
2023-07-24 15:34:38.899460967,1.47,24
2023-07-24 15:34:40.900324971,1.75,22
2023-07-24 15:34:42.901747005,1.75,12
2023-07-24 15:34:44.901775007,1.77,14
2023-07-24 15:34:46.902629996,1.77,24
2023-07-24 15:34:48.903564172,1.77,16
2023-07-24 15:34:50.904479001,1.87,9
2023-07-24 15:34:52.906840658,1.87,13
2023-07-24 15:34:54.907403629,1.96,11
2023-07-24 15:34:56.906454676,1.96,10
2023-07-24 15:34:58.907326608,1.96,11
2023-07-24 15:35:00.908304285,1.97,9
2023-07-24 15:35:02.909260549,1.97,15
2023-07-24 15:35:04.91019309,2.21,23
2023-07-24 15:35:06.91119631,2.21,16
2023-07-24 15:35:08.912122262,2.21,5
2023-07-24 15:35:10.912995026,2.35,22
2023-07-24 15:35:12.913875018,2.35,21
2023-07-24 15:35:14.915012852,2.24,12
2023-07-24 15:35:16.916542901,2.24,10
2023-07-24 15:35:18.91600493,2.24,11
2023-07-24 15:35:20.917562655,2.47,18
2023-07-24 15:35:22.918012057,2.47,0
2023-07-24 15:35:24.91764359,2.35,10
2023-07-24 15:35:26.917852192,2.35,22
2023-07-24 15:35:28.9184701,2.35,16
2023-07-24 15:35:30.918417627,2.4,29
2023-07-24 15:35:32.919410256,2.4,20
2023-07-24 15:35:34.920325684,2.53,32
2023-07-24 15:35:36.922627194,2.53,6
2023-07-24 15:35:38.92179261,2.53,16
2023-07-24 15:35:40.924074606,2.41,7
2023-07-24 15:35:42.92325276,2.41,29
2023-07-24 15:35:44.924930622,2.21,13
2023-07-24 15:35:46.925227551,2.21,46
2023-07-24 15:35:48.925221729,2.21,27
2023-07-24 15:35:50.926063482,2.2,15
2023-07-24 15:35:52.927091773,2.2,19
2023-07-24 15:35:54.929692602,2.18,10
2023-07-24 15:35:56.929176981,2.18,15
2023-07-24 15:35:58.92969996,2.18,39
2023-07-24 15:36:00.929841431,2.08,13
2023-07-24 15:36:02.934923571,2.08,30
2023-07-24 15:36:04.931164771,2.56,71
2023-07-24 15:36:06.930284881,2.56,76
2023-07-24 15:36:08.931046148,2.56,23
2023-07-24 15:36:10.931892341,2.67,21
2023-07-24 15:36:12.932724537,2.67,16
2023-07-24 15:36:14.935285876,2.54,9
2023-07-24 15:36:16.934570307,2.54,11
2023-07-24 15:36:18.934607358,2.54,26
2023-07-24 15:36:20.93572305,2.74,23
2023-07-24 15:36:22.935495638,2.74,23
2023-07-24 15:36:24.936325477,2.68,16
2023-07-24 15:36:26.937130801,2.68,13
2023-07-24 15:36:28.938023874,2.68,5
2023-07-24 15:36:30.938817768,2.54,11
2023-07-24 15:36:32.939518127,2.54,14
2023-07-24 15:36:34.940304417,2.42,16
2023-07-24 15:36:36.94253233,2.42,8
2023-07-24 15:36:38.94174958,2.42,32
2023-07-24 15:36:40.942766704,2.55,31
2023-07-24 15:36:42.944335741,2.55,17
2023-07-24 15:36:44.945160648,2.74,26
2023-07-24 15:36:46.945279335,2.74,21
2023-07-24 15:36:48.946415855,2.74,9
2023-07-24 15:36:50.946266675,2.68,15
2023-07-24 15:36:52.947249796,2.68,14
2023-07-24 15:36:54.948337913,2.63,21
2023-07-24 15:36:56.949440851,2.63,18
2023-07-24 15:36:58.949383238,2.63,13
2023-07-24 15:37:00.950239012,2.58,13
2023-07-24 15:37:02.951447108,2.58,22
2023-07-24 15:37:04.9528479,2.61,20
2023-07-24 15:37:06.952028842,2.61,12
2023-07-24 15:37:08.953020961,2.61,30
2023-07-24 15:37:10.953913628,2.64,26
2023-07-24 15:37:12.95521416,2.64,32
2023-07-24 15:37:14.955248476,2.59,29
2023-07-24 15:37:16.957505023,2.59,12
2023-07-24 15:37:18.956607246,2.59,15
2023-07-24 15:37:20.957719529,2.46,11
2023-07-24 15:37:22.958661235,2.46,32
2023-07-24 15:37:24.959725447,2.35,19
2023-07-24 15:37:26.960976416,2.35,32
2023-07-24 15:37:28.960129295,2.35,15
2023-07-24 15:37:30.960981944,2.32,22
2023-07-24 15:37:32.962980203,2.32,16
2023-07-24 15:37:34.96257758,2.53,23
2023-07-24 15:37:36.962757542,2.53,19
2023-07-24 15:37:38.965131462,2.53,26
2023-07-24 15:37:40.964047824,2.49,18
2023-07-24 15:37:42.965228369,2.49,11
2023-07-24 15:37:44.96535108,2.61,28
2023-07-24 15:37:46.965109684,2.61,27
2023-07-24 15:37:48.96596875,2.61,30
2023-07-24 15:37:50.966950468,2.56,11
2023-07-24 15:37:52.967954582,2.56,15
2023-07-24 15:37:54.969780129,2.68,31
2023-07-24 15:37:56.969806397,2.68,48
2023-07-24 15:37:58.970877643,2.68,25
2023-07-24 15:38:00.972423965,2.7,28
2023-07-24 15:38:02.973043924,2.7,19
2023-07-24 15:38:04.973150258,2.65,28
2023-07-24 15:38:06.973044588,2.65,15
2023-07-24 15:38:08.975230283,2.65,19
2023-07-24 15:38:10.974479146,2.43,5
2023-07-24 15:38:12.976715759,2.43,0
2023-07-24 15:38:14.975822617,2.32,8
2023-07-24 15:38:16.97651308,2.32,11
2023-07-24 15:38:18.977475083,2.32,8
2023-07-24 15:38:20.978221559,2.29,15
2023-07-24 15:38:22.979081982,2.29,7
2023-07-24 15:38:24.980140652,2.51,26
2023-07-24 15:38:26.982017228,2.51,45
2023-07-24 15:38:28.98130842,2.51,53
2023-07-24 15:38:30.981525296,2.63,27
2023-07-24 15:38:32.982429952,2.63,24
2023-07-24 15:38:34.983354939,2.5,11
2023-07-24 15:38:36.984663557,2.5,23
2023-07-24 15:38:38.985624021,2.5,56
2023-07-24 15:38:40.984756067,3.02,45
2023-07-24 15:38:42.985570089,3.02,25
2023-07-24 15:38:44.988541208,2.94,14
2023-07-24 15:38:46.986712166,2.94,22
2023-07-24 15:38:48.987627956,2.94,27
2023-07-24 15:38:50.988545943,2.7,21
2023-07-24 15:38:52.989975994,2.7,29
2023-07-24 15:38:54.989988396,3.05,40
2023-07-24 15:38:56.992523966,3.05,20
2023-07-24 15:38:58.991816798,3.05,1
2023-07-24 15:39:00.993135194,2.8,8
2023-07-24 15:39:02.993214451,2.8,33
2023-07-24 15:39:04.994330891,2.66,12
2023-07-24 15:39:06.994756823,2.66,6
2023-07-24 15:39:08.994767399,2.66,16
2023-07-24 15:39:10.995637117,2.44,19
2023-07-24 15:39:12.996527275,2.44,15
2023-07-24 15:39:14.998396324,2.49,30
2023-07-24 15:39:16.998535956,2.49,35
2023-07-24 15:39:18.999652559,2.49,8
2023-07-24 15:39:21.000939369,2.29,6
2023-07-24 15:39:23.000255121,2.29,9
2023-07-24 15:39:25.002135401,2.43,26
2023-07-24 15:39:27.001423574,2.43,12
2023-07-24 15:39:29.00239163,2.43,17
2023-07-24 15:39:31.003233052,2.39,24
2023-07-24 15:39:33.004413904,2.39,20
2023-07-24 15:39:35.004712348,2.52,37
2023-07-24 15:39:37.004747801,2.52,9
2023-07-24 15:39:39.005558315,2.52,25
2023-07-24 15:39:41.006343261,2.4,7
2023-07-24 15:39:43.007243799,2.4,11
2023-07-24 15:39:45.008359013,2.21,5
2023-07-24 15:39:47.009564208,2.21,16
2023-07-24 15:39:49.009546529,2.21,13
2023-07-24 15:39:51.010468362,2.19,16
2023-07-24 15:39:53.011381007,2.19,41
2023-07-24 15:39:55.012392067,2.09,9
2023-07-24 15:39:57.013710418,2.09,25
2023-07-24 15:39:59.013789277,2.09,20
2023-07-24 15:40:01.015066036,2.09,22
2023-07-24 15:40:03.014982291,2.09,24
2023-07-24 15:40:05.016097773,2.24,30
2023-07-24 15:40:07.017487901,2.24,31
2023-07-24 15:40:09.017546716,2.24,21
2023-07-24 15:40:11.018405002,2.22,24
2023-07-24 15:40:13.019486826,2.22,39
2023-07-24 15:40:15.020558858,2.36,20
2023-07-24 15:40:17.021842664,2.36,22
2023-07-24 15:40:19.021950445,2.36,14
2023-07-24 15:40:21.022827423,2.25,21
2023-07-24 15:40:23.023599046,2.25,21
2023-07-24 15:40:25.024715747,2.39,28
2023-07-24 15:40:27.024765793,2.39,13
2023-07-24 15:40:29.025601556,2.39,9
2023-07-24 15:40:31.026653204,2.28,14
2023-07-24 15:40:33.027482617,2.28,18
2023-07-24 15:40:35.029821224,2.26,11
2023-07-24 15:40:37.028931248,2.26,20
2023-07-24 15:40:39.029841432,2.26,9
2023-07-24 15:40:41.030792992,2.24,13
2023-07-24 15:40:43.033061019,2.24,9
2023-07-24 15:40:45.032619255,2.46,34
2023-07-24 15:40:47.032631299,2.46,9
2023-07-24 15:40:49.03341837,2.46,19
2023-07-24 15:40:51.034387218,2.42,19
2023-07-24 15:40:53.035236179,2.42,18
2023-07-24 15:40:55.036479034,2.31,15
2023-07-24 15:40:57.036481897,2.31,23
2023-07-24 15:40:59.038830607,2.31,7
2023-07-24 15:41:01.037913276,2.2,4
2023-07-24 15:41:03.040235464,2.2,8
2023-07-24 15:41:05.039576861,2.03,9
2023-07-24 15:41:07.039728148,2.03,18
2023-07-24 15:41:09.039679074,2.03,11
2023-07-24 15:41:11.041771241,1.94,20
2023-07-24 15:41:13.041995148,1.94,29
2023-07-24 15:41:15.0435592,1.87,11
2023-07-24 15:41:17.044260337,1.87,0
2023-07-24 15:41:19.044967401,1.87,0
2023-07-24 15:41:21.045719889,1.72,0
2023-07-24 15:41:23.046376561,1.72,0
2023-07-24 15:41:25.04719471,1.58,0
2023-07-24 15:41:27.047831462,1.58,0
2023-07-24 15:41:29.048568092,1.58,2
2023-07-24 15:41:31.049146527,1.45,0
2023-07-24 15:41:33.049744511,1.45,0
2023-07-24 15:41:35.050353239,1.34,0
2023-07-24 15:41:37.051182772,1.34,0
2023-07-24 15:41:39.051935789,1.34,0
2023-07-24 15:41:41.052527654,1.23,0
2023-07-24 15:41:43.053330982,1.23,0
