timestamp,energy_pkg,unit,event_name,counter_runtime,pct_time_counter_running,energy_ram,retired_instructions
2023-04-17 20:51:29.001015,18.89,Joules,power/energy-pkg/,1001034489,100.0,,
2023-04-17 20:51:30.002116,22.05,Joules,power/energy-pkg/,1001080729,100.0,,
2023-04-17 20:51:31.002363,20.41,Joules,power/energy-pkg/,1000248762,100.0,,
2023-04-17 20:51:32.003441,18.14,Joules,power/energy-pkg/,1001065469,100.0,,
2023-04-17 20:51:33.004546,21.61,Joules,power/energy-pkg/,1001107820,100.0,,
2023-04-17 20:51:34.005630,20.14,Joules,power/energy-pkg/,1001064275,100.0,,
2023-04-17 20:51:35.006345,19.46,Joules,power/energy-pkg/,1000706080,100.0,,
2023-04-17 20:51:36.007413,17.8,Joules,power/energy-pkg/,1001069817,100.0,,
2023-04-17 20:51:37.008559,18.51,Joules,power/energy-pkg/,1001142606,100.0,,
2023-04-17 20:51:38.009636,20.82,Joules,power/energy-pkg/,1001059661,100.0,,
2023-04-17 20:51:39.010371,19.62,Joules,power/energy-pkg/,1000743775,100.0,,
2023-04-17 20:51:40.011460,18.58,Joules,power/energy-pkg/,1001076263,100.0,,
2023-04-17 20:51:41.012539,17.42,Joules,power/energy-pkg/,1001073692,100.0,,
2023-04-17 20:51:42.013623,17.33,Joules,power/energy-pkg/,1001075972,100.0,,
2023-04-17 20:51:43.014348,18.03,Joules,power/energy-pkg/,1000706494,100.0,,
2023-04-17 20:51:44.015417,17.18,Joules,power/energy-pkg/,1001059466,100.0,,
2023-04-17 20:51:45.016491,17.21,Joules,power/energy-pkg/,1001075925,100.0,,
2023-04-17 20:51:46.017596,18.33,Joules,power/energy-pkg/,1001098245,100.0,,
2023-04-17 20:51:47.018344,17.74,Joules,power/energy-pkg/,1000733268,100.0,,
2023-04-17 20:51:48.019418,19.46,Joules,power/energy-pkg/,1001081003,100.0,,
2023-04-17 20:51:49.020519,17.4,Joules,power/energy-pkg/,1001091179,100.0,,
2023-04-17 20:51:50.021610,20.51,Joules,power/energy-pkg/,1001071585,100.0,,
2023-04-17 20:51:51.022347,21.6,Joules,power/energy-pkg/,1000729319,100.0,,
2023-04-17 20:51:52.023410,21.17,Joules,power/energy-pkg/,1001056906,100.0,,
2023-04-17 20:51:53.024484,21.45,Joules,power/energy-pkg/,1001082189,100.0,,
2023-04-17 20:51:54.025592,20.76,Joules,power/energy-pkg/,1001092797,100.0,,
2023-04-17 20:51:55.026366,20.97,Joules,power/energy-pkg/,1000770955,100.0,,
2023-04-17 20:51:56.027452,20.83,Joules,power/energy-pkg/,1001080278,100.0,,
2023-04-17 20:51:57.028541,21.84,Joules,power/energy-pkg/,1001080229,100.0,,
2023-04-17 20:51:58.029627,20.79,Joules,power/energy-pkg/,1001082988,100.0,,
2023-04-17 20:51:59.030364,19.2,Joules,power/energy-pkg/,1000728081,100.0,,
2023-04-17 20:52:00.031452,18.44,Joules,power/energy-pkg/,1001084765,100.0,,
2023-04-17 20:52:01.032629,16.96,Joules,power/energy-pkg/,1001166601,100.0,,
2023-04-17 20:52:02.033721,18.25,Joules,power/energy-pkg/,1001085609,100.0,,
