minutes,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1221,2.8246641126199687,13.868737923929174,34.80914307631027
1222,2.532766622418283,18.515878984884893,29.76343030173375
1223,2.865625576449013,20.156390901680734,28.674409166344297
