,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,5_pyaes_250-0-0.0.1,1_pyaes_2000-0-0.0.1
0,38.16720900000001,49.691310999999985,50.84652200000001,51.167924
1,38.405974,39.30082299999999,46.05375000000001,41.247491
2,58.28245,42.893100000000004,44.49635199999999,47.45288399999999
3,46.31605400000001,38.010372,44.918488999999994,44.22395799999999
4,25.020343000000004,46.90042,43.383790999999995,39.867369000000004
