minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
56,12.703863546382857,5.646898926298767,15.969351503927205
57,13.337178462068799,5.364565343724565,18.150829145641797
58,12.910093094424939,5.481067330657328,17.278792219840533
59,10.252603322824422,5.897345292833522,15.919723786390378
60,18.584398442193596,7.715366188962083,25.082899760018154
