minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
55,,,
56,5.697808417093137,7.272578750135673,6.1688183082025345
57,5.930341318642718,7.900199248843142,3.766531713792972
58,4.945165966424248,7.719879742226294,4.4520441753922935
59,6.524979352723206,5.597094151369292,4.164418134194476
60,11.63428275191337,13.138664859912778,5.804425429971157
61,,,
