minute,tegra
1045,18.35493217791794
1046,18.174121898566714
1047,19.242956200941506
1048,18.99832034193836
1049,19.470793709257798
1050,18.95206649629197
1051,19.01311947562629
1052,18.943275457362233
1053,17.61495442884422
1054,19.020362585271233
1055,19.191855449292976
1056,19.478182383499004
