minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1
81,1.3936144999999998,0.5310411499999999,1.620526733333333
82,1.5431086999999999,0.6014696500000001,1.2138646000000002
83,0.8845726333333334,0.46859898333333333,2.4861884166666663
84,1.0430731666666666,0.44847254999999997,2.5026340666666664
85,1.1153193833333332,0.40208320000000003,2.4769294666666664
86,0.8681208,0.5398891166666667,2.586032583333333
87,0.8737014833333333,0.452089,2.6688243999999997
88,1.3734712166666665,0.4211015,2.1997897833333337
89,0.7010230833333334,0.5057670166666666,2.7880876333333333
90,0.7697147833333333,0.31019351666666667,2.915478966666667
91,0.6626253166666668,0.59933635,2.7328172166666675
92,0.9519907333333335,0.40694384999999994,2.6363350666666667
93,0.9520623833333333,0.27367779999999997,2.769731966666666
94,0.8237092999999999,0.3346808333333333,2.8373042833333337
95,0.5809284833333332,0.34918050000000006,3.0658075
96,0.48739855,0.25653885,1.3789830333333335
