success,function_name,was_cold,worker_duration_us,code_duration_sec,e2e_duration_us,tid
true,pyaes-0,true,565024,0.3991200923919678,995328,6eea5fc8toa5fato30ceto6307toab69516b13e8
true,pyaes-0,true,570258,0.3977634906768799,966939,e1bb62a0tocb43to5e7etob69bto7a1cc9ea2ddc
true,model_training-0,true,10806476,9.451003789901732,11268086,1961d5dbto4246to11c1tod044toa0381b7598b2
true,image_processing-0,true,3570922,3.366990327835083,4043020,7d56cccato42e5tob480to273fto66eaa141c7b1
true,image_processing-0,true,3255384,3.071068286895752,3709307,c143f578toa50atoa0d7to5c39to0484aa290e15
true,image_processing-0,true,3230357,3.0487773418426514,3614312,87a03f16tob4aetof465toc9e6to048599c2fc12
true,pyaes-0,false,402281,0.3991234302520752,3721698,bac04362toeebfto95a2tocc6btofcbb831023b2
true,pyaes-0,false,406045,0.40303659439086914,3507502,6ac595b4to55bctoa5b6toc1d4to1b27c5de8216
true,pyaes-0,true,563677,0.4018571376800537,3771171,6980bd3btofb99to47c8toa612to0bb2ddbea2de
true,pyaes-0,false,405710,0.402576208114624,2324414,3f07fec9to602bto4688to1967to75a3ba037006
true,image_processing-0,false,2927366,2.924272298812866,3719544,e12123b4toc2bcto2a18toba86toa813540360bb
true,model_training-0,true,10506472,9.129180192947388,11953186,dcbea5a9tof7f0to2251to8ff8tobf29c49f6d7e
true,model_training-0,true,10833020,9.509832859039308,11522748,f834e3f0to6762to21e2to447fto08f503a52d8c
true,image_processing-0,false,2584203,2.581068754196167,7581475,3d87fc6dto2dd0to03fetoc26dto2472c71cb1f7
true,model_training-0,true,10297046,8.94100570678711,13106535,8230155eto866fto9e34to40d5to9a207a28cee3
true,model_training-0,false,8972375,8.951459407806396,16355357,51ae71d4to01fftoe9ceto8c33toe2d0d379f153
true,image_processing-0,false,2618986,2.6153650283813477,11994852,7d679eedto2c0atoe20dto1f88toe8afcad966fb
true,image_processing-0,false,2656352,2.6530649662017822,11211970,50c2439ato95d8to9697to295etobb42fe634af1
true,image_processing-0,false,2607387,2.6042981147766113,12947165,d79dcfb1toa643to0676to6ceato7de688fd428b
true,pyaes-0,false,406248,0.4029068946838379,10247722,68e9eff6to943fto3f10to9d41toec6b718a5b9f
true,image_processing-0,false,2618255,2.6152539253234863,12865354,18dc7d25to9e73to2638to26f2to8cb22e0fcf8b
true,pyaes-0,false,408142,0.4048426151275635,10783307,e8de8e00tob989toc1aeto092fto0c50fee32b1d
true,model_training-0,false,8890933,8.869564294815063,18936894,d52132c5to06e3to646fto2e7ctofb114969478a
true,image_processing-0,false,2594232,2.591045379638672,12944303,dd0c4445to8f21toe998to99e0to70ca7c6ece9f
true,image_processing-0,false,2602797,2.599867820739746,13302911,27eb43e0to53b1to5dc4to8a67to2658f26bed97
true,model_training-0,false,9089510,9.06885313987732,19648050,bea81cf9tocb2eto2541to0410tofc320d84265f
true,pyaes-0,false,406771,0.40343213081359863,12284665,08a1132fto1f42toa8a3to0a97tobc6e6bca03db
true,image_processing-0,false,2594140,2.590997219085694,14515549,8f00b756to1d63toa6b6to4e95to6d7465ffbb6e
true,model_training-0,false,8791323,8.770801544189453,20817961,5f61c0ecto84fcto2f52toc6e6tob869081cf1fc
true,pyaes-0,false,406291,0.4028489589691162,13527486,bb656171to451ato689cto0ddatodbec4d137221
true,model_training-0,false,9142111,9.120378255844116,22339594,f17ac51atoc1e1to56aeto7f21to7a5fc38808db
true,model_training-0,false,8780978,8.760595321655273,23421838,3dc57280to04ddtob0b7to79cbtod27780b02776
true,pyaes-0,false,417277,0.4138469696044922,17273178,29923b7atoed58tod57ftoece0to7508a30f0a67
true,pyaes-0,false,405631,0.40229082107543945,16804761,a37f70abto9472to6163to5e35to1409b56b65ba
true,pyaes-0,false,406250,0.4027726650238037,16216402,c7e61d57to959dto8b62to0b67toff773a932fa9
true,model_training-0,false,8876514,8.855108261108398,24802401,e9bdac5btobe00tobfd6todd9dto1c64cfe58ae7
true,image_processing-0,false,2603008,2.599220037460327,18835332,8c49cab6to69c9to18d7tod7f1to0a7414157983
true,pyaes-0,false,422753,0.41937971115112305,18484572,a71b7f36tob687to7d9eto9525to8958075effff
true,image_processing-0,false,2653792,2.650623083114624,18966039,b6d6f4a5toa052to733bto1f8fto58d4713bc0dc
true,image_processing-0,false,2623753,2.620699644088745,18927208,0044ffabto10f6toad36toda70to336507285bd3
true,image_processing-0,false,2830351,2.82728910446167,20080452,f14ad974to4233to24aetoadd4to9935a2452044
true,image_processing-0,false,2655324,2.652414321899414,21177787,f67043cctod553tof491to58b1tod9281037bd42
true,model_training-0,false,8710640,8.689888715744019,27098450,3930a977tof7a0to4f4atofa67to9417e11eed9b
true,model_training-0,false,8920305,8.899307489395142,27259990,8f233e00tof895to20ddto8f7btof7a62cf89d39
true,image_processing-0,false,2595624,2.592421770095825,21628065,bc62c325to25d9tod128to70f4to19430e6fe47c
true,pyaes-0,false,406239,0.402996301651001,19703903,41728271to853cto5b76to4c70to3383eb961cb2
true,image_processing-0,false,2863576,2.860625743865967,21818742,64214700toe555to69adto7c03tofc2c453746ec
true,image_processing-0,false,2606314,2.603315591812134,22608480,22215929to3ad7toabe0to1afato19223a7268f7
true,image_processing-0,false,2598513,2.5954272747039795,23521956,244876c5to5475to8f0ato7616tobd404a40d640
true,model_training-0,false,8765165,8.74472451210022,31193950,da5551b0toccd0to4e31to510ftoa6ea4ef191ea
true,model_training-0,false,9052083,9.031615018844604,30722023,385b997dto65f6tobd62tof2f1to5994d5a8059c
true,model_training-0,false,8813423,8.792884588241577,29156471,2729e39etofc1ato7451toc3e6to8c322ed94383
true,pyaes-0,false,406824,0.4034879207611084,21982122,d7473c36tofc1dto1c05toc43ctofabb7ab6ffbb
true,model_training-0,false,8752280,8.732146739959717,30308609,8296d354tod9c6tob1cctobc8bto90321e9f7fb4
true,image_processing-0,false,2603652,2.6000313758850098,29519956,b1ff3f86to06c4tob00ctod85ctoac987480cad3
true,model_training-0,false,9125525,9.10552716255188,36553912,24cf9be2to90e2to0313to94aeto255afccdff49
true,model_training-0,false,9161283,9.141135692596436,35884323,d515f9c0tob2e0tob2e9to4ff8toaf7ca879166b
true,image_processing-0,false,2600035,2.597031354904175,30466652,88af25f0todc37to6fefto2309to15c6c907d95e
true,image_processing-0,false,2596407,2.593203067779541,30871672,1bcd9158to1f2dto7fa1tocc24toce65caac38cf
true,pyaes-0,false,406090,0.4029297828674317,29670970,d70454b5to7526to1479to28f2tod0cbf2bb4638
true,pyaes-0,false,406582,0.40352940559387207,29511422,5d67d938toa448toee56tof69fto3e2e6b61c39f
true,pyaes-0,false,403345,0.4000508785247803,29128819,592c2b9ato833dtof370toae60to466de97ff43c
true,pyaes-0,false,406744,0.40363264083862305,28969040,571031f8to740atocf12tob871to1b13e82a41a4
true,model_training-0,false,8808174,8.787901878356934,37072873,bbd0ce2fto8377toe396to35c5tocaa737383cf6
true,image_processing-0,false,2776812,2.773573875427246,30767513,813b05f4tof9beto8775tof195to608ef27117e2
true,pyaes-0,false,406201,0.4029195308685303,30621103,1ab2509bto5c4bto838dto4822to322146bdded1
true,model_training-0,false,8805619,8.784675121307373,39092377,1a7c3d28to32dbto7d1fto6fb6tob0bf5207cfd5
true,pyaes-0,false,407410,0.4040710926055908,30708896,bc43096dto1a39to8b3ftode6eto01f7c9d1f3ef
true,image_processing-0,false,2592199,2.588904619216919,32138956,f26ef5f6to98b9to6f57to2543to5bc959260e93
true,model_training-0,false,8829675,8.809396982192993,38659159,36f096f9to944eto06efto5e14to5dcc3c3b4406
true,image_processing-0,false,2613174,2.6101181507110596,34404766,01f6ac8fto584eto0e7cto1307toc9111d959fe9
true,model_training-0,false,8797344,8.777075290679932,41736945,785d185btobf2btob3b4toa268to0d0064d10fb0
true,model_training-0,false,8761592,8.741332292556763,42322418,3ee20c47to9e61to7e5dto0fbdto4bf039eb01be
true,model_training-0,false,8698560,8.67850923538208,44775858,683ee6bdtoca3ftodd84to44a9to66be531227e8
true,image_processing-0,false,2647276,2.6438403129577637,39639775,8a252352to558fto1092to6e27to12193440dc9c
true,image_processing-0,false,2616635,2.612577438354492,42190217,d7029b9fto1ecfto9c4dto7732tofc88c99c6efd
true,pyaes-0,false,408972,0.4053363800048828,41332713,0b70125dto2656todd2ftod448to6dc809a3f2a0
true,pyaes-0,false,407449,0.4040234088897705,40874454,4a8b1f92to1216to801eto13f2to45f164c4dcf0
true,model_training-0,false,8819325,8.798742055892944,48140261,836ab1f5toaddcto663atof8f8toae82d0cca351
true,pyaes-0,false,407960,0.4048020839691162,39648827,75d58a27to009dto925ctoa942to3d1a710af61d
true,model_training-0,false,8945561,8.924901247024536,46500205,cee532beto45e5toe540to946fto297cb198e948
true,model_training-0,false,9320114,9.299653053283691,44175256,da4526deto1386toc134to7bb2to30ac6b9554d8
true,image_processing-0,false,2615462,2.612131118774414,39316371,ec38b2cbto4c1fto89f2to7d7eto07970edeb05f
true,image_processing-0,false,2587093,2.584080457687378,41903248,267398e3to28datoab3cto4e20to089f3ca711d1
true,image_processing-0,false,2651244,2.6480085849761963,44161537,cb781e65tob35cto632dto0ed2to954bc6e57ebc
true,image_processing-0,false,2692729,2.689373731613159,45132456,fba2cbcdto8980toc22ctof3fbto111da662f01a
true,model_training-0,false,8956671,8.936317682266235,50776490,630642bdto627ftoa94eto0a0ato9c9e41859ce7
true,model_training-0,false,8876444,8.855695009231567,49531427,0ff3a6c6toa31btob3f1toc1fato2b937a434a2e
true,image_processing-0,false,2707767,2.7049341201782227,41465299,89723f88to317dto4d50toc321to3fa70cfc06e0
true,pyaes-0,false,405698,0.4023816585540771,38775074,d5cb509bto51f8tof807to3409toca03dd6388f5
true,pyaes-0,false,405579,0.4024977684020996,38260582,22854ec1to9175to4f73tob50fto3094c7ea4000
true,pyaes-0,false,405931,0.4026627540588379,38481659,21e765ebtoe574tofd25to5915toa4723a876e7f
true,pyaes-0,false,406614,0.40337443351745605,38723548,5e81f68eto0dc4to8e73todfc4to88b2bb0aae98
true,image_processing-0,false,2590735,2.5875155925750732,40708585,9eaad908tobb86to4366to6bdbto08e960b5e377
true,model_training-0,false,8893982,8.873885154724121,45412969,54f0f437to2b73tof21ftoac16to3f40455d3da1
true,pyaes-0,false,409541,0.4060280323028565,38840938,c39b895atodf09toa299tobfa8tofdba59b4e02c
