,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
0,79.20394700000001,72.605539,15.615105999999999
1,89.975857,62.382914000000014,15.820969000000003
2,93.317527,76.773662,7.58552
