minutes,video_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
1167,1.8333333333333333,1.6333333333333333,0.8
1168,2.05,1.4,0.6166666666666667
1169,2.1166666666666667,1.8166666666666667,0.43333333333333335
