timestamp,sensor,target,socket,cpu,RAPL_ENERGY_PKG,time_enabled,time_running
1692828051156,sensor,all,0,21,240123904,2055611,2055611
1692828052156,sensor,all,0,21,93636263936,985400191,985400191
1692828053156,sensor,all,0,21,87727276032,1985601018,1985601018
1692828054157,sensor,all,0,21,87408508928,2985945468,2985945468
1692828055157,sensor,all,0,21,87353196544,3986272738,3986272738
1692828056157,sensor,all,0,21,90841022464,4986099959,4986099959
1692828057157,sensor,all,0,21,111718432768,5986748949,5986748949
1692828058158,sensor,all,0,21,108959891456,6986970909,6986970909
1692828059158,sensor,all,0,21,103898152960,7987410942,7987410942
1692828060158,sensor,all,0,21,111238447104,8987675915,8987675915
1692828061161,sensor,all,0,21,188042969088,9988962133,9988962133
1692828062194,sensor,all,0,21,263790264320,11022009241,11022009241
1692828063195,sensor,all,0,21,301355761664,12022687020,12022687020
1692828064196,sensor,all,0,21,350996398080,13024241215,13024241215
1692828065198,sensor,all,0,21,329944399872,14025615401,14025615401
1692828066199,sensor,all,0,21,390926696448,15027075950,15027075950
1692828067201,sensor,all,0,21,435198361600,16029479655,16029479655
1692828068204,sensor,all,0,21,451026616320,17031695319,17031695319
1692828069206,sensor,all,0,21,434786533376,18034062229,18034062229
1692828070208,sensor,all,0,21,445208854528,19036375353,19036375353
1692828071214,sensor,all,0,21,431560851456,20043502881,20043502881
1692828072217,sensor,all,0,21,409300893696,21044860886,21044860886
1692828073220,sensor,all,0,21,439344693248,22047562449,22047562449
1692828074223,sensor,all,0,21,472501977088,23050918784,23050918784
1692828075226,sensor,all,0,21,415958827008,24053753279,24053753279
1692828076228,sensor,all,0,21,337836244992,25056052036,25056052036
1692828077231,sensor,all,0,21,340085964800,26058482596,26058482596
1692828078232,sensor,all,0,21,422255001600,27060636603,27060636603
1692828079235,sensor,all,0,21,482399485952,28063930602,28063930602
1692828080239,sensor,all,0,21,489384050688,29066235111,29066235111
1692828081241,sensor,all,0,21,530596757504,30069048819,30069048819
1692828082244,sensor,all,0,21,490378100736,31071765988,31071765988
1692828083246,sensor,all,0,21,492947898368,32077422302,32077422302
1692828084248,sensor,all,0,21,501629845504,33076305089,33076305089
1692828085251,sensor,all,0,21,464894296064,34079344622,34079344622
1692828086253,sensor,all,0,21,392135966720,35081104404,35081104404
1692828087254,sensor,all,0,21,419736322048,36082340842,36082340842
1692828088257,sensor,all,0,21,445754376192,37084928040,37084928040
1692828089259,sensor,all,0,21,459100913664,38086812416,38086812416
1692828090262,sensor,all,0,21,477738827776,39090030666,39090030666
1692828091265,sensor,all,0,21,524332040192,40092901024,40092901024
1692828092267,sensor,all,0,21,471255744512,41097012794,41097012794
1692828093272,sensor,all,0,21,473639944192,42103011113,42103011113
1692828094277,sensor,all,0,21,376289361920,43105011856,43105011856
1692828095280,sensor,all,0,21,374405070848,44107938252,44107938252
1692828096283,sensor,all,0,21,318417403904,45110901713,45110901713
1692828097286,sensor,all,0,21,330040868864,46113812386,46113812386
1692828098289,sensor,all,0,21,337174593536,47116668680,47116668680
1692828099292,sensor,all,0,21,390287851520,48119820842,48119820842
1692828100294,sensor,all,0,21,416105889792,49121508453,49121508453
1692828101296,sensor,all,0,21,401447845888,50124240004,50124240004
1692828102298,sensor,all,0,21,461299515392,51127700829,51127700829
1692828103300,sensor,all,0,21,483432595456,52131079737,52131079737
1692828104303,sensor,all,0,21,471685398528,53134351061,53134351061
1692828105305,sensor,all,0,21,458593140736,54133601263,54133601263
1692828106308,sensor,all,0,21,483293659136,55136264728,55136264728
1692828107311,sensor,all,0,21,498540216320,56139135289,56139135289
1692828108314,sensor,all,0,21,471251812352,57143359311,57143359311
1692828109317,sensor,all,0,21,503741153280,58145000073,58145000073
1692828110320,sensor,all,0,21,485472337920,59148029487,59148029487
1692828111323,sensor,all,0,21,490902388736,60151249087,60151249087
1692828112326,sensor,all,0,21,438190735360,61154300872,61154300872
1692828113329,sensor,all,0,21,441550897152,62157104701,62157104701
1692828114332,sensor,all,0,21,428720783360,63160027274,63160027274
1692828115334,sensor,all,0,21,451923148800,64162091663,64162091663
1692828116337,sensor,all,0,21,529643339776,65165417356,65165417356
1692828117339,sensor,all,0,21,568688115712,66167313066,66167313066
1692828118342,sensor,all,0,21,561109532672,67170016458,67170016458
1692828119345,sensor,all,0,21,523089477632,68174950101,68174950101
1692828120347,sensor,all,0,21,419957047296,69177416831,69177416831
1692828121350,sensor,all,0,21,354367832064,70179809982,70179809982
1692828122352,sensor,all,0,21,404078198784,71182120172,71182120172
1692828123355,sensor,all,0,21,432360652800,72185523462,72185523462
1692828124358,sensor,all,0,21,422856884224,73188412352,73188412352
1692828125360,sensor,all,0,21,437695807488,74188215239,74188215239
1692828126363,sensor,all,0,21,418864431104,75190423916,75190423916
1692828127365,sensor,all,0,21,370348130304,76192128638,76192128638
1692828128367,sensor,all,0,21,390703087616,77194912234,77194912234
1692828129370,sensor,all,0,21,415765626880,78199647198,78199647198
1692828130372,sensor,all,0,21,427967119360,79200118638,79200118638
1692828131375,sensor,all,0,21,461106577408,80203016274,80203016274
1692828132378,sensor,all,0,21,470098378752,81206302718,81206302718
1692828133381,sensor,all,0,21,426903076864,82209179824,82209179824
1692828134384,sensor,all,0,21,426178510848,83211222422,83211222422
1692828135386,sensor,all,0,21,406542614528,84213392948,84213392948
1692828136388,sensor,all,0,21,400199778304,85215454778,85215454778
1692828137390,sensor,all,0,21,433256398848,86217857917,86217857917
1692828138392,sensor,all,0,21,425898541056,87219710659,87219710659
1692828139395,sensor,all,0,21,386981429248,88222618662,88222618662
1692828140398,sensor,all,0,21,379782955008,89225521922,89225521922
1692828141400,sensor,all,0,21,443702575104,90227288106,90227288106
1692828142402,sensor,all,0,21,472840667136,91230209504,91230209504
1692828143405,sensor,all,0,21,422761725952,92232714428,92232714428
1692828144408,sensor,all,0,21,386570649600,93235738175,93235738175
1692828145411,sensor,all,0,21,391389904896,94238497052,94238497052
1692828146413,sensor,all,0,21,472322932736,95240949912,95240949912
1692828147416,sensor,all,0,21,473070567424,96243720579,96243720579
1692828148419,sensor,all,0,21,481950433280,97247104572,97247104572
1692828149422,sensor,all,0,21,462266302464,98249991457,98249991457
1692828150425,sensor,all,0,21,493008715776,99253226099,99253226099
1692828151427,sensor,all,0,21,515227254784,100255947493,100255947493
1692828152429,sensor,all,0,21,521034006528,101256548452,101256548452
1692828153432,sensor,all,0,21,506223132672,102259638728,102259638728
1692828154435,sensor,all,0,21,501369798656,103262828285,103262828285
1692828155438,sensor,all,0,21,451465183232,104265614858,104265614858
1692828156441,sensor,all,0,21,497252302848,105268637219,105268637219
1692828157444,sensor,all,0,21,482562277376,106271570283,106271570283
1692828158447,sensor,all,0,21,372312637440,107274455323,107274455323
1692828159450,sensor,all,0,21,380584591360,108277408514,108277408514
1692828160452,sensor,all,0,21,453094146048,109279760209,109279760209
1692828161455,sensor,all,0,21,489833103360,110282831180,110282831180
1692828162458,sensor,all,0,21,460063244288,111285063876,111285063876
1692828163461,sensor,all,0,21,457830301696,112288295525,112288295525
1692828164463,sensor,all,0,21,360812118016,113290565104,113290565104
1692828165465,sensor,all,0,21,340023312384,114292650147,114292650147
1692828166467,sensor,all,0,21,319759843328,115294235067,115294235067
1692828167469,sensor,all,0,21,337742397440,116296672900,116296672900
1692828168472,sensor,all,0,21,386775121920,117299903251,117299903251
1692828169475,sensor,all,0,21,418494283776,118303096966,118303096966
1692828170478,sensor,all,0,21,472492802048,119307857261,119307857261
1692828171481,sensor,all,0,21,514434793472,120311103466,120311103466
1692828172483,sensor,all,0,21,522811867136,121310642382,121310642382
1692828173486,sensor,all,0,21,526148435968,122314098146,122314098146
1692828174489,sensor,all,0,21,506112245760,123316009748,123316009748
1692828175491,sensor,all,0,21,521649520640,124319219114,124319219114
1692828176494,sensor,all,0,21,498788466688,125321529067,125321529067
1692828177497,sensor,all,0,21,398187298816,126325879474,126325879474
1692828178500,sensor,all,0,21,413396893696,127328940866,127328940866
1692828179502,sensor,all,0,21,437917319168,128329500120,128329500120
1692828180505,sensor,all,0,21,547370303488,129333067146,129333067146
1692828181509,sensor,all,0,21,542058741760,130339940930,130339940930
1692828182514,sensor,all,0,21,530489278464,131342523968,131342523968
1692828183517,sensor,all,0,21,544097959936,132344261696,132344261696
1692828184520,sensor,all,0,21,517889589248,133346539425,133346539425
1692828185521,sensor,all,0,21,515699638272,134348258717,134348258717
1692828186524,sensor,all,0,21,568083873792,135351102928,135351102928
1692828187527,sensor,all,0,21,511917424640,136353543633,136353543633
1692828188528,sensor,all,0,21,469263712256,137355488985,137355488985
1692828189531,sensor,all,0,21,493332463616,138358844645,138358844645
1692828190534,sensor,all,0,21,491826970624,139360905507,139360905507
1692828191536,sensor,all,0,21,465212801024,140363555782,140363555782
1692828192539,sensor,all,0,21,457795960832,141365724879,141365724879
1692828193541,sensor,all,0,21,484438179840,142368927491,142368927491
1692828194545,sensor,all,0,21,398565048320,143372959991,143372959991
1692828195548,sensor,all,0,21,377729581056,144375267676,144375267676
1692828196551,sensor,all,0,21,437863055360,145378607705,145378607705
1692828197554,sensor,all,0,21,505902268416,146381623049,146381623049
1692828198557,sensor,all,0,21,505735020544,147384884319,147384884319
1692828199560,sensor,all,0,21,401530683392,148387637562,148387637562
1692828200563,sensor,all,0,21,368349282304,149390095170,149390095170
1692828201566,sensor,all,0,21,397773373440,150393461716,150393461716
1692828202569,sensor,all,0,21,396835946496,151397077187,151397077187
1692828203572,sensor,all,0,21,403784597504,152399769318,152399769318
1692828204574,sensor,all,0,21,495058157568,153402262818,153402262818
1692828205576,sensor,all,0,21,502964944896,154403235113,154403235113
1692828206579,sensor,all,0,21,409542066176,155406573471,155406573471
1692828207583,sensor,all,0,21,344424972288,156409909351,156409909351
1692828208585,sensor,all,0,21,407204265984,157412037386,157412037386
1692828209587,sensor,all,0,21,440791990272,158413813196,158413813196
1692828210589,sensor,all,0,21,420554997760,159415992254,159415992254
1692828211592,sensor,all,0,21,395658657792,160419655848,160419655848
1692828212595,sensor,all,0,21,434024218624,161423613312,161423613312
1692828213597,sensor,all,0,21,430739816448,162424862636,162424862636
1692828214600,sensor,all,0,21,410219184128,163427390453,163427390453
1692828215603,sensor,all,0,21,385976631296,164430337056,164430337056
1692828216606,sensor,all,0,21,342950150144,165433205458,165433205458
1692828217609,sensor,all,0,21,391588347904,166436829318,166436829318
1692828218613,sensor,all,0,21,373475508224,167440062618,167440062618
1692828219616,sensor,all,0,21,361727000576,168443329061,168443329061
1692828220619,sensor,all,0,21,338738282496,169446671996,169446671996
1692828221622,sensor,all,0,21,369857658880,170449313526,170449313526
1692828222625,sensor,all,0,21,421618515968,171452524446,171452524446
1692828223628,sensor,all,0,21,441645793280,172455170890,172455170890
1692828224631,sensor,all,0,21,454927319040,173458455533,173458455533
1692828225634,sensor,all,0,21,435856867328,174460910530,174460910530
1692828226637,sensor,all,0,21,392431665152,175465090550,175465090550
1692828227640,sensor,all,0,21,503041490944,176467772292,176467772292
1692828228643,sensor,all,0,21,548541038592,177470985375,177470985375
1692828229646,sensor,all,0,21,509960519680,178475294723,178475294723
1692828230648,sensor,all,0,21,494105001984,179478121281,179478121281
1692828231651,sensor,all,0,21,454060933120,180478673527,180478673527
1692828232655,sensor,all,0,21,367098855424,181481776216,181481776216
1692828233657,sensor,all,0,21,318722277376,182484705320,182484705320
1692828234661,sensor,all,0,21,301334528000,183487820096,183487820096
1692828235662,sensor,all,0,21,365996277760,184489117687,184489117687
1692828236665,sensor,all,0,21,347400306688,185492324881,185492324881
1692828237669,sensor,all,0,21,311825793024,186495714117,186495714117
1692828238672,sensor,all,0,21,341530378240,187499099167,187499099167
1692828239675,sensor,all,0,21,420685283328,188502791409,188502791409
1692828240679,sensor,all,0,21,359949664256,189505749243,189505749243
1692828241681,sensor,all,0,21,303865266176,190508342538,190508342538
1692828242685,sensor,all,0,21,375926554624,191511945731,191511945731
1692828243688,sensor,all,0,21,419482304512,192514988587,192514988587
1692828244690,sensor,all,0,21,473308332032,193517524067,193517524067
1692828245694,sensor,all,0,21,504494817280,194521670978,194521670978
1692828246697,sensor,all,0,21,480579682304,195524483207,195524483207
1692828247700,sensor,all,0,21,443918843904,196527006320,196527006320
1692828248703,sensor,all,0,21,448575045632,197531161918,197531161918
1692828249707,sensor,all,0,21,500983660544,198534549922,198534549922
1692828250710,sensor,all,0,21,519573864448,199538550248,199538550248
1692828251712,sensor,all,0,21,589571031040,200541681908,200541681908
1692828252715,sensor,all,0,21,602077134848,201542490798,201542490798
1692828253719,sensor,all,0,21,515957587968,202546057978,202546057978
1692828254723,sensor,all,0,21,501011185664,203550917417,203550917417
1692828255726,sensor,all,0,21,477482713088,204554731240,204554731240
1692828256729,sensor,all,0,21,448561938432,205557914510,205557914510
1692828257732,sensor,all,0,21,414714953728,206560990668,206560990668
1692828258734,sensor,all,0,21,419076767744,207560698304,207560698304
1692828259737,sensor,all,0,21,431588376576,208564034278,208564034278
1692828260740,sensor,all,0,21,451902177280,209567490919,209567490919
1692828261743,sensor,all,0,21,445732093952,210570046113,210570046113
1692828262747,sensor,all,0,21,462892040192,211574542521,211574542521
1692828263750,sensor,all,0,21,494963261440,212577060872,212577060872
1692828264754,sensor,all,0,21,470406660096,213580957523,213580957523
1692828265757,sensor,all,0,21,379942862848,214584224768,214584224768
1692828266761,sensor,all,0,21,331992530944,215587497408,215587497408
1692828267764,sensor,all,0,21,451072753664,216591034068,216591034068
1692828268767,sensor,all,0,21,438571892736,217594186965,217594186965
1692828269770,sensor,all,0,21,381397237760,218596705562,218596705562
1692828270773,sensor,all,0,21,383707512832,219599970209,219599970209
1692828271776,sensor,all,0,21,385254948864,220602969149,220602969149
1692828272779,sensor,all,0,21,339472023552,221606299671,221606299671
1692828273783,sensor,all,0,21,319153504256,222609533311,222609533311
