,exec_time,exec_time
,mean,std
fqdn,,
cnn_image_classification-0-0.0.1,2.628686840546697,1.2717358532432255
image_processing-0-0.0.1,1.449547531111111,0.171089798359541
pyaes-0-0.0.1,1.4128448355555556,0.18129950949779802
