minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1189,15.35098192297733,,5.006325404314134,10.415431041774678,6.732043863104091
1191,33.41872460184261,,7.592524056760567,20.958561889066956,11.789471862193015
1192,25.07398607987098,,6.801796421148338,19.847454068917884,9.854023162350593
1193,31.630170352176815,,6.662997352074849,17.78181907420852,14.39386106156505
1194,29.57153533930035,,5.689578213521424,19.276845032244935,13.76590224220438
1195,25.038003437722455,,4.894772207354682,12.155977243053643,10.3640178201269
1196,31.63538677217754,,5.9321853013957915,18.123490041222166,11.007065287836776
1197,27.113192954020885,,8.996446489697124,25.372971499505372,12.438345719928842
1198,45.95605039769356,,8.056992572459388,18.068392020269194,15.318717070677605
1199,29.99121271754404,,6.630836678394436,15.850452165367798,12.881051469684392
1200,31.850287502273584,,8.26886220040454,15.508731727263328,11.048672316703017
1201,34.71417061076927,,4.6263062359763705,16.006658990501005,8.75200291744532
1202,35.299596367218285,,6.90498062330114,14.218405558870352,8.904292567141157
1203,30.260190861285643,,6.405397482855087,19.600669166573386,12.006664411040267
1204,48.93650603171026,,20.493005383763595,,
