minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,cp
1189,6.141611673850079,4.125521894589042,5.481929105485484,4.644412507737475,
1191,12.358523410959148,7.224807990287257,8.313818070033474,10.110776190877617,
1192,11.703342388516228,6.038728970390302,7.447970868723103,7.586090267872704,
1193,10.485310417824149,8.820826210389342,7.295985810797671,9.569652256943382,
1194,11.366874401086895,8.436001347264014,6.230091312035321,8.946815864415381,
1195,7.167950269514083,6.351263197671683,5.359778292696729,7.575203782949814,
1196,10.686781714711454,6.745334665600875,6.495746208352988,9.5712304756149,
1197,14.961544782603218,7.622449978567661,9.851113915870183,8.203048711292535,
1198,10.654292358550046,9.387595202470267,8.822411353361973,13.903921999529341,
1199,9.346451593235088,7.8937483094485374,7.260769855209017,9.073788515058137,
1200,9.144951124993499,6.770832228012378,9.054408713941061,9.636248312505584,
1201,9.438561238714504,5.363390434116897,5.06580790454278,10.502711096224093,
1202,8.384091374965692,5.4567163685456395,7.560957627538322,10.679830626378301,
1203,11.557822051327124,7.357907630430984,7.013913810558099,9.15516737807612,
1204,,,22.439852306707007,14.805653595256414,
