minutes,cnn_image_classification-0-0.0.1,cp,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
1189,,,,,
1191,6.6297310666440525,,6.325383584250653,4.667314236927788,8.076643710759763
1192,4.30379583582671,,4.544551066607182,5.902926522518313,5.591450982395914
1193,4.540164564648096,,4.830454245717794,6.503097515280758,11.520456058718205
1194,5.442875733572931,,3.3683799436600683,4.656255983174052,6.190222667799693
1195,4.347752764269911,,3.344072430864408,5.247373688582744,7.714780892026447
1196,5.4416618612527845,,4.1828682356632205,6.344593578196265,9.011054857788647
1197,5.524870994251017,,5.0495475902423514,5.574886159625796,7.223855042356667
1198,5.896420873265723,,3.5024956889535166,5.195932381846151,6.734804509473389
1199,4.257799980151477,,3.770905365516272,2.7838130620081887,4.369064470641948
1200,4.459808471249714,,3.1433491490822703,4.08619630959364,5.5178464420135604
1201,4.640537553882964,,2.2501076574367795,3.5587551934690382,4.7544859927464955
1202,2.6810200657901317,,2.3636686489415886,3.784613963880932,4.550059465761327
1203,5.137468554876672,,2.214402423897273,6.13222960868756,13.004754364211436
1204,46.94305922576046,,13.094010030255712,,
