minute,perf_rapl,igpm,x_rest
1191,51.79685714285714,78.48526237608539,26.688405233228252
1192,43.47383333333333,73.01655296337972,29.542719630046385
1193,49.323166666666665,78.50447768753477,29.181311020868108
1194,49.407000000000004,79.43289195452472,30.025891954524734
1195,56.84016666666666,89.2423200093427,32.402153342676044
1196,53.6045,82.99490583134164,29.390405831341646
1197,51.099333333333334,83.55934595228914,32.46001261895581
1198,48.063833333333335,76.79215300024016,28.728319666906824
1199,55.93383333333334,89.20436462260727,33.27053128927393
1200,45.30866666666667,75.09877347958952,29.790106812922872
1201,55.66118644067797,89.96075987001572,34.29957342933776
1202,50.685833333333335,85.78578013747251,35.099946804139186
1203,59.26716666666667,90.75952780448198,31.492361137815315
1204,41.82838709677419,65.03825164003746,23.209864543263265
