,0
0,0.33170894675262047
1,0.513251792807207
2,0.9762092777098799
3,3.0604569391146343
4,3.1010250286127605
5,3.531002010770511
6,4.175828926090294
7,4.769273195306525
8,6.405677484844989
9,11.049171613368422
10,12.054472261174483
11,12.327456797763642
12,14.076468641503666
13,15.273943042640358
14,15.355323603601626
15,17.127181556930747
16,17.137515383528594
17,17.250236700674144
18,17.96331710042446
19,18.442505236711202
20,19.57565127479214
21,20.575166502945084
22,20.60483140645538
23,24.567022182561814
24,26.43728931522687
25,26.526646958718125
26,26.678602653596016
27,28.057408527786375
28,32.44627608257408
29,32.972745608150085
30,36.85203766805276
31,38.461593955587375
32,48.01394573449972
33,50.59181436559358
34,59.50015611532896
35,63.885785631370894
36,66.50597897625273
37,67.48474322352548
38,68.98248507919945
39,73.09838558604703
40,81.44513891982128
41,84.98138045935234
42,88.72391904307317
43,97.62766512355478
