timestamp,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
2023-09-19 17:05:18,4.755,0.792,5.14,0.704,11.167449770804312,2.73,1.0,0
2023-09-19 17:05:19,4.755,0.792,5.14,0.704,11.234516999064562,2.73,1.0,0
2023-09-19 17:05:20,4.755,0.792,5.04,0.704,11.251462281280675,2.695,,0
2023-09-19 17:05:21,4.755,0.792,5.032,0.704,11.260923746175097,2.66,,0
2023-09-19 17:05:22,4.755,0.792,5.14,0.704,11.299947053306772,2.625,,0
2023-09-19 17:05:23,4.755,0.792,5.04,0.704,11.297262916563698,2.59,0.0,0
2023-09-19 17:05:24,4.755,0.792,5.04,0.704,11.295384031426634,2.59,0.0,0
2023-09-19 17:05:25,4.755,0.792,4.83,0.704,11.231068578359684,2.5733333333333333,,0
2023-09-19 17:05:26,4.755,0.792,4.73,0.704,11.156047805916883,2.5566666666666666,,0
2023-09-19 17:05:28,4.755,0.792,4.83,0.704,11.133533422350359,2.54,0.0,0
2023-09-19 17:05:29,4.755,0.792,4.73,0.704,11.08777333618697,2.54,0.0,0
2023-09-19 17:05:30,4.753,0.792,4.73,0.704,11.055141305650622,2.51,,0
2023-09-19 17:05:31,4.755,0.792,4.73,0.704,11.032898899794128,2.48,,0
2023-09-19 17:05:32,4.755,0.792,4.83,0.704,11.04732923628715,2.45,,0
2023-09-19 17:05:33,4.755,0.792,4.73,0.704,11.027430459193114,2.42,0.0,0
2023-09-19 17:05:34,4.755,0.792,4.73,0.704,11.013501318393315,2.42,0.0,0
2023-09-19 17:05:35,4.755,0.792,4.73,0.704,11.003750921384807,2.3925,,0
2023-09-19 17:05:36,4.755,0.792,4.73,0.704,10.996925644239013,2.365,,0
2023-09-19 17:05:37,4.755,0.792,4.73,0.704,10.992147950609438,2.3375,,0
2023-09-19 17:05:38,4.755,0.792,4.73,0.704,10.988803565251251,2.31,0.0,0
2023-09-19 17:05:39,4.755,0.792,4.73,0.704,10.98646249558995,2.31,0.0,0
2023-09-19 17:05:40,4.755,0.792,4.73,0.704,10.984823746870864,2.2825,,0
2023-09-19 17:05:41,4.755,0.792,4.73,0.704,10.983676622788975,2.255,,0
2023-09-19 17:05:42,4.755,0.792,4.83,0.704,11.012873636319853,2.2275,,0
2023-09-19 17:05:43,4.755,0.792,4.73,0.704,11.003311545339631,2.2,0.0,0
2023-09-19 17:05:44,4.755,0.792,4.73,0.704,10.996618081696452,2.2,0.0,0
2023-09-19 17:05:45,4.755,0.792,4.73,0.704,10.991932657167284,2.166666666666667,,0
2023-09-19 17:05:47,4.755,0.792,4.73,0.704,10.988652860007186,2.1333333333333333,,0
2023-09-19 17:05:48,4.755,0.792,4.83,0.704,11.016357002063648,2.1,0.0,0
2023-09-19 17:05:49,4.755,0.792,4.83,0.704,11.035749901473276,2.1,0.0,0
2023-09-19 17:05:50,4.755,0.792,4.73,0.704,11.019324931014264,2.08,,0
2023-09-19 17:05:51,5.152,1.98,5.241,0.905,11.696927452201752,2.06,,0
2023-09-19 17:05:52,5.152,3.169,5.342,1.006,12.58854921699419,2.04,,0
2023-09-19 17:05:53,5.152,5.15,5.644,1.107,13.927884452372222,2.02,6.0,0
2023-09-19 17:05:54,5.152,6.734,5.644,1.207,15.370619117019697,2.02,6.0,0
2023-09-19 17:05:55,5.152,6.734,5.544,1.107,16.32053338207931,2.0775,,0
2023-09-19 17:05:56,5.152,7.527,5.644,1.207,17.28337336757296,2.135,,0
2023-09-19 17:05:57,5.548,7.527,5.846,1.308,18.167061357376525,2.1925,,0
2023-09-19 17:05:58,5.548,7.13,5.846,1.408,18.696542950195212,2.25,33.0,0
2023-09-19 17:05:59,5.152,7.527,5.644,1.207,18.94658006514711,2.25,33.0,0
2023-09-19 17:06:00,5.152,7.13,5.443,1.107,18.91220604560197,2.3275,,0
2023-09-19 17:06:01,5.152,7.527,5.544,1.107,19.03754423192395,2.4050000000000002,,0
2023-09-19 17:06:02,5.152,7.527,5.443,1.107,19.094980962347588,2.4825,,0
2023-09-19 17:06:03,5.152,5.546,5.443,1.006,18.51058667363744,2.56,31.0,0
2023-09-19 17:06:04,5.548,6.734,5.745,1.308,18.757910671547947,2.56,31.0,0
2023-09-19 17:06:05,5.548,6.734,5.846,1.308,18.961337470084565,2.6075,,0
2023-09-19 17:06:06,5.548,7.13,6.148,1.509,19.373436229060616,2.6550000000000002,,0
2023-09-19 17:06:07,5.152,7.527,5.644,1.207,19.420405360342542,2.7025,,0
2023-09-19 17:06:08,5.548,7.527,5.947,1.408,19.723283752240288,2.75,32.0,0
2023-09-19 17:06:09,5.548,7.128,6.048,1.509,19.87619862656838,2.75,32.0,0
2023-09-19 17:06:10,5.152,6.732,5.644,1.207,19.533839038597584,2.775,,0
2023-09-19 17:06:11,5.548,6.734,5.846,1.408,19.53448732701831,2.8,,0
2023-09-19 17:06:12,5.548,6.338,5.947,1.408,19.44644112891278,2.825,,0
2023-09-19 17:06:13,5.152,7.527,5.544,1.107,19.411508790238933,2.85,30.0,0
2023-09-19 17:06:14,5.152,7.527,5.544,1.107,19.387056153167247,2.85,30.0,0
2023-09-19 17:06:15,5.15,7.92,5.443,1.006,19.426639307217076,2.8925,,0
2023-09-19 17:06:16,5.152,8.319,5.544,1.107,19.635247515051972,2.935,,0
2023-09-19 17:06:17,5.152,8.319,5.443,1.006,19.720673260536387,2.9775,,0
2023-09-19 17:06:18,5.152,7.527,5.544,1.107,19.603471282375466,3.02,33.0,0
2023-09-19 17:06:19,5.152,7.527,5.443,1.107,19.491129897662823,3.02,33.0,0
2023-09-19 17:06:20,5.152,7.524,5.745,1.308,19.562490928363978,3.08,,0
2023-09-19 17:06:21,5.152,7.13,5.544,1.107,19.37364364985478,3.1399999999999997,,0
2023-09-19 17:06:22,5.152,7.527,5.544,1.107,19.360550554898346,3.1999999999999997,,0
2023-09-19 17:06:24,5.548,7.524,5.947,1.408,19.680485388428846,3.26,31.0,0
2023-09-19 17:06:25,5.546,7.92,6.148,1.509,20.113239771900194,3.355,,0
2023-09-19 17:06:26,5.548,7.13,6.048,1.509,20.149767840330135,3.45,,0
2023-09-19 17:06:27,5.152,6.734,5.644,1.207,19.725937488231093,3.545,,0
2023-09-19 17:06:28,5.152,6.734,5.644,1.207,19.429256241761763,3.64,32.0,0
2023-09-19 17:06:29,5.152,6.734,5.644,1.207,19.221579369233236,3.64,32.0,0
2023-09-19 17:06:30,5.548,6.734,5.846,1.308,19.285905558463266,3.6675,,0
2023-09-19 17:06:31,5.548,6.338,5.947,1.408,19.272433890924283,3.6950000000000003,,0
2023-09-19 17:06:32,5.548,6.734,5.745,1.207,19.260903723647,3.7225,,0
2023-09-19 17:06:33,5.152,5.942,5.644,1.207,18.8661326065529,3.75,30.0,0
2023-09-19 17:06:34,5.152,6.734,5.644,1.207,18.82739282458703,3.75,30.0,0
2023-09-19 17:06:35,5.152,7.13,5.544,1.107,18.85907497721092,3.775,,0
2023-09-19 17:06:36,5.548,6.732,5.644,1.207,18.940652484047643,3.8,,0
2023-09-19 17:06:37,5.152,6.732,5.544,1.207,18.84895673883335,3.825,,0
2023-09-19 17:06:38,5.548,6.336,6.048,1.509,19.026569717183346,3.85,31.0,0
2023-09-19 17:06:39,5.548,7.13,5.947,1.408,19.328498802028342,3.85,31.0,0
2023-09-19 17:06:40,5.548,7.128,5.947,1.408,19.53924916141984,3.8725,,0
2023-09-19 17:06:41,5.548,7.923,5.947,1.408,19.925274412993886,3.895,,0
2023-09-19 17:06:42,5.548,6.734,5.745,1.207,19.71789208909572,3.9175,,0
2023-09-19 17:06:43,5.548,6.734,5.846,1.408,19.663324462367,3.94,32.0,0
2023-09-19 17:06:44,5.548,6.338,5.846,1.408,19.5063271236569,3.94,32.0,0
2023-09-19 17:06:45,5.548,6.338,6.048,1.509,19.487328986559827,3.9425,,0
2023-09-19 17:06:46,5.152,6.338,5.644,1.207,19.14343029059188,3.9450000000000003,,0
2023-09-19 17:06:47,5.546,6.732,5.947,1.408,19.290301203414316,3.9475000000000002,,0
2023-09-19 17:06:48,5.546,5.94,6.148,1.509,19.24611084239002,3.95,31.0,0
2023-09-19 17:06:49,5.548,5.546,5.846,1.408,18.976677589673017,3.95,31.0,0
2023-09-19 17:06:50,5.152,6.336,5.745,1.207,18.81567431277111,3.97,,0
2023-09-19 17:06:51,5.546,5.94,5.745,1.207,18.70237201893978,3.99,,0
2023-09-19 17:06:52,5.15,6.732,5.644,1.207,18.711560413257846,4.01,,0
2023-09-19 17:06:53,5.546,6.732,5.947,1.408,18.98799228928049,4.03,30.0,0
2023-09-19 17:06:54,5.15,6.732,5.644,1.207,18.911494602496344,4.03,30.0,0
2023-09-19 17:06:55,5.546,7.128,5.947,1.408,19.246746221747443,4.050000000000001,,0
2023-09-19 17:06:56,5.15,6.336,5.644,1.207,18.973822355223213,4.07,,0
2023-09-19 17:06:57,5.15,6.732,5.544,1.207,18.87157564865625,4.09,,0
2023-09-19 17:06:58,5.15,6.336,5.544,1.107,18.651202954059375,4.11,31.0,0
2023-09-19 17:06:59,5.546,6.732,5.644,1.207,18.79454206784156,4.11,31.0,0
2023-09-19 17:07:00,5.15,6.336,5.644,1.207,18.657279447489096,4.1275,,0
2023-09-19 17:07:01,5.152,5.942,5.644,1.207,18.443595613242366,4.145,,0
2023-09-19 17:07:02,5.152,6.734,5.644,1.207,18.531616929269656,4.1625,,0
2023-09-19 17:07:03,5.152,6.732,5.544,1.207,18.56263185048876,4.18,30.0,0
2023-09-19 17:07:04,5.548,7.13,5.846,1.408,18.97344229534213,4.18,30.0,0
2023-09-19 17:07:06,5.15,7.128,5.544,1.107,18.96010960673949,4.203333333333333,,0
2023-09-19 17:07:07,5.15,7.524,5.544,1.107,19.069576724717646,4.226666666666667,,0
2023-09-19 17:07:08,5.152,7.524,5.544,1.107,19.14680370730235,4.25,32.0,0
2023-09-19 17:07:09,5.548,7.527,5.846,1.308,19.471462595111646,4.25,32.0,0
2023-09-19 17:07:10,5.546,6.732,6.048,1.509,19.58052381657815,4.265,,0
2023-09-19 17:07:11,5.546,6.732,5.846,1.408,19.565966671604706,4.279999999999999,,0
2023-09-19 17:07:12,5.15,7.524,5.544,1.107,19.493676670123293,4.295,,0
2023-09-19 17:07:13,5.15,7.92,5.443,1.107,19.531573669086306,4.31,32.0,0
2023-09-19 17:07:14,5.15,7.524,5.544,1.107,19.469601568360414,4.31,32.0,0
2023-09-19 17:07:15,5.546,7.524,5.745,1.207,19.63532109785229,4.3225,,0
2023-09-19 17:07:16,5.546,6.336,5.846,1.308,19.455524768496606,4.335,,0
2023-09-19 17:07:17,5.548,6.336,6.048,1.509,19.451167337947624,4.3475,,0
2023-09-19 17:07:18,5.548,6.336,6.048,1.408,19.41781713656334,4.36,31.0,0
2023-09-19 17:07:19,5.546,6.732,5.947,1.408,19.482371995594338,4.36,31.0,0
2023-09-19 17:07:20,5.546,6.732,5.745,1.207,19.406660396916035,4.3525,,0
2023-09-19 17:07:21,5.15,6.732,5.644,1.207,19.204562277841227,4.345000000000001,,0
2023-09-19 17:07:22,5.152,7.128,5.544,1.207,19.15249359448886,4.3375,,0
2023-09-19 17:07:23,5.15,7.524,5.644,1.107,19.234245516142202,4.33,31.0,0
2023-09-19 17:07:24,5.548,7.524,6.048,1.509,19.65267186129954,4.33,31.0,0
2023-09-19 17:07:25,5.548,7.128,5.947,1.408,19.766170302909682,4.325,,0
2023-09-19 17:07:26,5.548,6.732,5.745,1.207,19.60591921203678,4.32,,0
2023-09-19 17:07:27,5.152,6.734,5.544,1.107,19.285243448425746,4.3149999999999995,,0
2023-09-19 17:07:28,5.152,6.734,5.644,1.207,19.120770413898022,4.31,31.0,0
2023-09-19 17:07:29,5.548,6.732,5.947,1.408,19.275039289728614,4.31,31.0,0
2023-09-19 17:07:30,5.546,6.336,6.048,1.509,19.32422750281003,4.3225,,0
2023-09-19 17:07:31,5.546,6.732,5.947,1.408,19.41685925196702,4.335,,0
2023-09-19 17:07:32,5.15,7.524,5.644,1.207,19.449301476376913,4.3475,,0
2023-09-19 17:07:33,5.152,8.316,5.443,1.006,19.58961103346384,4.36,32.0,0
2023-09-19 17:07:34,5.546,7.92,5.745,1.308,19.868427723424688,4.36,32.0,0
2023-09-19 17:07:35,5.548,7.92,5.846,1.308,20.094499406397283,4.3725000000000005,,0
2023-09-19 17:07:36,5.548,5.942,5.644,1.207,19.568449584478103,4.385,,0
2023-09-19 17:07:37,5.152,5.942,5.443,1.107,18.99111470913467,4.3975,,0
2023-09-19 17:07:38,5.548,7.13,5.947,1.408,19.30368029639427,4.41,29.0,0
2023-09-19 17:07:39,5.548,5.546,5.947,1.408,19.04727620747599,4.41,29.0,0
2023-09-19 17:07:40,5.548,6.338,5.745,1.308,19.01479334523319,4.4025,,0
2023-09-19 17:07:41,5.152,6.734,5.644,1.207,18.931455341663234,4.395,,0
2023-09-19 17:07:42,5.152,7.527,5.644,1.207,19.111018739164265,4.3875,,0
2023-09-19 17:07:43,5.152,7.923,5.644,1.207,19.355513117414986,4.38,30.0,0
2023-09-19 17:07:44,5.152,8.319,5.443,1.006,19.524859182190493,4.38,30.0,0
2023-09-19 17:07:45,5.152,8.319,5.443,1.006,19.643401427533345,4.423333333333333,,0
2023-09-19 17:07:46,5.548,7.923,5.846,1.308,19.93788099927334,4.466666666666667,,0
2023-09-19 17:07:48,5.548,6.734,5.745,1.207,19.726716699491337,4.51,32.0,0
2023-09-19 17:07:49,5.152,5.942,5.644,1.207,19.192201689643937,4.51,32.0,0
2023-09-19 17:07:50,5.152,6.734,5.644,1.207,19.055641182750758,4.52,,0
2023-09-19 17:07:51,5.152,7.527,5.544,1.107,19.13794882792553,4.529999999999999,,0
2023-09-19 17:07:52,5.548,7.92,5.846,1.308,19.583164179547875,4.54,,0
2023-09-19 17:07:53,5.152,8.319,5.544,1.107,19.744814925683514,4.55,32.0,0
2023-09-19 17:07:54,5.152,7.923,5.644,1.207,19.79917044797846,4.55,32.0,0
2023-09-19 17:07:55,5.548,7.527,6.048,1.509,20.04901931358492,4.56,,0
2023-09-19 17:07:56,5.548,7.527,6.148,1.509,20.253913519509446,4.57,,0
2023-09-19 17:07:57,5.548,7.527,6.148,1.509,20.397339463656614,4.58,,0
2023-09-19 17:07:58,5.548,6.338,5.745,1.207,19.92953762455963,4.59,31.0,0
2023-09-19 17:07:59,5.152,6.734,5.644,1.207,19.57177633719174,4.59,31.0,0
2023-09-19 17:08:00,5.152,6.734,5.544,1.207,19.291343436034214,4.5775,,0
2023-09-19 17:08:01,5.152,6.734,5.644,1.207,19.12504040522395,4.5649999999999995,,0
2023-09-19 17:08:02,5.152,6.734,5.745,1.207,19.038928283656762,4.5525,,0
2023-09-19 17:08:03,5.548,6.734,6.048,1.408,19.248649798559732,4.54,32.0,0
2023-09-19 17:08:04,5.548,6.338,6.148,1.61,19.36725485899181,4.54,32.0,0
2023-09-19 17:08:05,5.548,5.942,6.148,1.509,19.301178401294266,4.53,,0
2023-09-19 17:08:06,5.548,5.546,5.846,1.308,18.985224880905985,4.52,,0
2023-09-19 17:08:07,5.548,5.942,5.745,1.308,18.852557416634188,4.51,,0
2023-09-19 17:08:08,5.152,6.734,5.644,1.207,18.817890191643933,4.5,31.0,0
2023-09-19 17:08:09,5.152,7.923,5.544,1.107,19.090323134150754,4.5,31.0,0
2023-09-19 17:08:10,5.152,8.319,5.443,1.006,19.33922619390553,4.51,,0
2023-09-19 17:08:11,5.152,7.527,5.644,1.207,19.396458335733875,4.52,,0
2023-09-19 17:08:12,5.548,7.13,5.947,1.408,19.587420835013717,4.53,,0
2023-09-19 17:08:13,5.548,7.13,5.846,1.308,19.660794584509603,4.54,32.0,0
2023-09-19 17:08:14,5.548,7.13,5.745,1.308,19.681856209156724,4.54,32.0,0
2023-09-19 17:08:15,5.548,6.338,5.745,1.308,19.458999346409705,4.5475,,0
2023-09-19 17:08:16,5.152,6.734,5.644,1.207,19.242399542486794,4.555,,0
2023-09-19 17:08:17,5.152,6.734,5.644,1.207,19.090779679740756,4.5625,,0
2023-09-19 17:08:18,5.548,7.13,6.148,1.61,19.49434577581853,4.57,32.0,0
2023-09-19 17:08:19,5.548,7.527,5.947,1.408,19.775042043072972,4.57,32.0,0
2023-09-19 17:08:20,5.152,7.13,5.644,1.207,19.58242943015108,4.58,,0
2023-09-19 17:08:21,5.152,7.524,5.544,1.107,19.505800601105754,4.59,,0
2023-09-19 17:08:22,5.152,7.527,5.644,1.107,19.483060420774027,4.6000000000000005,,0
2023-09-19 17:08:23,5.548,6.734,6.148,1.509,19.61984229454182,4.61,33.0,0
2023-09-19 17:08:24,5.548,6.732,5.745,1.308,19.533789606179276,4.61,33.0,0
2023-09-19 17:08:25,5.152,7.128,5.644,1.207,19.412952724325493,4.6175,,0
2023-09-19 17:08:26,5.548,6.734,5.846,1.408,19.449866907027847,4.625,,0
2023-09-19 17:08:27,5.152,6.734,5.644,1.207,19.236006834919493,4.6325,,0
2023-09-19 17:08:28,5.152,6.336,5.745,1.207,18.997204784443642,4.64,30.0,0
2023-09-19 17:08:30,5.548,7.13,5.947,1.408,19.30794334911055,4.7075,,0
2023-09-19 17:08:31,5.152,7.527,5.544,1.207,19.344560344377385,4.775,,0
2023-09-19 17:08:32,5.152,8.319,5.443,1.006,19.517192241064173,4.8425,,0
2023-09-19 17:08:33,5.548,7.923,5.846,1.408,19.879534568744923,4.91,32.0,0
2023-09-19 17:08:34,5.548,7.923,5.947,1.408,20.163474198121445,4.91,32.0,0
2023-09-19 17:08:35,5.152,7.13,5.644,1.207,19.854331938685014,4.8925,,0
2023-09-19 17:08:36,5.152,7.13,5.644,1.207,19.637932357079514,4.875,,0
2023-09-19 17:08:37,5.152,6.734,5.644,1.207,19.36765264995566,4.8575,,0
2023-09-19 17:08:38,5.152,6.734,5.644,1.207,19.17845685496896,4.84,30.0,0
2023-09-19 17:08:39,5.152,6.734,5.644,1.207,19.046019798478273,4.84,30.0,0
2023-09-19 17:08:40,5.548,7.13,5.745,1.207,19.22121385893479,4.842499999999999,,0
2023-09-19 17:08:41,5.548,7.13,5.947,1.408,19.46474970125435,4.845,,0
2023-09-19 17:08:42,5.548,7.527,5.947,1.408,19.754324790878044,4.8475,,0
2023-09-19 17:08:43,5.548,7.527,6.148,1.509,20.047627353614633,4.85,32.0,0
2023-09-19 17:08:44,5.548,7.527,6.048,1.509,20.22293914753024,4.85,32.0,0
2023-09-19 17:08:45,5.548,7.13,5.947,1.408,20.165957403271165,4.8525,,0
2023-09-19 17:08:46,5.548,6.734,5.745,1.308,19.916670182289813,4.855,,0
2023-09-19 17:08:47,5.152,6.734,5.544,1.207,19.53276912760287,4.8575,,0
2023-09-19 17:08:48,5.152,6.338,5.544,1.107,19.11523838932201,4.86,32.0,0
2023-09-19 17:08:49,5.548,5.942,5.745,1.308,18.943566872525405,4.86,32.0,0
2023-09-19 17:08:50,5.546,5.544,5.745,1.308,18.703396810767785,4.8425,,0
2023-09-19 17:08:51,5.546,5.94,5.947,1.408,18.74467776753745,4.825,,0
2023-09-19 17:08:52,5.546,7.128,5.947,1.408,19.129974437276218,4.8075,,0
2023-09-19 17:08:53,5.152,8.319,5.544,1.107,19.427582106093354,4.79,30.0,0
2023-09-19 17:08:54,5.152,8.319,5.443,1.006,19.575307474265344,4.79,30.0,0
2023-09-19 17:08:55,5.152,8.319,5.443,1.107,19.709015231985738,4.795,,0
2023-09-19 17:08:56,5.548,6.734,6.048,1.509,19.748010662390016,4.8,,0
2023-09-19 17:08:57,5.548,7.527,5.846,1.408,19.92230746367301,4.805,,0
2023-09-19 17:08:58,5.548,6.732,5.745,1.207,19.71521522457111,4.81,32.0,0
2023-09-19 17:08:59,5.152,7.527,5.544,1.107,19.599650657199774,4.81,32.0,0
2023-09-19 17:09:00,5.548,7.13,5.745,1.308,19.63905546003984,4.8125,,0
2023-09-19 17:09:01,5.548,5.546,6.048,1.509,19.342638822027894,4.8149999999999995,,0
2023-09-19 17:09:02,5.152,5.94,5.644,1.207,18.922747175419527,4.8175,,0
2023-09-19 17:09:03,5.548,5.15,5.846,1.308,18.601523022793668,4.82,27.0,0
2023-09-19 17:09:04,5.152,4.753,5.544,1.107,17.987866115955566,4.82,27.0,0
2023-09-19 17:09:05,5.152,4.357,5.443,1.107,17.409206281168895,4.785,,0
2023-09-19 17:09:06,5.152,1.584,5.032,0.805,15.958344396818227,4.75,,0
2023-09-19 17:09:07,4.755,0.792,4.83,0.704,14.49514107777276,4.715,,0
2023-09-19 17:09:09,5.152,5.94,5.644,1.207,15.529498754440933,4.68,12.0,0
2023-09-19 17:09:10,5.152,6.734,5.544,1.207,16.461749128108654,4.705,,0
2023-09-19 17:09:11,5.152,6.734,5.544,1.107,17.084324389676055,4.73,,0
2023-09-19 17:09:12,5.152,7.527,5.544,1.107,17.75802707277324,4.755,,0
2023-09-19 17:09:13,5.548,6.734,6.048,1.509,18.382318950941265,4.78,30.0,0
2023-09-19 17:09:14,5.548,6.734,6.048,1.509,18.819323265658884,4.78,30.0,0
2023-09-19 17:09:15,5.548,6.732,6.048,1.509,19.12462628596122,4.785,,0
2023-09-19 17:09:16,5.548,7.13,5.846,1.408,19.366838400172856,4.79,,0
2023-09-19 17:09:17,5.152,7.527,5.544,1.107,19.355786880121002,4.795,,0
2023-09-19 17:09:18,5.152,7.923,5.544,1.107,19.4668508160847,4.8,32.0,0
2023-09-19 17:09:19,5.152,7.527,5.443,1.006,19.365195571259292,4.8,32.0,0
2023-09-19 17:09:20,5.548,7.13,5.745,1.308,19.474936899881506,4.805,,0
2023-09-19 17:09:21,5.152,7.527,5.644,1.207,19.491455829917054,4.8100000000000005,,0
2023-09-19 17:09:22,5.548,7.923,5.846,1.308,19.831519080941938,4.815,,0
2023-09-19 17:09:23,5.548,7.923,5.846,1.408,20.099563356659356,4.82,32.0,0
2023-09-19 17:09:24,5.548,7.13,5.947,1.408,20.079594349661548,4.82,32.0,0
2023-09-19 17:09:25,5.548,7.13,5.947,1.408,20.065616044763086,4.8225,,0
2023-09-19 17:09:26,5.548,7.13,5.846,1.308,19.995531231334162,4.825,,0
2023-09-19 17:09:27,5.152,7.13,5.644,1.207,19.736771861933914,4.827500000000001,,0
2023-09-19 17:09:28,5.152,7.527,5.544,1.107,19.614740303353738,4.83,32.0,0
2023-09-19 17:09:29,5.548,7.13,5.745,1.207,19.61931821234762,4.83,32.0,0
2023-09-19 17:09:30,5.548,6.734,5.745,1.207,19.503722748643334,4.835,,0
2023-09-19 17:09:31,5.548,6.734,5.947,1.408,19.543705924050336,4.84,,0
2023-09-19 17:09:32,5.152,7.13,5.644,1.207,19.420494146835235,4.845,,0
2023-09-19 17:09:33,5.152,7.527,5.544,1.107,19.393345902784663,4.85,31.0,0
2023-09-19 17:09:34,5.548,7.923,5.947,1.408,19.823142131949265,4.85,31.0,0
2023-09-19 17:09:35,5.152,7.527,5.544,1.107,19.675199492364484,4.8525,,0
2023-09-19 17:09:36,5.152,6.734,5.544,1.107,19.33373964465514,4.855,,0
2023-09-19 17:09:37,5.152,6.734,5.544,1.207,19.124717751258597,4.8575,,0
2023-09-19 17:09:38,5.548,6.734,5.644,1.207,19.12720242588102,4.86,32.0,0
2023-09-19 17:09:39,5.548,6.732,6.148,1.509,19.37014169811671,4.86,32.0,0
2023-09-19 17:09:40,5.548,6.732,6.048,1.509,19.5101991886817,4.8425,,0
2023-09-19 17:09:41,5.548,6.734,6.048,1.509,19.60883943207719,4.825,,0
2023-09-19 17:09:42,5.548,5.546,6.048,1.408,19.291187602454034,4.8075,,0
2023-09-19 17:09:43,5.152,6.338,5.644,1.207,19.006131321717824,4.79,30.0,0
2023-09-19 17:09:44,5.152,6.734,5.644,1.207,18.925391925202476,4.79,30.0,0
2023-09-19 17:09:45,5.548,7.923,5.846,1.408,19.46527434764173,4.795,,0
2023-09-19 17:09:46,5.152,7.13,5.443,1.006,19.244992043349214,4.8,,0
2023-09-19 17:09:47,5.152,7.527,5.544,1.107,19.270494430344453,4.805,,0
2023-09-19 17:09:48,5.152,7.527,5.544,1.107,19.288346101241117,4.81,32.0,0
2023-09-19 17:09:49,5.548,7.13,5.947,1.408,19.511742270868783,4.81,32.0,0
2023-09-19 17:09:50,5.548,6.732,6.148,1.509,19.63931958960815,4.8133333333333335,,0
2023-09-19 17:09:52,5.546,6.732,6.048,1.509,19.698023712725707,4.816666666666666,,0
2023-09-19 17:09:53,5.548,7.13,5.947,1.408,19.798516598907995,4.82,32.0,0
2023-09-19 17:09:54,5.548,7.13,5.846,1.408,19.838561619235595,4.82,32.0,0
2023-09-19 17:09:55,5.548,7.13,5.947,1.408,19.896893133464918,4.805,,0
2023-09-19 17:09:56,5.548,6.734,5.745,1.308,19.72832519342544,4.79,,0
2023-09-19 17:09:57,5.548,6.734,5.947,1.408,19.700927635397807,4.775,,0
2023-09-19 17:09:58,5.548,6.734,5.846,1.308,19.621449344778465,4.76,31.0,0
