seconds,VDD_GPU_SOC_current,VDD_CPU_CV_current,VIN_SYS_5V0_current,VDDQ_VDD2_1V8AO_current,tegra,load_avg_1minute,cpu_pct,cpu_pct_process
61519,4.755,0.792,5.14,0.704,11.234516999064562,2.73,1.0,0.0
61520,4.755,0.792,5.04,0.704,11.251462281280675,2.695,,0.0
61521,4.755,0.792,5.032,0.704,11.260923746175097,2.66,,0.0
61522,4.755,0.792,5.14,0.704,11.299947053306772,2.625,,0.0
61523,4.755,0.792,5.04,0.704,11.297262916563698,2.59,0.0,0.0
61524,4.755,0.792,5.04,0.704,11.295384031426634,2.59,0.0,0.0
61525,4.755,0.792,4.83,0.704,11.231068578359684,2.5733333333333333,,0.0
61526,4.755,0.792,4.73,0.704,11.156047805916883,2.5566666666666666,,0.0
61528,4.755,0.792,4.83,0.704,11.133533422350359,2.54,0.0,0.0
61529,4.755,0.792,4.73,0.704,11.08777333618697,2.54,0.0,0.0
61530,4.753,0.792,4.73,0.704,11.055141305650622,2.51,,0.0
61531,4.755,0.792,4.73,0.704,11.032898899794128,2.48,,0.0
61532,4.755,0.792,4.83,0.704,11.04732923628715,2.45,,0.0
61533,4.755,0.792,4.73,0.704,11.027430459193114,2.42,0.0,0.0
61534,4.755,0.792,4.73,0.704,11.013501318393315,2.42,0.0,0.0
61535,4.755,0.792,4.73,0.704,11.003750921384807,2.3925,,0.0
61536,4.755,0.792,4.73,0.704,10.996925644239013,2.365,,0.0
61537,4.755,0.792,4.73,0.704,10.992147950609438,2.3375,,0.0
61538,4.755,0.792,4.73,0.704,10.988803565251251,2.31,0.0,0.0
61539,4.755,0.792,4.73,0.704,10.98646249558995,2.31,0.0,0.0
61540,4.755,0.792,4.73,0.704,10.984823746870864,2.2825,,0.0
61541,4.755,0.792,4.73,0.704,10.983676622788975,2.255,,0.0
61542,4.755,0.792,4.83,0.704,11.012873636319853,2.2275,,0.0
61543,4.755,0.792,4.73,0.704,11.003311545339631,2.2,0.0,0.0
61544,4.755,0.792,4.73,0.704,10.996618081696452,2.2,0.0,0.0
61545,4.755,0.792,4.73,0.704,10.991932657167284,2.166666666666667,,0.0
61547,4.755,0.792,4.73,0.704,10.988652860007186,2.1333333333333333,,0.0
61548,4.755,0.792,4.83,0.704,11.016357002063648,2.1,0.0,0.0
61549,4.755,0.792,4.83,0.704,11.035749901473276,2.1,0.0,0.0
61550,4.755,0.792,4.73,0.704,11.019324931014264,2.08,,0.0
61551,5.152,1.98,5.241,0.905,11.696927452201752,2.06,,0.0
61552,5.152,3.169,5.342,1.006,12.58854921699419,2.04,,0.0
61553,5.152,5.15,5.644,1.107,13.927884452372222,2.02,6.0,0.0
61554,5.152,6.734,5.644,1.207,15.370619117019697,2.02,6.0,0.0
61555,5.152,6.734,5.544,1.107,16.32053338207931,2.0775,,0.0
61556,5.152,7.527,5.644,1.207,17.28337336757296,2.135,,0.0
61557,5.548,7.527,5.846,1.308,18.167061357376525,2.1925,,0.0
61558,5.548,7.13,5.846,1.408,18.696542950195212,2.25,33.0,0.0
61559,5.152,7.527,5.644,1.207,18.94658006514711,2.25,33.0,0.0
61560,5.152,7.13,5.443,1.107,18.91220604560197,2.3275,,0.0
61561,5.152,7.527,5.544,1.107,19.03754423192395,2.4050000000000002,,0.0
61562,5.152,7.527,5.443,1.107,19.094980962347588,2.4825,,0.0
61563,5.152,5.546,5.443,1.006,18.51058667363744,2.56,31.0,0.0
61564,5.548,6.734,5.745,1.308,18.757910671547947,2.56,31.0,0.0
61565,5.548,6.734,5.846,1.308,18.961337470084565,2.6075,,0.0
61566,5.548,7.13,6.148,1.509,19.373436229060616,2.6550000000000002,,0.0
61567,5.152,7.527,5.644,1.207,19.420405360342542,2.7025,,0.0
61568,5.548,7.527,5.947,1.408,19.723283752240288,2.75,32.0,0.0
61569,5.548,7.128,6.048,1.509,19.87619862656838,2.75,32.0,0.0
61570,5.152,6.732,5.644,1.207,19.533839038597584,2.775,,0.0
61571,5.548,6.734,5.846,1.408,19.53448732701831,2.8,,0.0
61572,5.548,6.338,5.947,1.408,19.44644112891278,2.825,,0.0
61573,5.152,7.527,5.544,1.107,19.411508790238933,2.85,30.0,0.0
61574,5.152,7.527,5.544,1.107,19.387056153167247,2.85,30.0,0.0
61575,5.15,7.92,5.443,1.006,19.426639307217076,2.8925,,0.0
61576,5.152,8.319,5.544,1.107,19.635247515051972,2.935,,0.0
61577,5.152,8.319,5.443,1.006,19.720673260536387,2.9775,,0.0
61578,5.152,7.527,5.544,1.107,19.603471282375466,3.02,33.0,0.0
61579,5.152,7.527,5.443,1.107,19.491129897662823,3.02,33.0,0.0
61580,5.152,7.524,5.745,1.308,19.562490928363978,3.08,,0.0
61581,5.152,7.13,5.544,1.107,19.37364364985478,3.1399999999999997,,0.0
61582,5.152,7.527,5.544,1.107,19.360550554898346,3.1999999999999997,,0.0
61584,5.548,7.524,5.947,1.408,19.680485388428846,3.26,31.0,0.0
61585,5.546,7.92,6.148,1.509,20.113239771900194,3.355,,0.0
61586,5.548,7.13,6.048,1.509,20.149767840330135,3.45,,0.0
61587,5.152,6.734,5.644,1.207,19.725937488231093,3.545,,0.0
61588,5.152,6.734,5.644,1.207,19.429256241761763,3.64,32.0,0.0
61589,5.152,6.734,5.644,1.207,19.221579369233236,3.64,32.0,0.0
61590,5.548,6.734,5.846,1.308,19.285905558463266,3.6675,,0.0
61591,5.548,6.338,5.947,1.408,19.272433890924283,3.6950000000000003,,0.0
61592,5.548,6.734,5.745,1.207,19.260903723647,3.7225,,0.0
61593,5.152,5.942,5.644,1.207,18.8661326065529,3.75,30.0,0.0
61594,5.152,6.734,5.644,1.207,18.82739282458703,3.75,30.0,0.0
61595,5.152,7.13,5.544,1.107,18.85907497721092,3.775,,0.0
61596,5.548,6.732,5.644,1.207,18.940652484047643,3.8,,0.0
61597,5.152,6.732,5.544,1.207,18.84895673883335,3.825,,0.0
61598,5.548,6.336,6.048,1.509,19.026569717183346,3.85,31.0,0.0
61599,5.548,7.13,5.947,1.408,19.328498802028342,3.85,31.0,0.0
61600,5.548,7.128,5.947,1.408,19.53924916141984,3.8725,,0.0
61601,5.548,7.923,5.947,1.408,19.925274412993886,3.895,,0.0
61602,5.548,6.734,5.745,1.207,19.71789208909572,3.9175,,0.0
61603,5.548,6.734,5.846,1.408,19.663324462367,3.94,32.0,0.0
61604,5.548,6.338,5.846,1.408,19.5063271236569,3.94,32.0,0.0
61605,5.548,6.338,6.048,1.509,19.487328986559827,3.9425,,0.0
61606,5.152,6.338,5.644,1.207,19.14343029059188,3.9450000000000003,,0.0
61607,5.546,6.732,5.947,1.408,19.290301203414316,3.9475000000000002,,0.0
61608,5.546,5.94,6.148,1.509,19.24611084239002,3.95,31.0,0.0
61609,5.548,5.546,5.846,1.408,18.976677589673017,3.95,31.0,0.0
61610,5.152,6.336,5.745,1.207,18.81567431277111,3.97,,0.0
61611,5.546,5.94,5.745,1.207,18.70237201893978,3.99,,0.0
61612,5.15,6.732,5.644,1.207,18.711560413257846,4.01,,0.0
61613,5.546,6.732,5.947,1.408,18.98799228928049,4.03,30.0,0.0
61614,5.15,6.732,5.644,1.207,18.911494602496344,4.03,30.0,0.0
61615,5.546,7.128,5.947,1.408,19.246746221747443,4.050000000000001,,0.0
61616,5.15,6.336,5.644,1.207,18.973822355223213,4.07,,0.0
61617,5.15,6.732,5.544,1.207,18.87157564865625,4.09,,0.0
61618,5.15,6.336,5.544,1.107,18.651202954059375,4.11,31.0,0.0
61619,5.546,6.732,5.644,1.207,18.79454206784156,4.11,31.0,0.0
61620,5.15,6.336,5.644,1.207,18.657279447489096,4.1275,,0.0
61621,5.152,5.942,5.644,1.207,18.443595613242366,4.145,,0.0
61622,5.152,6.734,5.644,1.207,18.531616929269656,4.1625,,0.0
61623,5.152,6.732,5.544,1.207,18.56263185048876,4.18,30.0,0.0
61624,5.548,7.13,5.846,1.408,18.97344229534213,4.18,30.0,0.0
61626,5.15,7.128,5.544,1.107,18.96010960673949,4.203333333333333,,0.0
61627,5.15,7.524,5.544,1.107,19.069576724717646,4.226666666666667,,0.0
61628,5.152,7.524,5.544,1.107,19.14680370730235,4.25,32.0,0.0
61629,5.548,7.527,5.846,1.308,19.471462595111646,4.25,32.0,0.0
61630,5.546,6.732,6.048,1.509,19.58052381657815,4.265,,0.0
61631,5.546,6.732,5.846,1.408,19.565966671604706,4.279999999999999,,0.0
61632,5.15,7.524,5.544,1.107,19.493676670123293,4.295,,0.0
61633,5.15,7.92,5.443,1.107,19.531573669086306,4.31,32.0,0.0
61634,5.15,7.524,5.544,1.107,19.469601568360414,4.31,32.0,0.0
61635,5.546,7.524,5.745,1.207,19.63532109785229,4.3225,,0.0
61636,5.546,6.336,5.846,1.308,19.455524768496606,4.335,,0.0
61637,5.548,6.336,6.048,1.509,19.451167337947624,4.3475,,0.0
61638,5.548,6.336,6.048,1.408,19.41781713656334,4.36,31.0,0.0
61639,5.546,6.732,5.947,1.408,19.482371995594338,4.36,31.0,0.0
61640,5.546,6.732,5.745,1.207,19.406660396916035,4.3525,,0.0
61641,5.15,6.732,5.644,1.207,19.204562277841227,4.345000000000001,,0.0
61642,5.152,7.128,5.544,1.207,19.15249359448886,4.3375,,0.0
61643,5.15,7.524,5.644,1.107,19.234245516142202,4.33,31.0,0.0
61644,5.548,7.524,6.048,1.509,19.65267186129954,4.33,31.0,0.0
61645,5.548,7.128,5.947,1.408,19.766170302909682,4.325,,0.0
61646,5.548,6.732,5.745,1.207,19.60591921203678,4.32,,0.0
61647,5.152,6.734,5.544,1.107,19.285243448425746,4.3149999999999995,,0.0
61648,5.152,6.734,5.644,1.207,19.120770413898022,4.31,31.0,0.0
61649,5.548,6.732,5.947,1.408,19.275039289728614,4.31,31.0,0.0
61650,5.546,6.336,6.048,1.509,19.32422750281003,4.3225,,0.0
61651,5.546,6.732,5.947,1.408,19.41685925196702,4.335,,0.0
61652,5.15,7.524,5.644,1.207,19.449301476376913,4.3475,,0.0
61653,5.152,8.316,5.443,1.006,19.58961103346384,4.36,32.0,0.0
61654,5.546,7.92,5.745,1.308,19.868427723424688,4.36,32.0,0.0
61655,5.548,7.92,5.846,1.308,20.094499406397283,4.3725000000000005,,0.0
61656,5.548,5.942,5.644,1.207,19.568449584478103,4.385,,0.0
61657,5.152,5.942,5.443,1.107,18.99111470913467,4.3975,,0.0
61658,5.548,7.13,5.947,1.408,19.30368029639427,4.41,29.0,0.0
61659,5.548,5.546,5.947,1.408,19.04727620747599,4.41,29.0,0.0
61660,5.548,6.338,5.745,1.308,19.01479334523319,4.4025,,0.0
61661,5.152,6.734,5.644,1.207,18.931455341663234,4.395,,0.0
61662,5.152,7.527,5.644,1.207,19.111018739164265,4.3875,,0.0
61663,5.152,7.923,5.644,1.207,19.355513117414986,4.38,30.0,0.0
61664,5.152,8.319,5.443,1.006,19.524859182190493,4.38,30.0,0.0
61665,5.152,8.319,5.443,1.006,19.643401427533345,4.423333333333333,,0.0
61666,5.548,7.923,5.846,1.308,19.93788099927334,4.466666666666667,,0.0
61668,5.548,6.734,5.745,1.207,19.726716699491337,4.51,32.0,0.0
61669,5.152,5.942,5.644,1.207,19.192201689643937,4.51,32.0,0.0
61670,5.152,6.734,5.644,1.207,19.055641182750758,4.52,,0.0
61671,5.152,7.527,5.544,1.107,19.13794882792553,4.529999999999999,,0.0
61672,5.548,7.92,5.846,1.308,19.583164179547875,4.54,,0.0
61673,5.152,8.319,5.544,1.107,19.744814925683514,4.55,32.0,0.0
61674,5.152,7.923,5.644,1.207,19.79917044797846,4.55,32.0,0.0
61675,5.548,7.527,6.048,1.509,20.04901931358492,4.56,,0.0
61676,5.548,7.527,6.148,1.509,20.253913519509446,4.57,,0.0
61677,5.548,7.527,6.148,1.509,20.397339463656614,4.58,,0.0
61678,5.548,6.338,5.745,1.207,19.92953762455963,4.59,31.0,0.0
61679,5.152,6.734,5.644,1.207,19.57177633719174,4.59,31.0,0.0
61680,5.152,6.734,5.544,1.207,19.291343436034214,4.5775,,0.0
61681,5.152,6.734,5.644,1.207,19.12504040522395,4.5649999999999995,,0.0
61682,5.152,6.734,5.745,1.207,19.038928283656762,4.5525,,0.0
61683,5.548,6.734,6.048,1.408,19.248649798559732,4.54,32.0,0.0
61684,5.548,6.338,6.148,1.61,19.36725485899181,4.54,32.0,0.0
61685,5.548,5.942,6.148,1.509,19.301178401294266,4.53,,0.0
61686,5.548,5.546,5.846,1.308,18.985224880905985,4.52,,0.0
61687,5.548,5.942,5.745,1.308,18.852557416634188,4.51,,0.0
61688,5.152,6.734,5.644,1.207,18.817890191643933,4.5,31.0,0.0
61689,5.152,7.923,5.544,1.107,19.090323134150754,4.5,31.0,0.0
61690,5.152,8.319,5.443,1.006,19.33922619390553,4.51,,0.0
61691,5.152,7.527,5.644,1.207,19.396458335733875,4.52,,0.0
61692,5.548,7.13,5.947,1.408,19.587420835013717,4.53,,0.0
61693,5.548,7.13,5.846,1.308,19.660794584509603,4.54,32.0,0.0
61694,5.548,7.13,5.745,1.308,19.681856209156724,4.54,32.0,0.0
61695,5.548,6.338,5.745,1.308,19.458999346409705,4.5475,,0.0
61696,5.152,6.734,5.644,1.207,19.242399542486794,4.555,,0.0
61697,5.152,6.734,5.644,1.207,19.090779679740756,4.5625,,0.0
61698,5.548,7.13,6.148,1.61,19.49434577581853,4.57,32.0,0.0
61699,5.548,7.527,5.947,1.408,19.775042043072972,4.57,32.0,0.0
61700,5.152,7.13,5.644,1.207,19.58242943015108,4.58,,0.0
61701,5.152,7.524,5.544,1.107,19.505800601105754,4.59,,0.0
61702,5.152,7.527,5.644,1.107,19.483060420774027,4.6000000000000005,,0.0
61703,5.548,6.734,6.148,1.509,19.61984229454182,4.61,33.0,0.0
61704,5.548,6.732,5.745,1.308,19.533789606179276,4.61,33.0,0.0
61705,5.152,7.128,5.644,1.207,19.412952724325493,4.6175,,0.0
61706,5.548,6.734,5.846,1.408,19.449866907027847,4.625,,0.0
61707,5.152,6.734,5.644,1.207,19.236006834919493,4.6325,,0.0
61708,5.152,6.336,5.745,1.207,18.997204784443642,4.64,30.0,0.0
61710,5.548,7.13,5.947,1.408,19.30794334911055,4.7075,,0.0
61711,5.152,7.527,5.544,1.207,19.344560344377385,4.775,,0.0
61712,5.152,8.319,5.443,1.006,19.517192241064173,4.8425,,0.0
61713,5.548,7.923,5.846,1.408,19.879534568744923,4.91,32.0,0.0
61714,5.548,7.923,5.947,1.408,20.163474198121445,4.91,32.0,0.0
61715,5.152,7.13,5.644,1.207,19.854331938685014,4.8925,,0.0
61716,5.152,7.13,5.644,1.207,19.637932357079514,4.875,,0.0
61717,5.152,6.734,5.644,1.207,19.36765264995566,4.8575,,0.0
61718,5.152,6.734,5.644,1.207,19.17845685496896,4.84,30.0,0.0
61719,5.152,6.734,5.644,1.207,19.046019798478273,4.84,30.0,0.0
61720,5.548,7.13,5.745,1.207,19.22121385893479,4.842499999999999,,0.0
61721,5.548,7.13,5.947,1.408,19.46474970125435,4.845,,0.0
61722,5.548,7.527,5.947,1.408,19.754324790878044,4.8475,,0.0
61723,5.548,7.527,6.148,1.509,20.047627353614633,4.85,32.0,0.0
61724,5.548,7.527,6.048,1.509,20.22293914753024,4.85,32.0,0.0
61725,5.548,7.13,5.947,1.408,20.165957403271165,4.8525,,0.0
61726,5.548,6.734,5.745,1.308,19.916670182289813,4.855,,0.0
61727,5.152,6.734,5.544,1.207,19.53276912760287,4.8575,,0.0
61728,5.152,6.338,5.544,1.107,19.11523838932201,4.86,32.0,0.0
61729,5.548,5.942,5.745,1.308,18.943566872525405,4.86,32.0,0.0
61730,5.546,5.544,5.745,1.308,18.703396810767785,4.8425,,0.0
61731,5.546,5.94,5.947,1.408,18.74467776753745,4.825,,0.0
61732,5.546,7.128,5.947,1.408,19.129974437276218,4.8075,,0.0
61733,5.152,8.319,5.544,1.107,19.427582106093354,4.79,30.0,0.0
61734,5.152,8.319,5.443,1.006,19.575307474265344,4.79,30.0,0.0
61735,5.152,8.319,5.443,1.107,19.709015231985738,4.795,,0.0
61736,5.548,6.734,6.048,1.509,19.748010662390016,4.8,,0.0
61737,5.548,7.527,5.846,1.408,19.92230746367301,4.805,,0.0
61738,5.548,6.732,5.745,1.207,19.71521522457111,4.81,32.0,0.0
61739,5.152,7.527,5.544,1.107,19.599650657199774,4.81,32.0,0.0
61740,5.548,7.13,5.745,1.308,19.63905546003984,4.8125,,0.0
61741,5.548,5.546,6.048,1.509,19.342638822027894,4.8149999999999995,,0.0
61742,5.152,5.94,5.644,1.207,18.922747175419527,4.8175,,0.0
61743,5.548,5.15,5.846,1.308,18.601523022793668,4.82,27.0,0.0
61744,5.152,4.753,5.544,1.107,17.987866115955566,4.82,27.0,0.0
61745,5.152,4.357,5.443,1.107,17.409206281168895,4.785,,0.0
61746,5.152,1.584,5.032,0.805,15.958344396818227,4.75,,0.0
61747,4.755,0.792,4.83,0.704,14.49514107777276,4.715,,0.0
61749,5.152,5.94,5.644,1.207,15.529498754440933,4.68,12.0,0.0
61750,5.152,6.734,5.544,1.207,16.461749128108654,4.705,,0.0
61751,5.152,6.734,5.544,1.107,17.084324389676055,4.73,,0.0
61752,5.152,7.527,5.544,1.107,17.75802707277324,4.755,,0.0
61753,5.548,6.734,6.048,1.509,18.382318950941265,4.78,30.0,0.0
61754,5.548,6.734,6.048,1.509,18.819323265658884,4.78,30.0,0.0
61755,5.548,6.732,6.048,1.509,19.12462628596122,4.785,,0.0
61756,5.548,7.13,5.846,1.408,19.366838400172856,4.79,,0.0
61757,5.152,7.527,5.544,1.107,19.355786880121002,4.795,,0.0
61758,5.152,7.923,5.544,1.107,19.4668508160847,4.8,32.0,0.0
61759,5.152,7.527,5.443,1.006,19.365195571259292,4.8,32.0,0.0
61760,5.548,7.13,5.745,1.308,19.474936899881506,4.805,,0.0
61761,5.152,7.527,5.644,1.207,19.491455829917054,4.8100000000000005,,0.0
61762,5.548,7.923,5.846,1.308,19.831519080941938,4.815,,0.0
61763,5.548,7.923,5.846,1.408,20.099563356659356,4.82,32.0,0.0
61764,5.548,7.13,5.947,1.408,20.079594349661548,4.82,32.0,0.0
61765,5.548,7.13,5.947,1.408,20.065616044763086,4.8225,,0.0
61766,5.548,7.13,5.846,1.308,19.995531231334162,4.825,,0.0
61767,5.152,7.13,5.644,1.207,19.736771861933914,4.827500000000001,,0.0
61768,5.152,7.527,5.544,1.107,19.614740303353738,4.83,32.0,0.0
61769,5.548,7.13,5.745,1.207,19.61931821234762,4.83,32.0,0.0
61770,5.548,6.734,5.745,1.207,19.503722748643334,4.835,,0.0
61771,5.548,6.734,5.947,1.408,19.543705924050336,4.84,,0.0
61772,5.152,7.13,5.644,1.207,19.420494146835235,4.845,,0.0
61773,5.152,7.527,5.544,1.107,19.393345902784663,4.85,31.0,0.0
61774,5.548,7.923,5.947,1.408,19.823142131949265,4.85,31.0,0.0
61775,5.152,7.527,5.544,1.107,19.675199492364484,4.8525,,0.0
61776,5.152,6.734,5.544,1.107,19.33373964465514,4.855,,0.0
61777,5.152,6.734,5.544,1.207,19.124717751258597,4.8575,,0.0
61778,5.548,6.734,5.644,1.207,19.12720242588102,4.86,32.0,0.0
61779,5.548,6.732,6.148,1.509,19.37014169811671,4.86,32.0,0.0
61780,5.548,6.732,6.048,1.509,19.5101991886817,4.8425,,0.0
61781,5.548,6.734,6.048,1.509,19.60883943207719,4.825,,0.0
61782,5.548,5.546,6.048,1.408,19.291187602454034,4.8075,,0.0
61783,5.152,6.338,5.644,1.207,19.006131321717824,4.79,30.0,0.0
61784,5.152,6.734,5.644,1.207,18.925391925202476,4.79,30.0,0.0
61785,5.548,7.923,5.846,1.408,19.46527434764173,4.795,,0.0
61786,5.152,7.13,5.443,1.006,19.244992043349214,4.8,,0.0
61787,5.152,7.527,5.544,1.107,19.270494430344453,4.805,,0.0
61788,5.152,7.527,5.544,1.107,19.288346101241117,4.81,32.0,0.0
61789,5.548,7.13,5.947,1.408,19.511742270868783,4.81,32.0,0.0
61790,5.548,6.732,6.148,1.509,19.63931958960815,4.8133333333333335,,0.0
61792,5.546,6.732,6.048,1.509,19.698023712725707,4.816666666666666,,0.0
61793,5.548,7.13,5.947,1.408,19.798516598907995,4.82,32.0,0.0
61794,5.548,7.13,5.846,1.408,19.838561619235595,4.82,32.0,0.0
61795,5.548,7.13,5.947,1.408,19.896893133464918,4.805,,0.0
61796,5.548,6.734,5.745,1.308,19.72832519342544,4.79,,0.0
61797,5.548,6.734,5.947,1.408,19.700927635397807,4.775,,0.0
61798,5.548,6.734,5.846,1.308,19.621449344778465,4.76,31.0,0.0
61799,5.548,6.734,5.745,1.207,19.505214541344927,4.76,31.0,0.0
61800,5.152,6.734,5.644,1.207,19.274750178941446,4.765,,0.0
61801,5.548,7.13,5.846,1.308,19.44192512525901,4.77,,0.0
61802,5.548,7.13,5.947,1.408,19.61924758768131,4.775,,0.0
61803,5.152,7.527,5.644,1.207,19.592473311376917,4.78,31.0,0.0
61804,5.152,7.92,5.644,1.207,19.69163131796384,4.78,31.0,0.0
61805,5.548,7.923,5.745,1.308,19.94134192257469,4.8025,,0.0
61806,5.548,7.527,6.048,1.509,20.148539345802284,4.825,,0.0
61807,5.548,7.527,6.148,1.509,20.3235775420616,4.8475,,0.0
61808,5.548,7.13,5.947,1.408,20.23640427944312,4.87,32.0,0.0
61809,5.548,6.734,5.745,1.207,19.935682995610186,4.87,32.0,0.0
61810,5.152,7.13,5.644,1.207,19.69487809692713,4.8725000000000005,,0.0
61811,5.152,7.527,5.544,1.107,19.585414667848994,4.875,,0.0
61812,5.152,7.527,5.644,1.207,19.568790267494293,4.8774999999999995,,0.0
61813,5.152,7.527,5.544,1.107,19.497153187246006,4.88,32.0,0.0
61814,5.152,7.527,5.644,1.207,19.50700723107221,4.88,32.0,0.0
61815,5.548,7.13,6.148,1.509,19.755405061750547,4.8825,,0.0
61816,5.548,6.734,6.048,1.509,19.780483543225387,4.885,,0.0
61817,5.152,6.338,5.644,1.207,19.348638480257772,4.887499999999999,,0.0
61818,5.152,7.527,5.544,1.107,19.34304693618044,4.89,31.0,0.0
61819,5.152,6.734,5.544,1.107,19.10123285532631,4.89,31.0,0.0
61820,5.548,7.13,5.846,1.308,19.320462998728416,4.8925,,0.0
61821,5.548,7.13,5.947,1.408,19.534224099109892,4.895,,0.0
61822,5.548,7.128,5.947,1.408,19.683256869376926,4.8975,,0.0
61823,5.152,7.524,5.544,1.107,19.57637980856385,4.9,32.0,0.0
61824,5.152,7.527,5.544,1.107,19.502465865994694,4.9,32.0,0.0
61825,5.152,7.524,5.544,1.107,19.449826106196284,4.9025,,0.0
61826,5.152,7.527,5.544,1.107,19.413878274337396,4.905,,0.0
61827,5.152,7.923,5.644,1.207,19.567514792036178,4.907500000000001,,0.0
61828,5.152,8.319,5.644,1.207,19.793860354425327,4.91,32.0,0.0
61829,5.152,8.319,5.443,1.006,19.83170224809773,4.91,32.0,0.0
61830,5.152,8.316,5.443,1.107,19.88759157366841,4.9125,,0.0
61831,5.548,7.92,5.846,1.408,20.137914101567887,4.915,,0.0
61832,5.548,7.128,5.745,1.207,19.98493987109752,4.9175,,0.0
61833,5.152,6.338,5.644,1.207,19.491757909768268,4.92,31.0,0.0
61835,5.152,6.734,5.644,1.207,19.265330536837787,4.92,,0.0
61836,5.548,7.13,5.947,1.408,19.495631375786452,4.92,,0.0
61837,5.152,8.319,5.544,1.107,19.683541963050516,4.92,,0.0
61838,5.152,8.319,5.443,1.006,19.754479374135357,4.92,32.0,0.0
61839,5.152,7.527,5.544,1.107,19.62713556189475,4.92,32.0,0.0
61840,5.152,7.527,5.544,1.107,19.537994893326328,4.922499999999999,,0.0
61841,5.152,7.527,5.544,1.107,19.475596425328433,4.925,,0.0
61842,5.152,7.527,5.544,1.107,19.431917497729906,4.9275,,0.0
61843,5.152,7.527,5.544,1.107,19.40134224841093,4.93,32.0,0.0
61844,5.548,7.13,5.644,1.207,19.439639573887654,4.93,32.0,0.0
61845,5.548,6.338,5.947,1.408,19.38004770172136,4.9325,,0.0
61846,5.548,6.734,5.745,1.308,19.366533391204953,4.9350000000000005,,0.0
61847,5.152,6.338,5.544,1.207,19.028873373843467,4.9375,,0.0
61848,5.548,7.13,5.947,1.408,19.330111361690427,4.94,30.0,0.0
61849,5.152,7.527,5.544,1.107,19.330077953183295,4.94,30.0,0.0
61850,5.152,7.923,5.443,1.006,19.38825456722831,4.94,,0.0
61851,5.152,8.319,5.443,1.006,19.547778197059813,4.94,,0.0
61852,5.152,7.13,5.544,1.107,19.36334473794187,4.94,,0.0
61853,5.548,7.13,5.846,1.408,19.53394131655931,4.94,32.0,0.0
61854,5.548,6.338,6.249,1.61,19.597258921591518,4.94,32.0,0.0
61855,5.152,7.527,5.644,1.207,19.577081245114066,4.942500000000001,,0.0
61856,5.152,7.923,5.544,1.107,19.621756871579844,4.945,,0.0
61857,5.152,8.319,5.443,1.006,19.71122981010589,4.9475,,0.0
61858,5.152,8.319,5.443,1.006,19.773860867074127,4.95,32.0,0.0
61859,5.152,7.527,5.544,1.107,19.640702606951887,4.95,32.0,0.0
61860,5.152,7.527,5.544,1.107,19.547491824866324,4.95,,0.0
61861,5.548,7.527,5.846,1.308,19.751944277406423,4.95,,0.0
61862,5.548,7.13,5.846,1.408,19.8059609941845,4.95,,0.0
61863,5.152,7.527,5.544,1.107,19.66317269592915,4.95,32.0,0.0
