minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,dd-0-0.0.1
1361,0.6611272499999999,3.3100571166666666,0.02375498333333333
1362,0.5748141833333332,3.3959586333333336,0.023691133333333333
1363,0.6618118000000002,3.3029069000000004,0.029011766666666668
1364,0.7790964333333331,3.182867083333333,0.021298966666666665
1365,0.7334082999999999,3.2380356999999997,0.023094316666666666
1366,0.7861016,3.1938173333333335,0.015371916666666664
1367,0.6268489499999998,3.350070816666667,0.018230216666666667
1368,0.8411025666666667,3.1161522666666666,0.017633100000000002
1369,0.7497116500000001,3.2314163999999996,0.01457255
1370,0.8901534000000001,3.07051445,0.033173999999999995
1371,0.4875753166666667,3.4865112499999995,0.020617866666666665
1372,0.9490205,3.0225017000000003,0.02245073333333333
1373,0.8292633000000001,3.131950983333333,0.032780583333333335
1374,0.5758165333333333,3.4021058499999994,0.01688785
1375,0.4767201833333334,3.49845305,0.019865199999999996
1376,0.8522057166666667,3.1222425,0.02038195
1377,0.6785475999999999,3.302595633333333,0.013982233333333333
1378,0.8077852666666667,3.1781721499999995,0.009545250000000002
1379,0.8095438999999999,3.164739416666667,0.020939933333333334
1380,0.5317588666666667,3.441680083333333,0.02174625
1381,0.9442862666666667,3.023016783333333,0.0265886
1382,0.42981465,3.553468699999999,0.012053550000000001
1383,0.8154004166666663,3.154688400000001,0.023786216666666662
1384,0.5177447500000001,1.0858457666666665,0.008464133333333335
