seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
67814,21.38,10.01,182457156.0,162.0,279049104768.0,29137102.0,0.10102101666666667,6.0,51.444648,3.13,1.0,5.5,140.62
67815,20.39,8.79,185562410.0,101.0,279078241870.0,38410520.0,0.11770121666666666,7.0,29.137102,2.88,0.0,5.1,80.61
67816,29.51,21.83,2354755797.0,91.0,279116652390.0,40588222.0,0.13437939999999998,8.0,38.41052,2.88,0.0,4.9,61.489999999999995
67817,24.65,16.36,1855978265.0,128.0,279157240612.0,31818659.0,0.15105986666666665,9.0,40.588222,2.88,2.0,4.6,103.35
67818,21.44,10.63,399797519.0,112.0,279189059271.0,29804541.0,0.1677387333333333,10.0,31.818659,2.88,2.0,4.5,90.56
67819,19.8,7.53,166493246.0,99.0,279218863812.0,29536218.0,0.18441811666666666,11.0,29.804541,2.65,0.0,4.4,79.2
67820,20.34,8.45,190581751.0,101.0,279248400030.0,29305742.0,0.20109846666666667,12.0,29.536218,2.65,0.0,4.2,80.66
67821,20.29,8.44,179186647.0,94.0,279277705772.0,29521774.0,0.21777823333333332,13.0,29.305742,2.65,0.0,4.1,73.71000000000001
67822,20.02,6.98,124420346.0,94.0,279307227546.0,30101124.0,0.23445535,14.0,29.521774,2.65,0.0,4.0,73.98
67823,20.43,8.51,178565987.0,90.0,279337328670.0,29061717.0,0.25113415,15.0,30.101124,2.65,0.0,3.9,69.57
67824,19.99,7.53,138151117.0,94.0,279366390387.0,29639381.0,0.2678124333333333,16.0,29.061717,2.65,0.0,3.8,74.01
67825,20.15,8.26,160200068.0,88.0,279396029768.0,28924751.0,0.2844909833333333,17.0,29.639381,2.52,0.0,3.7,67.85
67826,20.08,7.62,178302729.0,100.0,279424954519.0,29353565.0,0.3011701666666667,18.0,28.924751,2.52,0.0,3.6,79.92
67827,19.74,6.48,113286034.0,109.0,279454308084.0,29725929.0,0.31784988333333336,19.0,29.353565,2.52,0.0,3.5,89.26
67828,21.0,10.22,191517581.0,107.0,279484034013.0,30147129.0,0.33453001666666665,20.0,29.725929,2.52,0.0,3.4,86.0
67829,20.3,8.39,179507143.0,108.0,279514181142.0,29669502.0,0.35120866666666667,21.0,30.147129,2.4,0.0,3.4,87.7
67830,19.88,7.51,117512693.0,111.0,279543850644.0,29281975.0,0.3678871833333333,22.0,29.669502,2.4,0.0,3.3,91.12
67831,19.96,7.91,176659303.0,93.0,279573132619.0,28731502.0,0.3845672666666667,23.0,29.281975,2.4,0.0,3.2,73.03999999999999
67832,20.19,7.46,185965071.0,95.0,279601864121.0,29762725.0,0.4012473166666667,24.0,28.731502,2.4,0.0,3.2,74.81
67833,19.84,6.98,116339768.0,88.0,279631626846.0,29732682.0,0.4179264166666667,25.0,29.762725,2.4,0.0,3.2,68.16
67834,20.47,8.67,182367580.0,91.0,279661359528.0,29025694.0,0.434604,26.0,29.732682,2.4,0.0,3.1,70.53
67835,20.13,7.45,178068588.0,104.0,279690385222.0,29468996.0,0.4512832,27.0,29.025694,2.28,0.0,3.1,83.87
67836,19.8,7.03,115148116.0,103.0,279719854218.0,29476902.0,0.4679622,28.0,29.468996,2.28,0.0,3.0,83.2
67837,20.04,8.21,178597257.0,96.0,279749331120.0,28705600.0,0.4846414666666667,29.0,29.476902,2.28,0.0,3.0,75.96000000000001
67838,20.03,7.21,177920599.0,93.0,279778036720.0,29279022.0,0.5013206833333334,30.0,28.7056,2.28,0.0,3.0,72.97
67839,19.61,6.84,115005806.0,92.0,279807315742.0,29194555.0,0.5179985,31.0,29.279022,2.1,0.0,2.9,72.39
67840,20.13,7.72,178168661.0,92.0,279836510297.0,29188093.0,0.5346761166666667,32.0,29.194555,2.1,0.0,2.9,71.87
67841,20.42,8.48,178867731.0,92.0,279865698390.0,29580634.0,0.5513549999999999,33.0,29.188093,2.1,0.0,2.9,71.58
67842,19.74,7.12,123680886.0,93.0,279895279024.0,28837046.0,0.56803405,34.0,29.580634,2.1,0.0,2.8,73.26
67843,19.85,7.56,177786834.0,103.0,279924116070.0,29134282.0,0.5847131,35.0,28.837046,2.1,0.0,2.8,83.15
67844,20.08,7.48,178807337.0,106.0,279953250352.0,29452004.0,0.6013914333333333,36.0,29.134282,2.1,0.0,2.8,85.92
67845,19.71,6.81,115876659.0,104.0,279982702356.0,28642458.0,0.6180696666666667,37.0,29.452004,2.01,0.0,2.8,84.28999999999999
67846,20.02,7.31,177821459.0,102.0,280011344814.0,29460250.0,0.6347476833333333,38.0,28.642458,2.01,0.0,2.8,81.98
67847,19.74,7.19,116225456.0,106.0,280040805064.0,29307554.0,0.6514278333333333,39.0,29.46025,2.01,0.0,2.7,86.26
67848,19.99,7.46,177639947.0,103.0,280070112618.0,28472958.0,0.6681086333333333,40.0,29.307554,2.01,0.0,2.7,83.01
67849,19.85,7.57,177188000.0,93.0,280098585576.0,29359195.0,0.6847848166666667,41.0,28.472958,1.93,0.0,2.7,73.15
67850,19.79,7.1,116677856.0,91.0,280127944771.0,29356649.0,0.7014649333333334,42.0,29.359195,1.93,0.0,2.7,71.21000000000001
