seconds,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
73553,5.33,,,23.673955778197524,120.38,0.44468,0.7196,0.0,,,,,3.49883,6.28,1.0,5.0,18.343955778197525
73554,4.75,,,16.377383607350723,120.59,0.17854,0.4197,0.0,50645347700.0,3609964.0,0.033244383333333336,1.0,3.49883,6.28,1.0,4.0,11.627383607350723
73555,4.92,,,21.10520689753749,120.54,0.25209,0.6003,0.0,50645347700.0,3609964.0,0.033244383333333336,1.0,3.49883,5.78,0.0,3.2,16.18520689753749
73556,5.2,,,24.2687065600268,120.54,0.2275,0.5553,0.0,50648957664.0,3870948.0,0.0499164,2.0,3.609964,5.78,0.0,3.2,19.0687065600268
73557,7.95,,,25.51769754107429,120.29,0.47577,0.8369,0.0,50652828612.0,5797248.0,0.06657686666666666,3.0,3.870948,5.78,1.0,2.8,17.567697541074292
73558,5.76,,,16.31042526891458,120.56,0.18985,0.4311,0.0,50658625860.0,4237182.0,0.08326923333333333,4.0,5.797248,5.78,1.0,2.5,10.550425268914582
73559,4.68,,,19.432932470790004,120.54,0.21795,0.5031,0.0,50662863042.0,3439188.0,0.09993874999999999,5.0,4.237182,5.78,1.0,2.7,14.752932470790004
73560,12.2,,,24.976774756029528,120.49,0.27856,0.6613,0.0,50666302230.0,8966438.0,0.11661505,6.0,3.439188,5.78,1.0,2.6,12.776774756029528
73561,6.26,,,24.493301757461307,120.33,0.43766,0.7276,0.0,50675268668.0,4362628.0,0.13328783333333333,7.0,8.966438,5.32,2.0,2.5,18.233301757461305
73562,10.13,,,18.552037447654616,120.52,0.24655,0.5876,0.0,50679631296.0,7689624.0,0.149949,8.0,4.362628,5.32,2.0,2.3,8.422037447654615
73563,11.22,,,22.034186391788644,120.51,0.26495,0.582,0.0,50687320920.0,8258268.0,0.16663991666666667,9.0,7.689624,5.32,2.0,2.2,10.814186391788644
73564,10.94,,,24.625010202776846,120.51,0.2703,0.6308,0.0,50695579188.0,8031024.0,0.18331033333333335,10.0,8.258268,5.32,2.0,2.2,13.685010202776846
73565,6.88,,,24.27133814968317,120.42,0.4145,0.7342,0.0,50703610212.0,4762356.0,0.1999868,11.0,8.031024,4.97,1.0,2.2,17.391338149683172
73566,9.91,,,18.801796189725735,120.62,0.17903,0.5257,0.0,50708372568.0,7460376.0,0.2166473,12.0,4.762356,4.97,1.0,2.2,8.891796189725735
73567,11.14,,,21.432359765154672,120.6,0.19794,0.5631,0.0,50715832944.0,8334528.0,0.2333216,13.0,7.460376,4.97,2.0,2.0,10.292359765154671
73568,11.64,,,25.241487669614166,120.51,0.30525,0.7151,0.0,50724167472.0,8525594.0,0.25001203333333333,15.0,8.334528,4.97,2.0,2.0,13.601487669614166
73569,7.32,,,22.637755489474273,120.42,0.45766,0.6732,0.0,50732693066.0,5054416.0,0.2666848,16.0,8.525594,4.97,1.0,2.0,15.317755489474273
73570,8.22,,,17.974994793022734,120.61,0.19551,0.5096,0.0,50737747482.0,6404057.0,0.28335334999999995,17.0,5.054416,4.97,1.0,2.0,9.754994793022734
73571,12.08,,,19.01691464980476,120.65,0.17336,0.4155,0.0,50744151539.0,8858489.0,0.30004505,18.0,6.404057,4.65,3.0,1.9,6.936914649804761
73572,11.41,,,26.12315390741813,120.51,0.30326,0.7363,0.0,50753010028.0,8424149.0,0.3167230833333334,19.0,8.858489,4.65,3.0,1.9,14.713153907418128
73573,6.65,,,22.613612293171094,120.42,0.44289,0.6837,0.0,50761434177.0,4557558.0,0.33339928333333335,20.0,8.424149,4.65,1.0,1.8,15.963612293171094
73574,10.04,,,18.22893081159038,120.56,0.13736,0.7805,0.0,50765991735.0,7715967.0,0.3500655166666667,21.0,4.557558,4.65,1.0,1.8,8.188930811590382
73575,11.84,,,20.017337987862856,120.52,0.24225,0.6008,0.0,50773707702.0,8681496.0,0.36675623333333335,22.0,7.715967,4.28,3.0,1.8,8.177337987862856
73576,12.44,,,27.614441050885873,120.42,0.31908,0.8444,0.0,50782389198.0,8897310.0,0.3834291833333333,23.0,8.681496,4.28,3.0,1.8,15.174441050885873
73577,4.62,,,20.693111746317697,120.52,0.3464,0.6065,0.0,50791286508.0,3461300.0,0.4000938,24.0,8.89731,4.28,1.0,1.7,16.073111746317696
73578,10.88,,,17.076002430290877,120.63,0.17375,0.4163,0.0,50794747808.0,8186044.0,0.41678163333333335,25.0,3.4613,4.28,1.0,1.7,6.196002430290877
73579,11.13,,,21.723427483512843,120.59,0.21727,0.5463,0.0,50802933852.0,8200188.0,0.43345856666666666,26.0,8.186044,4.28,2.0,1.7,10.593427483512842
73580,11.01,,,28.345641848791438,120.36,0.37086,0.9587,0.0,50811134040.0,8110443.0,0.45013125,27.0,8.200188,4.28,2.0,1.7,17.33564184879144
73581,4.9,,,16.571519647894824,120.59,0.23045,0.5437,0.0,50819244483.0,3193657.0,0.46680041666666666,28.0,8.110443,3.94,1.0,1.7,11.671519647894824
73582,10.12,,,18.620374967459544,120.62,0.17314,0.4264,0.0,50822438140.0,7847775.0,0.4834656,29.0,3.193657,3.94,1.0,1.7,8.500374967459544
73583,12.41,,,22.29422632968703,120.63,0.16935,0.4137,0.0,50830285915.0,9090293.0,0.500157,30.0,7.847775,3.94,3.0,1.7,9.884226329687031
73584,10.97,,,26.34481754175786,120.49,0.29577,0.7236,0.0,50839376208.0,8093228.0,0.5168302166666667,31.0,9.090293,3.94,3.0,1.6,15.374817541757858
73585,5.23,,,22.97001529177606,120.45,0.41443,0.6894,0.0,50847469436.0,3395805.0,0.5335053,32.0,8.093228,3.7,1.0,1.6,17.74001529177606
