minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
1213,0.5056311000000001,2.492008233333333,0.4087636999999999,0.5230494
1214,0.5864101833333334,2.2403815000000002,0.6360629166666665,0.5971405666666666
1215,0.46611931666666656,3.0592079,0.5087891833333332,0.6888581166666666
