minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
936,11.634925789325422,16.884565655416036,5.73822896040619
937,14.179552743258693,14.157900839527993,6.292313506614332
938,15.454788080466972,15.587947900150182,5.97460358866997
939,16.60799945810578,12.09631532413666,6.1774278192942855
940,15.09277698297166,10.655434890880565,5.855481597051462
