,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
0,153.97832,57.473212000000004,33.66013999999999
1,193.74906,41.362869,45.166143000000005
2,235.73841099999999,49.704005000000016,41.21927700000001
3,242.43418300000002,36.046251,42.00092299999999
4,205.09034500000007,26.483583,31.281851999999994
