minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
936,4.970237223608324,4.639816488016665,4.573597169047896
937,4.963831139328719,4.51325366796176,4.576515024160828
938,5.251692426779204,4.593061942433815,4.596269803055985
939,5.314121055319665,4.512892339885668,4.6191867317829445
940,4.036206065577,4.289895743872992,4.2577573524929395
