minutes,video_processing-0-0.0.1,pyaes-0-0.0.1,dd-0-0.0.1
936,20.844076806108678,29.553178501179456,18.11556391153002
937,25.316930277274825,23.267086593280855,21.612509895493744
938,27.44277210089024,25.625339447840567,18.553546203010853
939,30.257418815222696,19.31868438908165,20.58048894057574
940,28.48481937573263,17.354851139206268,20.040057809200057
