minute,perf_rapl,igpm,x_rest
836,45.236774193548385,71.00686263275297,25.77008843920459
837,52.0905,79.42296684105598,27.332466841055982
838,45.21116666666667,69.73098083858535,24.519814171918696
839,49.969166666666666,77.28830998887449,27.319143322207818
840,50.11533333333333,75.81766670113876,25.702333367805434
841,29.06095238095238,49.2463369908666,20.18538460991422
