minutes,1_pyaes_2000-0-0.0.1,2_pyaes_1500-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
836,19.042253193283152,15.267355711402358,3.853674591476046,1.6432998824457408
837,20.16436984424191,15.243485077147538,4.0137865831793835,1.6852390364536083
838,18.604900680063196,13.03748046399301,3.872419122677779,1.6534279536634127
839,19.79841089653548,14.510224364395691,4.067982892338709,1.8006441490164753
840,19.396208158746298,16.508462450911868,4.142097378792596,1.8314223463348014
