minutes,cp,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
44,,9.41959836112881,15.539987902245784,39.33997762676959
46,,10.123932813881733,31.97825642864622,80.42726874287871
47,,12.363059668760345,30.889547764365954,73.1471019800743
48,,11.447748495252677,23.947101770225622,75.81680587671939
49,,,,
