minute,perf_rapl,ipmi,x_rest
46,93.08794871794872,237.4102564102564,144.32230769230767
47,90.00766666666667,236.21666666666667,146.20899999999997
48,98.554,244.68333333333334,146.12933333333334
49,95.30909090909091,245.9090909090909,150.60000000000002
