minutes,cp,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
44,,4.1393693344148454,3.8874692429172955,20.341200073157804
46,,4.73297568826678,8.510484735951742,44.241415147467
47,,5.749786113268261,8.17808785052091,40.027965718268995
48,,5.248808642959034,6.250404404662869,40.90221381456102
49,,,,
