minutes,cp,dd-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
44,,,,
45,,,,
46,,6.2167517544691915,8.84053163957844,5.126813626823872
47,,5.75800118864011,10.558793584277995,4.40491563195189
48,,3.5037575940715535,7.9230266897375685,5.593128565044992
49,,125.8388732378629,984.2692804797797,571.8709160888648
