,timestamp,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running,target,Contr,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,cpu_time_process,x_rest
0,2023-08-05 20:56:21.830,0.0,66.0,0.00022285133333333333,3.3333333333333334e-09,9.103666666666667e-05,6.5676e-05,75615.0,75615.0,image_processing-0-0.0.1,2.0,58.02,,,68.6191023469438,122.39,0.83183,0.9777,0.0,164308133550.0,33908046.0,1.1670928166666668,70.0,42.521718,0.44,28.0,1.8,00:00:01,10.599102346943802
1,2023-08-05 20:56:21.830,0.0,66.0,13.483322922666666,0.009418623666666667,5.1990960216666675,3.8531150060000003,90805.5,90805.5,os_cp,0.0,58.02,,,68.6191023469438,122.39,0.83183,0.9777,0.0,164308133550.0,33908046.0,1.1670928166666668,70.0,42.521718,0.44,28.0,1.8,00:00:01,10.599102346943802
2,2023-08-05 20:56:21.830,0.0,66.0,0.00016857066666666666,6.666666666666667e-07,0.000115663,8.3642e-05,92182.0,92182.0,video_processing-0-0.0.1,1.0,58.02,,,68.6191023469438,122.39,0.83183,0.9777,0.0,164308133550.0,33908046.0,1.1670928166666668,70.0,42.521718,0.44,28.0,1.8,00:00:01,10.599102346943802
3,2023-08-05 20:56:21.830,0.0,66.0,0.0003896076666666667,1.0333333333333333e-08,0.00011242366666666667,8.1354e-05,89429.0,89429.0,pyaes-0-0.0.1,1.0,58.02,,,68.6191023469438,122.39,0.83183,0.9777,0.0,164308133550.0,33908046.0,1.1670928166666668,70.0,42.521718,0.44,28.0,1.8,00:00:01,10.599102346943802
4,2023-08-05 20:56:22.831,0.0,66.0,1.6011674563333333,3.0268e-05,0.41696784166666667,0.288507102,289070327.0,289070327.0,pyaes-0-0.0.1,1.0,44.65,,,72.61285527350121,122.65,0.54219,0.9754,0.0,164342041596.0,34520832.0,1.1837701166666668,71.0,33.908046,0.44,28.0,1.8,00:00:01,27.962855273501212
5,2023-08-05 20:56:22.831,0.0,132.0,9.094360970666667,0.00010066566666666667,2.387661140333333,1.63210463,1634898218.0,1634898218.0,image_processing-0-0.0.1,3.0,44.65,,,72.61285527350121,122.65,0.54219,0.9754,0.0,164342041596.0,34520832.0,1.1837701166666668,71.0,33.908046,0.44,28.0,1.8,00:00:01,27.962855273501212
6,2023-08-05 20:56:22.831,0.0,66.0,0.8752269383333342,0.0015598740000000002,0.43522297633333284,0.3349840780000002,1201220101.5,1201220101.5,os_cp,0.0,44.65,,,72.61285527350121,122.65,0.54219,0.9754,0.0,164342041596.0,34520832.0,1.1837701166666668,71.0,33.908046,0.44,28.0,1.8,00:00:01,27.962855273501212
7,2023-08-05 20:56:22.831,0.0,66.0,5.423354540666667,0.000356499,1.4387668166666667,0.976694238,978385767.0,978385767.0,video_processing-0-0.0.1,1.0,44.65,,,72.61285527350121,122.65,0.54219,0.9754,0.0,164342041596.0,34520832.0,1.1837701166666668,71.0,33.908046,0.44,28.0,1.8,00:00:01,27.962855273501212
8,2023-08-05 20:56:23.831,0.0,66.0,0.00031254533333333333,2.7e-08,9.2861e-05,6.6898e-05,76462.0,76462.0,dd-0-0.0.1,2.0,47.69,,,74.43216825116765,122.52,0.72831,0.9734,0.0,164376562428.0,39401760.0,1.2004428166666665,72.0,34.520832,0.44,24.0,1.8,00:00:01,26.742168251167655
9,2023-08-05 20:56:23.831,0.0,66.0,2.828583899333333,0.007895112,2.006971571,1.508099606,1051510585.5,1051510585.5,os_cp,0.0,47.69,,,74.43216825116765,122.52,0.72831,0.9734,0.0,164376562428.0,39401760.0,1.2004428166666665,72.0,34.520832,0.44,24.0,1.8,00:00:01,26.742168251167655
