timestamp,cpu_pct,cpu_time
2023-04-04 16:43:13.597690721,1.5,00:00:00
2023-04-04 16:43:13.606525861,1.5,00:00:00
2023-04-04 16:43:13.613811671,1.5,00:00:00
2023-04-04 16:43:13.622132816,1.5,00:00:00
2023-04-04 16:43:13.629311877,1.5,00:00:00
2023-04-04 16:43:13.636554945,1.5,00:00:00
2023-04-04 16:43:13.644381467,1.5,00:00:00
2023-04-04 16:43:13.652145461,1.5,00:00:00
2023-04-04 16:43:13.660173254,1.5,00:00:00
2023-04-04 16:43:13.670501291,1.5,00:00:00
2023-04-04 16:43:13.679774377,1.5,00:00:00
2023-04-04 16:43:13.686713271,1.5,00:00:00
2023-04-04 16:43:13.695312084,1.5,00:00:00
2023-04-04 16:43:13.702934995,1.5,00:00:00
2023-04-04 16:43:13.71209231,1.5,00:00:00
2023-04-04 16:43:13.720409408,1.5,00:00:00
2023-04-04 16:43:13.728269392,1.5,00:00:00
2023-04-04 16:43:13.736157899,1.5,00:00:00
2023-04-04 16:43:13.74391912,1.5,00:00:00
2023-04-04 16:43:13.751727171,1.5,00:00:00
2023-04-04 16:43:13.759530712,1.5,00:00:00
2023-04-04 16:43:13.77045186,1.5,00:00:00
2023-04-04 16:43:13.778303028,1.5,00:00:00
2023-04-04 16:43:13.787507646,1.5,00:00:00
2023-04-04 16:43:13.796383463,1.5,00:00:00
2023-04-04 16:43:13.805599044,1.5,00:00:00
2023-04-04 16:43:13.813859077,2,00:00:00
2023-04-04 16:43:13.822382688,2,00:00:00
2023-04-04 16:43:13.83051493,2,00:00:00
2023-04-04 16:43:13.838653396,2,00:00:00
2023-04-04 16:43:13.846630653,2,00:00:00
2023-04-04 16:43:13.854558887,2,00:00:00
2023-04-04 16:43:13.862093594,2,00:00:00
2023-04-04 16:43:13.86986139,2,00:00:00
2023-04-04 16:43:13.877903898,2,00:00:00
2023-04-04 16:43:13.886818333,2,00:00:00
2023-04-04 16:43:13.89531963,2,00:00:00
2023-04-04 16:43:13.904249868,2,00:00:00
2023-04-04 16:43:13.913232593,2,00:00:00
2023-04-04 16:43:13.922425352,2,00:00:00
2023-04-04 16:43:13.930268831,2,00:00:00
2023-04-04 16:43:13.939189828,2,00:00:00
2023-04-04 16:43:13.945977059,2,00:00:00
2023-04-04 16:43:13.953033571,2,00:00:00
2023-04-04 16:43:13.966065608,2,00:00:00
2023-04-04 16:43:13.975003905,2,00:00:00
2023-04-04 16:43:13.983901571,2,00:00:00
2023-04-04 16:43:13.99094163,2,00:00:00
2023-04-04 16:43:13.997992367,2,00:00:00
2023-04-04 16:43:14.005251525,2,00:00:00
2023-04-04 16:43:14.012476199,2,00:00:00
2023-04-04 16:43:14.019865574,2,00:00:00
2023-04-04 16:43:14.027080007,2,00:00:00
2023-04-04 16:43:14.034536832,2,00:00:00
2023-04-04 16:43:14.042011829,2,00:00:00
2023-04-04 16:43:14.050272625,2,00:00:00
2023-04-04 16:43:14.066992892,1.3,00:00:00
2023-04-04 16:43:14.074803593,1.6,00:00:00
2023-04-04 16:43:14.082425413,1.6,00:00:00
2023-04-04 16:43:14.098121766,1.6,00:00:00
2023-04-04 16:43:14.106927447,1.6,00:00:00
2023-04-04 16:43:14.117765747,2,00:00:00
2023-04-04 16:43:14.127707537,2,00:00:00
2023-04-04 16:43:14.135395167,2,00:00:00
2023-04-04 16:43:14.142326159,2,00:00:00
2023-04-04 16:43:14.149191887,2,00:00:00
2023-04-04 16:43:14.156308853,2,00:00:00
2023-04-04 16:43:14.163541188,2,00:00:00
2023-04-04 16:43:14.171148285,2,00:00:00
2023-04-04 16:43:14.179359394,2,00:00:00
2023-04-04 16:43:14.186965822,2,00:00:00
2023-04-04 16:43:14.194683276,2,00:00:00
2023-04-04 16:43:14.202024361,2,00:00:00
2023-04-04 16:43:14.20910676,2,00:00:00
