minutes,image_processing-0-0.0.1,pyaes-0-0.0.1,video_processing-0-0.0.1
1157,27.28250354136605,17.983405422743953,38.977673353856886
1158,28.542935758478233,24.630474133017348,34.27282790636116
1159,30.69758617022477,25.385832401064842,31.120528725376897
