minutes,image_processing-0-0.0.1,video_processing-0-0.0.1,pyaes-0-0.0.1,cp
34,3.9409541500000014,17.091783133333333,5.624060083333335,0.0
36,2.1374316333333336,7.961809416666666,2.222628966666667,0.0
37,2.0851147,9.14709525,2.084843633333333,0.0
38,2.0908563499999997,8.373165066666665,2.8303958333333323,0.0
