timestamp,sensor,target,socket,cpu,INSTRUCTION_RETIRED,LLC_MISSES,UNHALTED_CORE_CYCLES,UNHALTED_REFERENCE_CYCLES,time_enabled,time_running
1690228856278,sensor,all,0,3,332755,1057,645671,2410356,840879,840879
1690228856278,sensor,all,0,11,7372,12,30545,98904,870194,870194
1690228856278,sensor,all,0,10,461180,9503,531860,1983228,774787,774787
1690228856278,sensor,all,0,4,20187,14,87161,305604,793611,793611
1690228856278,sensor,all,0,5,11640,28,52107,176826,725178,725178
1690228856278,sensor,all,0,6,103977,1354,262392,969462,684317,684317
1690228856278,sensor,all,0,7,136246,851,536616,2010684,686962,686962
1690228856278,sensor,all,0,8,21938,24,47940,161226,618618,618618
1690228856278,sensor,all,0,9,5500,12,20211,57720,589641,589641
1690228856278,sensor,all,0,0,19203,1,41215,142428,551785,551785
1690228856278,sensor,all,0,1,3938,0,17640,54912,535529,535529
1690228856278,sensor,all,0,2,25575,12,63876,221130,501801,501801
1690228857278,sensor,all,0,3,151327972,669743,76740564,102158160,976527654,976527654
1690228857278,sensor,all,0,11,5924426,614077,19330689,65618046,976592555,976592555
1690228857278,sensor,all,0,10,87329741,377222,45691718,94209336,976569261,976569261
1690228857278,sensor,all,0,4,20970912,174819,13488258,42764592,976573114,976573114
1690228857278,sensor,all,0,5,90381468,379718,47133891,51870156,976581940,976581940
1690228857278,sensor,all,0,6,20447133,231192,21305366,53583816,976559806,976559806
1690228857278,sensor,all,0,7,301591,16189,1070801,3621306,976550986,976550986
1690228857278,sensor,all,0,8,12276917,268398,16482229,54277938,976531444,976531444
1690228857278,sensor,all,0,9,5241623,148712,9312118,30409002,976524666,976524666
1690228857278,sensor,all,0,0,7140816,328416,13299868,44793996,976551725,976551725
1690228857278,sensor,all,0,1,37930944,87326,11577595,26259792,976571758,976571758
1690228857278,sensor,all,0,2,6690294,189693,10247072,36069228,976544129,976544129
1690228858279,sensor,all,0,3,95375721,519862,49617282,66150396,1976939592,1976939592
1690228858279,sensor,all,0,11,4104851,885358,19013111,70540548,1976999900,1976999900
1690228858279,sensor,all,0,10,2294334,269878,11950945,43130412,1977011667,1977011667
1690228858279,sensor,all,0,4,11062260,262636,10903133,34444254,1976973296,1976973296
1690228858279,sensor,all,0,5,231918,16573,745724,2785926,1977021390,1977021390
1690228858279,sensor,all,0,6,921115,72538,3297061,12213396,1976994794,1976994794
1690228858279,sensor,all,0,7,58627975,269595,28157335,46055412,1977007824,1977007824
1690228858279,sensor,all,0,8,2053183,157693,6476071,23889294,1977003407,1977003407
1690228858279,sensor,all,0,9,1251454,107959,4182113,15634710,1976989731,1976989731
1690228858279,sensor,all,0,0,1812827,168056,6570835,23283546,1977018643,1977018643
1690228858279,sensor,all,0,1,38741167,103297,13215931,33380490,1977028075,1977028075
1690228858279,sensor,all,0,2,3485772,206726,6615174,24413532,1977005796,1977005796
1690228859279,sensor,all,0,3,392942,23030,1480020,5542524,2977400339,2977400339
1690228859279,sensor,all,0,11,3796976,880853,16680198,61630530,2977451519,2977451519
1690228859279,sensor,all,0,10,2815316,163814,9159794,31815264,2977468765,2977468765
1690228859279,sensor,all,0,4,16533403,249203,11116810,32782230,2977431428,2977431428
1690228859279,sensor,all,0,5,90071472,395750,44945348,54042768,2977476920,2977476920
1690228859279,sensor,all,0,6,1415998,84374,3544040,13238004,2977444077,2977444077
1690228859279,sensor,all,0,7,235251,7192,1413989,4026126,2977439544,2977439544
1690228859279,sensor,all,0,8,9574882,229596,9040639,30444102,2977448991,2977448991
1690228859279,sensor,all,0,9,1069590,118038,3638840,13480740,2977434199,2977434199
1690228859279,sensor,all,0,0,2408878,138259,5577044,19879392,2977464250,2977464250
1690228859279,sensor,all,0,1,37649807,86178,10964163,24381084,2977479436,2977479436
1690228859279,sensor,all,0,2,56597971,391132,29184493,49433280,2977456889,2977456889
1690228860280,sensor,all,0,3,97900004,648685,55522573,85718568,3977462805,3977462805
1690228860280,sensor,all,0,11,3302086,745680,16057089,59527494,3977488502,3977488502
1690228860280,sensor,all,0,10,2872621,194830,10294889,37370892,3977354383,3977354383
1690228860280,sensor,all,0,4,41708824,270146,23970437,52775892,3977392246,3977392246
1690228860280,sensor,all,0,5,45200395,325697,26999389,48065940,3977284170,3977284170
1690228860280,sensor,all,0,6,1085036,57201,3747795,14013324,3977212932,3977212932
1690228860280,sensor,all,0,7,55105970,265818,26565525,37247730,3977197795,3977197795
1690228860280,sensor,all,0,8,17341875,304399,17757110,48027174,3977179693,3977179693
1690228860280,sensor,all,0,9,1512174,117112,5370062,19637358,3977142542,3977142542
1690228860280,sensor,all,0,0,1950494,175371,6816023,23990460,3977161864,3977161864
1690228860280,sensor,all,0,1,36704513,59848,10227168,24203634,3977153852,3977153852
1690228860280,sensor,all,0,2,7062763,265860,10152713,34496358,3977105910,3977105910
1690228861280,sensor,all,0,3,5344422,130006,5645410,16191864,4977895558,4977895558
1690228861280,sensor,all,0,11,3677799,884099,17784200,63630762,4977946269,4977946269
1690228861280,sensor,all,0,10,3698845,222054,12397403,42144336,4977957311,4977957311
1690228861280,sensor,all,0,4,99458525,611388,53777493,86013798,4977918244,4977918244
1690228861280,sensor,all,0,5,47858831,195076,24946760,22796748,4977962271,4977962271
1690228861280,sensor,all,0,6,1365166,82111,4047018,13357032,4977931479,4977931479
1690228861280,sensor,all,0,7,54857362,200519,25033780,35500998,4977968734,4977968734
1690228861280,sensor,all,0,8,9062856,160884,8129020,23830950,4977951737,4977951737
1690228861280,sensor,all,0,9,1141551,157355,4531195,16847844,4977940869,4977940869
1690228861280,sensor,all,0,0,2323991,127041,5128956,17465760,4977963454,4977963454
1690228861280,sensor,all,0,1,36423381,75592,10242012,24474528,4977976997,4977976997
1690228861280,sensor,all,0,2,1980930,138284,4466938,16285698,4977952957,4977952957
