minutes,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
817,22.16617117235878,26.285265594624963,43.00956725485863,82.84107130546863
818,24.428260907019247,25.621949529303567,47.44170280440369,84.42449151803226
819,30.44409499664626,23.609319450028025,43.312227214035374,74.70546767402624
820,26.14801593826646,23.764112623927204,41.72237964677378,80.21914011652561
821,14.747414864833674,26.606163265775322,40.15718281905053,77.23521014007551
