,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
0,38.721467,49.779538,45.15464200000001,50.673143
1,38.98093600000001,39.688717999999994,42.35180300000001,45.898068999999985
2,57.37180199999999,39.995981,41.254332,43.71131600000001
3,46.381654,39.352469,42.36045,46.28453100000001
4,24.959769,46.615495,38.83755999999999,42.840537999999995
