minutes,2_pyaes_1500-0-0.0.1,3_pyaes_1000-0-0.0.1,4_pyaes_500-0-0.0.1,5_pyaes_250-0-0.0.1
817,1.1833333333333333,1.85,2.7333333333333334,5.45
818,1.25,1.5166666666666666,2.6666666666666665,5.033333333333333
819,1.8166666666666667,1.6833333333333333,2.55,4.616666666666666
820,1.4833333333333334,1.4333333333333333,2.466666666666667,4.766666666666667
821,0.75,1.8333333333333333,2.183333333333333,4.2
