seconds,perf_rapl,energy_ram,retired_instructions,ipmi,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,cpu_pct_process,x_rest
69897,20.92,8.33,116124137.0,152.0,109531705494.0,33838402.0,0.1343868,8.0,45.505572,4.92,1.0,5.6,131.07999999999998
69898,29.07,21.01,2327729160.0,127.0,109565543896.0,43118300.0,0.15106516666666667,9.0,33.838402,4.92,1.0,5.2,97.93
69899,24.68,16.42,1611983737.0,106.0,109608662196.0,33720222.0,0.16774380000000003,10.0,43.1183,4.92,2.0,5.0,81.32
69900,22.07,11.34,661976575.0,137.0,109642382418.0,30552600.0,0.18442345000000002,11.0,33.720222,4.92,2.0,4.6,114.93
69901,20.78,9.32,194154958.0,91.0,109672935018.0,29853626.0,0.20110368333333334,12.0,30.5526,4.61,0.0,4.5,70.22
69902,20.79,9.02,236466959.0,103.0,109702788644.0,29994936.0,0.21778250000000002,13.0,29.853626,4.61,0.0,4.4,82.21000000000001
69903,19.96,7.41,112827623.0,90.0,109732783580.0,31853708.0,0.23446176666666665,14.0,29.994936,4.61,0.0,4.3,70.03999999999999
69904,26.05,18.58,899334236.0,90.0,109764637288.0,38404375.0,0.2511389,15.0,31.853708,4.61,0.0,4.3,63.95
69905,25.34,19.05,423273755.0,124.0,109803041663.0,36596661.0,0.26781715,16.0,38.404375,4.61,0.0,4.2,98.66
69906,25.12,18.77,290485177.0,141.0,109839638324.0,37832180.0,0.2844954666666667,17.0,36.596661,4.61,0.0,4.0,115.88
69907,24.72,17.99,303720098.0,137.0,109877470504.0,35407019.0,0.3011753833333334,18.0,37.83218,4.72,1.0,4.0,112.28
69908,25.95,20.26,383058228.0,131.0,109912877523.0,40621491.0,0.3178516333333333,19.0,35.407019,4.72,1.0,3.9,105.05
69909,30.27,22.66,2001043965.0,128.0,109953499014.0,58582482.0,0.33453016666666663,20.0,40.621491,4.72,2.0,3.9,97.73
69910,60.09,32.4,5590228528.0,142.0,110012081496.0,89969781.0,0.35120419999999997,21.0,58.582482,4.72,2.0,4.2,81.91
69911,69.15,34.13,16195445541.0,174.0,110102051277.0,107974625.0,0.3678787333333334,22.0,89.969781,4.74,17.0,4.6,104.85
69912,76.8,35.04,24974398344.0,205.0,110210025902.0,118039560.0,0.38454615000000003,23.0,107.974625,4.74,17.0,4.9,128.2
69913,84.63,35.03,34282925624.0,219.0,110328065462.0,126025110.0,0.4012203166666667,24.0,118.03956,4.74,35.0,5.3,134.37
69914,93.64,37.38,37631386488.0,229.0,110454090572.0,145456396.0,0.41790078333333336,25.0,126.02511,4.74,35.0,5.6,135.36
69915,101.46,36.05,53145290041.0,238.0,110599546968.0,146028939.0,0.43457756666666664,26.0,145.456396,4.74,51.0,6.1,136.54000000000002
69916,106.12,35.76,65506073821.0,244.0,110745575907.0,160901979.0,0.45125815,27.0,146.028939,4.74,51.0,6.4,137.88
69917,111.44,36.34,67728993693.0,250.0,110906477886.0,159537426.0,0.46793465,28.0,160.901979,5.57,58.0,6.7,138.56
69918,105.96,35.59,62323029808.0,258.0,111066015312.0,162980356.0,0.4846136833333333,29.0,159.537426,5.57,58.0,6.9,152.04000000000002
69919,115.78,37.02,72298406612.0,263.0,111228995668.0,166326572.0,0.5012895333333334,30.0,162.980356,5.57,60.0,7.1,147.22
69920,105.26,35.79,62508297234.0,261.0,111395322240.0,156528810.0,0.5179632333333334,31.0,166.326572,5.57,60.0,7.2,155.74
69921,112.2,37.91,55044193966.0,261.0,111551851050.0,163119246.0,0.53464985,32.0,156.52881,6.24,61.0,7.5,148.8
69922,108.38,36.22,59049100852.0,253.0,111714970296.0,162787248.0,0.5513218999999999,33.0,163.119246,6.24,61.0,7.6,144.62
69923,111.37,35.58,67565210672.0,257.0,111877757544.0,148311822.0,0.5679916333333334,34.0,162.787248,6.24,49.0,7.4,145.63
69924,82.05,35.12,29654033504.0,256.0,112026069366.0,121789170.0,0.5846653166666667,35.0,148.311822,6.24,49.0,7.4,173.95
69925,87.67,36.21,34421804222.0,234.0,112147858536.0,130773156.0,0.6013393666666667,36.0,121.78917,6.24,31.0,7.3,146.32999999999998
69926,92.12,37.59,39600076935.0,224.0,112278631692.0,141803508.0,0.6180107166666667,37.0,130.773156,6.24,31.0,7.2,131.88
69927,110.57,36.24,63915358054.0,235.0,112420435200.0,166964622.0,0.6346821333333333,38.0,141.803508,6.62,35.0,7.2,124.43
69928,109.79,36.22,61423911908.0,246.0,112587399822.0,160830426.0,0.6513543333333334,39.0,166.964622,6.62,35.0,7.0,136.20999999999998
69929,112.85,37.76,59395250571.0,265.0,112748230248.0,158640642.0,0.6680186333333332,40.0,160.830426,6.62,43.0,7.0,152.15
69930,85.96,34.15,39626387226.0,257.0,112906870890.0,117694764.0,0.6847105,41.0,158.640642,6.62,43.0,7.0,171.04000000000002
69931,81.52,34.87,31959481355.0,255.0,113024565654.0,126721098.0,0.701388,42.0,117.694764,6.41,30.0,6.9,173.48000000000002
69932,98.02,35.2,52791607214.0,229.0,113151286752.0,149541336.0,0.7180627333333334,43.0,126.721098,6.41,30.0,6.9,130.98000000000002
69933,110.06,37.01,66134583545.0,236.0,113300828088.0,161737220.0,0.7347317833333334,44.0,149.541336,6.41,27.0,6.8,125.94
69934,93.78,35.02,51402442181.0,249.0,113462565308.0,133779284.0,0.7514056166666666,45.0,161.73722,6.41,27.0,6.8,155.22
69935,103.64,36.9,56513255544.0,244.0,113596344592.0,157668144.0,0.7680779,46.0,133.779284,6.41,33.0,6.8,140.36
69936,98.06,36.32,49897985610.0,246.0,113754012736.0,134496248.0,0.78474935,47.0,157.668144,6.41,33.0,6.7,147.94
69937,87.11,36.22,34450820063.0,257.0,113888508984.0,127834016.0,0.8014180166666667,48.0,134.496248,6.7,32.0,6.7,169.89
69938,86.39,34.42,40210763207.0,242.0,114016343000.0,126116491.0,0.8180901666666667,49.0,127.834016,6.7,32.0,6.7,155.61
