,exec_time,exec_time
,mean,std
fqdn,,
dd-0-0.0.1,0.5218656236933797,0.1116656728795744
image_processing-0-0.0.1,2.021265331521739,0.2599024651902756
video_processing-0-0.0.1,2.074255203125,0.41216478269154805
