minutes,dd-0-0.0.1,image_processing-0-0.0.1,video_processing-0-0.0.1
1331,0.7130548350565273,7.24309861618066,5.346199668113138
1332,0.6836270120652351,7.930711658091998,5.0970687591414
1333,0.8083900343363295,8.185578875179727,5.16913308433268
