timestamp,power,voltage,current,power_factor,discard
2023-02-03 19:08:29.112552,32.67,122.86,0.28467,0.9341,0
2023-02-03 19:08:29.363095,36.599,122.81,0.31307,0.9519,0
2023-02-03 19:08:29.613674,33.458,122.83,0.29895,0.9111,0
2023-02-03 19:08:29.864229,40.058,122.8,0.35893,0.9088,0
2023-02-03 19:08:30.114788,32.012,122.82,0.28236,0.9231,0
2023-02-03 19:08:30.365368,38.208,122.66,0.32928,0.946,0
2023-02-03 19:08:30.615944,35.554,122.77,0.30689,0.9437,0
2023-02-03 19:08:30.866565,31.629,122.81,0.28252,0.9116,0
2023-02-03 19:08:31.117128,27.595,122.84,0.24543,0.9153,0
2023-02-03 19:08:31.367661,23.424,122.85,0.21156,0.9012,0
2023-02-03 19:08:31.618281,36.233,122.76,0.31594,0.9342,0
2023-02-03 19:08:31.868860,32.822,122.77,0.28727,0.9306,0
2023-02-03 19:08:32.119411,34.843,122.77,0.30164,0.9409,0
2023-02-03 19:08:32.369967,37.176,122.75,0.31871,0.9503,0
2023-02-03 19:08:32.620541,34.151,122.76,0.29649,0.9382,0
2023-02-03 19:08:32.871123,33.711,122.78,0.29242,0.9389,0
2023-02-03 19:08:33.121715,41.709,122.74,0.35519,0.9567,0
2023-02-03 19:08:33.372270,36.16,122.77,0.31305,0.9409,0
2023-02-03 19:08:33.622842,38.128,122.74,0.32795,0.9472,0
2023-02-03 19:08:33.873407,37.362,122.74,0.32058,0.9495,0
2023-02-03 19:08:34.123975,33.543,122.75,0.29057,0.9404,0
2023-02-03 19:08:34.374557,36.884,122.73,0.32258,0.9316,0
2023-02-03 19:08:34.625125,34.532,122.74,0.29843,0.9427,0
2023-02-03 19:08:34.875722,31.129,122.75,0.27245,0.9308,0
2023-02-03 19:08:35.126261,39.358,122.68,0.33847,0.9478,0
2023-02-03 19:08:35.376820,37.654,122.69,0.32464,0.9454,0
2023-02-03 19:08:35.627381,33.162,122.74,0.29012,0.9313,0
2023-02-03 19:08:35.877939,41.591,122.68,0.35243,0.962,0
2023-02-03 19:08:36.128511,36.393,122.71,0.32223,0.9204,0
2023-02-03 19:08:36.379107,44.57,122.64,0.39569,0.9185,0
2023-02-03 19:08:36.629686,36.53,122.7,0.31384,0.9486,0
2023-02-03 19:08:36.880244,32.779,122.75,0.28582,0.9343,0
2023-02-03 19:08:37.130784,34.881,122.75,0.30412,0.9344,0
2023-02-03 19:08:37.381337,32.703,122.72,0.28645,0.9303,0
2023-02-03 19:08:37.631899,40.419,122.6,0.34511,0.9553,0
2023-02-03 19:08:37.882488,39.704,122.61,0.33901,0.9552,0
2023-02-03 19:08:38.133061,38.111,122.7,0.32586,0.9531,0
2023-02-03 19:08:38.383641,34.908,122.72,0.30437,0.9345,0
2023-02-03 19:08:38.634201,37.683,122.69,0.32874,0.9343,0
2023-02-03 19:08:38.884739,31.981,122.74,0.28,0.9305,0
2023-02-03 19:08:39.135294,33.533,122.73,0.28979,0.9429,0
2023-02-03 19:08:39.385872,34.475,122.71,0.30377,0.9249,0
2023-02-03 19:08:39.636430,39.568,122.69,0.33698,0.957,0
2023-02-03 19:08:39.887006,36.453,122.72,0.31191,0.9523,0
2023-02-03 19:08:40.137565,36.22,122.72,0.31158,0.9472,0
2023-02-03 19:08:40.388118,31.899,122.77,0.27893,0.9315,0
2023-02-03 19:08:40.638654,33.658,122.76,0.29383,0.9331,0
2023-02-03 19:08:40.889189,25.6,122.77,0.23265,0.8963,0
2023-02-03 19:08:41.139730,33.028,122.71,0.29611,0.909,0
2023-02-03 19:08:41.390264,29.163,122.72,0.26878,0.8841,0
2023-02-03 19:08:41.640799,38.861,122.63,0.33184,0.955,0
2023-02-03 19:08:41.891336,34.728,122.67,0.29969,0.9447,0
2023-02-03 19:08:42.141895,38.896,122.68,0.3327,0.9529,0
2023-02-03 19:08:42.392466,38.152,122.68,0.32682,0.9516,0
2023-02-03 19:08:42.643056,38.503,122.66,0.33349,0.9413,0
2023-02-03 19:08:42.893610,38.129,122.67,0.32816,0.9472,0
2023-02-03 19:08:43.144173,29.215,122.77,0.26766,0.889,0
2023-02-03 19:08:43.394746,31.787,122.74,0.28996,0.8931,0
2023-02-03 19:08:43.645283,32.022,122.74,0.28339,0.9206,0
2023-02-03 19:08:43.895836,38.182,122.71,0.3319,0.9375,0
2023-02-03 19:08:44.146425,36.365,122.72,0.31428,0.9429,0
2023-02-03 19:08:44.396991,32.809,122.71,0.28515,0.9376,0
2023-02-03 19:08:44.647542,35.479,122.71,0.3144,0.9196,0
2023-02-03 19:08:44.898101,38.88,122.69,0.33782,0.9381,0
2023-02-03 19:08:45.148642,31.206,122.75,0.27754,0.916,0
2023-02-03 19:08:45.399193,39.045,122.69,0.35615,0.8936,0
2023-02-03 19:08:45.649769,36.184,122.72,0.31995,0.9215,0
2023-02-03 19:08:45.900341,43.639,122.66,0.37355,0.9524,0
2023-02-03 19:08:46.150932,38.832,122.7,0.33265,0.9514,0
2023-02-03 19:08:46.401584,28.29,122.76,0.25634,0.8989,0
2023-02-03 19:08:46.652123,25.034,122.8,0.22694,0.8983,0
2023-02-03 19:08:46.902693,30.409,122.78,0.26471,0.9357,0
2023-02-03 19:08:47.153266,30.329,122.79,0.26691,0.9254,0
2023-02-03 19:08:47.403840,23.341,122.85,0.21351,0.8899,0
2023-02-03 19:08:47.654407,29.24,122.81,0.2593,0.9182,0
2023-02-03 19:08:47.904967,29.123,122.78,0.29198,0.8124,0
2023-02-03 19:08:48.155533,31.317,122.79,0.2831,0.9009,0
2023-02-03 19:08:48.406091,31.342,122.77,0.28598,0.8927,0
2023-02-03 19:08:48.656564,33.26,122.74,0.29056,0.9326,0
2023-02-03 19:08:48.907111,35.23,122.73,0.30836,0.9309,0
2023-02-03 19:08:49.157691,39.678,122.73,0.34054,0.9493,0
2023-02-03 19:08:49.408232,37.782,122.72,0.32267,0.9541,0
2023-02-03 19:08:49.658788,35.269,122.73,0.30418,0.9447,0
2023-02-03 19:08:49.909355,38.244,122.7,0.34623,0.9002,0
2023-02-03 19:08:50.159893,28.635,122.78,0.25357,0.9198,0
2023-02-03 19:08:50.410482,31.859,122.76,0.27794,0.9337,0
2023-02-03 19:08:50.661049,30.646,122.78,0.2711,0.9207,0
2023-02-03 19:08:50.911603,27.855,122.78,0.25754,0.8809,0
2023-02-03 19:08:51.162145,32.215,122.74,0.28462,0.9222,0
2023-02-03 19:08:51.412703,33.157,122.74,0.29105,0.9282,0
2023-02-03 19:08:51.663247,28.028,122.79,0.25892,0.8816,0
2023-02-03 19:08:51.913786,26.599,122.74,0.23544,0.9204,0
2023-02-03 19:08:52.164350,33.568,122.71,0.3007,0.9097,0
2023-02-03 19:08:52.414918,35.633,122.75,0.30663,0.9467,0
2023-02-03 19:08:52.665452,28.298,122.77,0.24796,0.9296,0
2023-02-03 19:08:52.915999,38.102,122.66,0.34905,0.8899,0
2023-02-03 19:08:53.166550,36.487,122.69,0.31818,0.9347,0
2023-02-03 19:08:53.417105,35.529,122.71,0.30516,0.9488,0
2023-02-03 19:08:53.667675,34.719,122.7,0.30733,0.9207,0
2023-02-03 19:08:53.918228,35.003,122.7,0.3051,0.935,0
2023-02-03 19:08:54.168766,31.304,122.77,0.27541,0.9258,0
2023-02-03 19:08:54.419327,35.82,122.73,0.31059,0.9397,0
2023-02-03 19:08:54.669883,29.51,122.75,0.27438,0.8762,0
2023-02-03 19:08:54.920415,29.966,122.74,0.26893,0.9078,0
