timestamp,perf_rapl,energy_ram,retired_instructions,igpm,voltage,current,power_factor,discard,rapl_uj,rapl_uj_diff,minute,second,rapl_pw,load_avg_1minute,cpu_pct,hw_cpu_hz_mean,hw_cpu_hz_max,hw_cpu_hz_min,hw_cpu_hz_std,hw_cpu0_hz,hw_cpu1_hz,hw_cpu2_hz,hw_cpu3_hz,hw_cpu4_hz,hw_cpu5_hz,hw_cpu6_hz,hw_cpu7_hz,hw_cpu8_hz,hw_cpu9_hz,hw_cpu10_hz,hw_cpu11_hz,kern_cpu_hz_mean,kern_cpu_hz_max,kern_cpu_hz_min,kern_cpu_hz_std,kern_cpu0_hz,kern_cpu1_hz,kern_cpu2_hz,kern_cpu3_hz,kern_cpu4_hz,kern_cpu5_hz,kern_cpu6_hz,kern_cpu7_hz,kern_cpu8_hz,kern_cpu9_hz,kern_cpu10_hz,kern_cpu11_hz,cpu_pct_process,cpu_time_process,x_rest
2023-04-07 20:09:52.001016,19.0,,,32.777,,,,,126631503636,14412,0.016681366666666666,1,13.990452,1.81,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193432.25,1028691.0,3924922.0,957276.508167148,1816658.0,3897189.0,1453794.0,3281877.0,2312958.0,3924922.0,2044916.0,2103824.0,1028691.0,1813707.0,1600282.0,1042369.0,2.0,00:00:00,13.777000000000001
2023-04-07 20:09:53.001121,17.02,,,32.777,,,,,126631503636,14412,0.016681366666666666,1,13.990452,1.81,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193432.25,1028691.0,3924922.0,957276.508167148,1816658.0,3897189.0,1453794.0,3281877.0,2312958.0,3924922.0,2044916.0,2103824.0,1028691.0,1813707.0,1600282.0,1042369.0,2.6,00:00:00,15.757000000000001
2023-04-07 20:09:54.002223,18.16,,,32.777,,,,,126644021592,9876,0.033335916666666666,2,12.517956,1.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921214.4166666667,907536.0,3040447.0,690000.3828042969,1487274.0,1280235.0,1291226.0,3040447.0,907536.0,2818288.0,1950171.0,2117025.0,1923072.0,1209449.0,2078223.0,2951627.0,3.2,00:00:00,14.617
2023-04-07 20:09:55.003308,16.34,,,32.777,,,,,126657374280,10368,0.050009283333333335,3,13.352688,1.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921214.4166666667,907536.0,3040447.0,690000.3828042969,1487274.0,1280235.0,1291226.0,3040447.0,907536.0,2818288.0,1950171.0,2117025.0,1923072.0,1209449.0,2078223.0,2951627.0,3.4,00:00:00,16.437
2023-04-07 20:09:56.004406,20.63,,,32.777,,,,,126669396000,9780,0.06667735,4,12.02172,1.67,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038636.5833333333,964906.0,4020901.0,1086319.5566877378,985653.0,1434089.0,1048267.0,3507991.0,2304119.0,4020901.0,1054401.0,964906.0,3299977.0,2992671.0,1718657.0,1132007.0,3.6,00:00:00,12.147000000000002
2023-04-07 20:09:57.005133,20.93,,,32.777,,,,,126684480516,16572,0.08333581666666667,5,15.084516,1.67,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038636.5833333333,964906.0,4020901.0,1086319.5566877378,985653.0,1434089.0,1048267.0,3507991.0,2304119.0,4020901.0,1054401.0,964906.0,3299977.0,2992671.0,1718657.0,1132007.0,3.7,00:00:00,11.847000000000001
2023-04-07 20:09:58.006218,16.84,,,32.777,122.77,0.29457,0.9063,0.0,126699880776,13608,0.10000436666666666,6,15.40026,1.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938899.0833333333,872201.0,3863188.0,880758.4343463554,990149.0,2674813.0,2803035.0,1640515.0,1872006.0,2480515.0,3863188.0,2155549.0,1958035.0,872201.0,965032.0,991751.0,3.7,00:00:00,15.937000000000001
2023-04-07 20:09:59.007306,13.07,,,31.229283105022837,122.78,0.25716,0.9134,0.0,126712324596,9888,0.11667933333333333,7,12.44382,1.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938899.0833333333,872201.0,3863188.0,880758.4343463554,990149.0,2674813.0,2803035.0,1640515.0,1872006.0,2480515.0,3863188.0,2155549.0,1958035.0,872201.0,965032.0,991751.0,3.8,00:00:00,18.159283105022837
2023-04-07 20:10:00.007564,16.12,,,26.944721610857002,122.83,0.24423,0.807,0.0,126721958052,9804,0.13333808333333333,8,9.633456,1.53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186724.75,944593.0,4029073.0,1141461.6066905276,1460928.0,1452027.0,3011357.0,1144242.0,944593.0,2231238.0,1564966.0,1071615.0,4029073.0,1546192.0,3842774.0,3941692.0,4.0,00:00:00,10.824721610857
2023-04-07 20:10:01.008660,21.01,,,29.743600336309274,122.73,0.26892,0.9348,0.0,126733752132,10056,0.15001260000000002,9,11.79408,1.53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186724.75,944593.0,4029073.0,1141461.6066905276,1460928.0,1452027.0,3011357.0,1144242.0,944593.0,2231238.0,1564966.0,1071615.0,4029073.0,1546192.0,3842774.0,3941692.0,4.0,00:00:00,8.733600336309273
2023-04-07 20:10:02.009147,19.78,,,35.57622277453761,122.68,0.31656,0.943,0.0,126749094156,22452,0.16667091666666664,10,15.342024,1.53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199785.5,1125231.0,3322637.0,693192.0295351666,1711356.0,2153390.0,2252454.0,2834305.0,1179279.0,1806143.0,2318892.0,3089861.0,2885435.0,3322637.0,1125231.0,1718443.0,4.0,00:00:00,15.796222774537611
2023-04-07 20:10:03.010217,19.7,,,36.340281030163624,122.7,0.31794,0.9399,0.0,126763697484,17604,0.18334351666666665,11,14.603328,1.53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199785.5,1125231.0,3322637.0,693192.0295351666,1711356.0,2153390.0,2252454.0,2834305.0,1179279.0,1806143.0,2318892.0,3089861.0,2885435.0,3322637.0,1125231.0,1718443.0,4.0,00:00:00,16.640281030163624
2023-04-07 20:10:04.011299,16.17,,,36.9918968144199,122.68,0.32424,0.95,0.0,126778275036,9480,0.20001136666666666,12,14.577552,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094419.3333333333,907628.0,3812093.0,1052521.9953434337,1419402.0,1300935.0,1972288.0,3690833.0,2700250.0,3051288.0,1210493.0,3812093.0,1106069.0,907628.0,927439.0,3034314.0,4.0,00:00:00,20.8218968144199
2023-04-07 20:10:05.012367,14.03,,,32.36201488466315,122.76,0.2917,0.8991,0.0,126790066284,18096,0.21668496666666667,13,11.791248,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094419.3333333333,907628.0,3812093.0,1052521.9953434337,1419402.0,1300935.0,1972288.0,3690833.0,2700250.0,3051288.0,1210493.0,3812093.0,1106069.0,907628.0,927439.0,3034314.0,4.1,00:00:00,18.332014884663145
2023-04-07 20:10:06.013112,15.49,,,28.770286305172743,122.71,0.20191,0.8825,0.0,126800457828,14952,0.23333945,14,10.391544,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299814.4166666665,957771.0,3939082.0,1024236.6162043528,1889917.0,3001476.0,957771.0,2951574.0,1448480.0,968463.0,1833938.0,1169639.0,2966245.0,3939082.0,2592083.0,3879105.0,4.1,00:00:00,13.280286305172742
2023-04-07 20:10:07.014189,15.99,,,30.636039809695003,122.63,0.30473,0.9223,0.0,126811794336,13332,0.25001075,15,11.336508,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2299814.4166666665,957771.0,3939082.0,1024236.6162043528,1889917.0,3001476.0,957771.0,2951574.0,1448480.0,968463.0,1833938.0,1169639.0,2966245.0,3939082.0,2592083.0,3879105.0,4.1,00:00:00,14.646039809695003
2023-04-07 20:10:08.015297,15.16,,,30.518116651051507,122.76,0.25093,0.8826,0.0,126823642380,7944,0.2666842833333333,16,11.848044,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541054.5833333333,952001.0,2482505.0,376175.6733334968,1291995.0,1352224.0,1513104.0,2482505.0,1545255.0,1440351.0,1220660.0,2020742.0,1443290.0,1577633.0,952001.0,1652895.0,4.1,00:00:00,15.358116651051507
2023-04-07 20:10:09.016334,15.77,,,29.85399646288595,122.74,0.2613,0.9291,0.0,126834743700,11676,0.28334533333333334,17,11.10132,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541054.5833333333,952001.0,2482505.0,376175.6733334968,1291995.0,1352224.0,1513104.0,2482505.0,1545255.0,1440351.0,1220660.0,2020742.0,1443290.0,1577633.0,952001.0,1652895.0,4.1,00:00:00,14.083996462885949
2023-04-07 20:10:10.017122,17.86,,,31.832870654497984,122.68,0.32357,0.945,0.0,126846277980,13788,0.30001365,18,11.53428,1.53,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504950.8333333333,848484.0,2698823.0,565690.8500861039,1195318.0,983953.0,848484.0,2698823.0,1319768.0,1480980.0,1386363.0,1324959.0,1637491.0,1459788.0,1067717.0,2655766.0,4.2,00:00:00,13.972870654497985
