minutes,image_processing-0-0.0.1,dd-0-0.0.1,pyaes-0-0.0.1
67,15.226699771707704,15.511163238472255,14.958160153160211
68,15.552510114900016,18.256850386168217,16.10037233714274
69,15.414359277072732,16.895644989581953,12.89039792235066
70,12.681035578703954,15.539784237517894,14.151419231548656
71,19.921664802274147,24.106283848441244,18.653802576106866
