minutes,dd-0-0.0.1,image_processing-0-0.0.1,pyaes-0-0.0.1
67,11.751575002678067,14.484214978878413,17.935204457619953
68,13.971037510392726,13.730836041121828,18.43182380928148
69,12.906264533246633,14.100337460545562,11.322176695503982
70,11.697563323785973,8.974511327584418,14.899384351956753
71,18.51454197726578,18.775760674050662,19.854302260424767
