minutes,image_processing-0-0.0.1,dd-0-0.0.1,cnn_image_classification-0-0.0.1,pyaes-0-0.0.1
1140,5.4087565601597705,1.6893334150409245,0.4389775148525238,11.480880195357908
1141,13.088311190328195,5.488863627411407,4.594462403823617,14.633564345260085
1142,11.995001064402452,6.822941585329726,3.460256430742483,15.141690966610254
1143,10.304851569197302,4.900855425390427,4.839451122572042,18.01164740583517
1144,10.457505468214247,4.39065769033321,4.065492371559364,10.095329967501034
1145,11.483223850065023,7.910952177636305,6.747800669125714,17.18699816442956
1146,12.351797229275297,6.622648655181231,4.852208693901228,17.369716328231775
1147,15.154349403496267,6.609051734022524,9.383438024195762,20.690097072169763
1148,13.506280182259156,7.900704867266109,7.513620877406159,14.223615286355503
1149,9.961615356450839,9.53058398600449,9.473090622651316,14.44779234008685
1150,11.246254153865372,7.456850190327581,7.801852636610343,14.142842680126176
1151,12.122321417185795,10.704195030116324,9.839342829190509,13.04684500625496
