timestamp,rapl_uj,rapl_uj_diff
2023-06-28 17:04:51.411425457,261899032700,50613898
2023-06-28 17:04:52.412154788,261949646598,29069778
2023-06-28 17:04:53.412778156,261978716376,40760950
2023-06-28 17:04:54.413378053,262019477326,34997828
2023-06-28 17:04:55.414063464,262054475154,31508192
2023-06-28 17:04:56.414693768,262085983346,28645561
2023-06-28 17:04:57.415408085,262114628907,29361990
2023-06-28 17:04:58.416094492,262143990897,28735396
2023-06-28 17:04:59.416717325,262172726293,29381459
2023-06-28 17:05:00.417373949,262202107752,29053284
2023-06-28 17:05:01.418101531,262231161036,34685132
2023-06-28 17:05:02.418834947,262265846168,28701500
2023-06-28 17:05:03.419622681,262294547668,30592256
2023-06-28 17:05:04.42034095,262325139924,28763817
2023-06-28 17:05:05.420957623,262353903741,29483759
2023-06-28 17:05:06.421668527,262383387500,28569436
2023-06-28 17:05:07.422375763,262411956936,29474457
2023-06-28 17:05:08.423112579,262441431393,28633845
2023-06-28 17:05:09.423903523,262470065238,34843474
2023-06-28 17:05:10.424560476,262504908712,28668575
2023-06-28 17:05:11.425221463,262533577287,29314943
2023-06-28 17:05:12.425928299,262562892230,29762174
2023-06-28 17:05:13.426640876,262592654404,29434371
2023-06-28 17:05:14.427352805,262622088775,28638699
2023-06-28 17:05:15.42798947,262650727474,29388179
2023-06-28 17:05:16.428533787,262680115653,28568731
2023-06-28 17:05:17.429209769,262708684384,29377505
2023-06-28 17:05:18.429925832,262738061889,28640426
2023-06-28 17:05:19.430538606,262766702315,29376058
2023-06-28 17:05:20.431197136,262796078373,28724315
2023-06-28 17:05:21.431797015,262824802688,29109494
2023-06-28 17:05:22.432554584,262853912182,28537026
2023-06-28 17:05:23.433186037,262882449208,29345956
2023-06-28 17:05:24.433863763,262911795164,28617204
2023-06-28 17:05:25.434618184,262940412368,29994656
2023-06-28 17:05:26.435335462,262970407024,28428232
2023-06-28 17:05:27.435994317,262998835256,29166752
2023-06-28 17:05:28.436541677,263028002008,28603576
2023-06-28 17:05:29.437255955,263056605584,29306408
2023-06-28 17:05:30.437801876,263085911992,28639979
2023-06-28 17:05:31.438491061,263114551971,29201977
2023-06-28 17:05:32.439082007,263143753948,28395759
2023-06-28 17:05:33.439672025,263172149707,29062493
2023-06-28 17:05:34.440306485,263201212200,28625108
2023-06-28 17:05:35.440955234,263229837308,29240848
2023-06-28 17:05:36.441713322,263259078156,28575024
2023-06-28 17:05:37.442448388,263287653180,29312257
2023-06-28 17:05:38.443131484,263316965437,28404573
2023-06-28 17:05:39.443714223,263345370010,29152163
2023-06-28 17:05:40.444323605,263374522173,28622658
2023-06-28 17:05:41.445006695,263403144831,29275530
2023-06-28 17:05:42.445646524,263432420361,28603995
2023-06-28 17:05:43.446303828,263461024356,29121032
2023-06-28 17:05:44.447045211,263490145388,28495822
2023-06-28 17:05:45.447633616,263518641210,29203905
2023-06-28 17:05:46.448150642,263547845115,34768274
2023-06-28 17:05:47.448805445,263582613389,29669990
2023-06-28 17:05:48.449285975,263612283379,28932663
2023-06-28 17:05:49.449880828,263641216042,30112454
2023-06-28 17:05:50.450561674,263671328496,28581163
2023-06-28 17:05:51.451238508,263699909659,29351471
2023-06-28 17:05:52.451908952,263729261130,28582000
2023-06-28 17:05:53.452589552,263757843130,29989122
2023-06-28 17:05:54.453410722,263787832252,28574882
2023-06-28 17:05:55.454162332,263816407134,29247747
2023-06-28 17:05:56.454797674,263845654881,36064239
2023-06-28 17:05:57.455297296,263881719120,35044712
2023-06-28 17:05:58.45588855,263916763832,39777184
2023-06-28 17:05:59.455447054,263956541016,67422910
2023-06-28 17:06:00.456888237,264023963926,82334734
2023-06-28 17:06:01.4570134,264106298660,88484771
2023-06-28 17:06:02.457186828,264194783431,94185604
2023-06-28 17:06:03.457298742,264288969035,91915839
2023-06-28 17:06:04.45712357,264380884874,111455494
2023-06-28 17:06:05.458726908,264492340368,127189800
2023-06-28 17:06:06.459112234,264619530168,138343656
2023-06-28 17:06:07.459602156,264757873824,132679272
2023-06-28 17:06:08.460135154,264890553096,132180328
2023-06-28 17:06:09.461266217,265022733424,102357420
2023-06-28 17:06:10.461555944,265125090844,104013542
2023-06-28 17:06:11.461750116,265229104386,112869046
2023-06-28 17:06:12.462013047,265341973432,113460620
2023-06-28 17:06:13.462201526,265455434052,103829052
2023-06-28 17:06:14.46229384,265559263104,114877344
2023-06-28 17:06:15.463290099,265674140448,128308632
2023-06-28 17:06:16.464000192,265802449080,140630535
2023-06-28 17:06:17.464978999,265943079615,126053241
2023-06-28 17:06:18.465919754,266069132856,122274000
2023-06-28 17:06:19.466921201,266191406856,120217569
2023-06-28 17:06:20.46808049,266311624425,102181307
2023-06-28 17:06:21.469471749,266413805732,109925476
2023-06-28 17:06:22.469583481,266523731208,111365304
2023-06-28 17:06:23.470662939,266635096512,119118446
2023-06-28 17:06:24.470645691,266754214958,131707806
2023-06-28 17:06:25.471742175,266885922764,154237137
2023-06-28 17:06:26.471844785,267040159901,145936135
2023-06-28 17:06:27.473045173,267186096036,110556588
2023-06-28 17:06:28.473403182,267296652624,103200872
2023-06-28 17:06:29.473550229,267399853496,123549400
2023-06-28 17:06:30.473540136,267523402896,123871080
2023-06-28 17:06:31.474705793,267647273976,119441190
2023-06-28 17:06:32.474761998,267766715166,130698366
2023-06-28 17:06:33.475876716,267897413532,105238974
2023-06-28 17:06:34.477065531,268002652506,100097790
2023-06-28 17:06:35.477422706,268102750296,109665213
2023-06-28 17:06:36.477479887,268212415509,138966359
2023-06-28 17:06:37.478597143,268351381868,149320105
2023-06-28 17:06:38.479621552,268500701973,141222590
2023-06-28 17:06:39.480345643,268641924563,163556581
2023-06-28 17:06:40.480792578,268805481144,168481536
2023-06-28 17:06:41.481408486,268973962680,149026474
2023-06-28 17:06:42.482401488,269122989154,140618390
2023-06-28 17:06:43.483276937,269263607544,121950796
