minute,tegra
56,19.912260761947515
57,20.132466189891392
58,19.98681786503277
59,19.783652025389294
60,19.901518503881203
61,19.88557212810938
62,19.958324358049612
63,19.7999327821496
64,19.812135385218692
65,19.729309992900124
66,19.88867511288702
67,19.60842096262193
68,19.98465771420072
69,19.770068430465606
70,19.706837417417603
71,19.743979843791113
72,19.624736599996005
73,19.86680618331163
