minute,0
56,-104.30613497328962
57,-107.60341494017966
58,-128.8096967473372
59,-135.47799262743456
60,-151.9554182320364
61,-148.05723830493613
62,-172.32709277750698
63,-182.29064846378088
64,-191.98962501874323
65,-208.34433864506462
66,-205.09274167761345
67,-214.58143337640237
68,-219.14596652312682
69,-234.60629872196176
70,-243.36463468650524
71,-249.56729206646636
72,-252.35393267868696
73,-256.72636897862157
